title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Great product. Easy to use.,Thom B.,Director of Theatre Arts,"Performing Arts, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Jul 31, 2018",4,4,5,5,4,10.0,,Pros: Set up is a breeze. Customer service is amazing. Ease of use for patrons is terrific. Ticket printing is easy.,Cons: Hard to figure out the reports. Really time consuming to enter credit card info without optional card swipes.,"Overall: Organization of our show. Selling tickets online.

Hassle free for the most part.",
Appreciate this great software and support.,Annie D.,Owner/artistic director,,Used the software for: 2+ years,NO,Source: Capterra,"Oct 17, 2017",5,5,4,5,4,10.0,,Pros: Ability to tailor it to my needs. Like quick deposit of funds. Like appearance for user and producer,Cons: large list view when I have multiple events. Wish we could have a table view. Too much to scroll for my festival master classes.,,
The Cadillac of Ticketing Software!!,Cory B.,,,,NO,Source: Capterra,"Sep 10, 2015",5,5,4,5,4,10.0,"Comments: I cannot begin to express how amazing Vendini is. I operate the ticketing duties of our small community theatre and Vendini has been a treasure for us. From the setup of shows to the selling of tickets at the door to the listing of our shows on our website, Vendini has been there for us!",,,,
Maybe It's Just Me but I am NOT Impressed,Verified Reviewer,,"Architecture & Planning, 11-50 employees",Source: Capterra,NGC,Source: Capterra,"Nov 24, 2018",1,1,1,5,4,10.0,,"Pros: Honestly, I do not like this software for the most part. I will admit I have not used a lot of the other ticketing software however this one just seems awkward, unreliable and clunky.","Cons: Many times during checkout, all of the information will disappear and people will need to start over with the order. Other times, guests have reported not being able to be sure they actually had their order processed. From a technical backend perspective, there are just no options. I went to WIX and could design a website much easier with a ticketing option that looked 1000x better. The problem is that the theater company I am helping wants to use this cause it is all they know. There are no templates for website design (which how do you not have this - its 2018 - not 2004??) This just seems like a platform built in the mid 2000s that was never improved upon. The links that were generated for ticketing were not working and the only way to get to the correct page, I needed to create bitly links.. that is just not acceptable.",Overall: I have helped the theater company create events and sell tickets using this system but I do not recommend.,
Flexible and reliable system,Courtney B.,Director of Ticketing & Group Sales,,,NGC,Source: Capterra,"Nov 05, 2014",4,5,1,5,4,10.0,"Comments: Overall, Vendini is an advanced ticketing system with mostly positive attributes. Every system has it's flaws but for the most part Vendini's technology and customer service outweigh most of the flaws. We use the system in a unique form and the system is relatively flexible in meeting our needs. The built in consignment manager and email marketing components are features that other systems do not current have. The packages and shopping cart features are what we use the most and Vendini's team is very receptive to user ideas and feedback on how to improve the system.",,,,
Great customer service,Jamie M.,Festival director,Marketing and Advertising,Used the software for: 1-2 years,NGC,Source: Capterra,"Feb 16, 2017",4,4,3,5,5,9.0,,Pros: Easy to use and setup,Cons: Wish the email option offered more options,Overall: Love Vendini staff! They help setup our events and provide constant help! We just setup our 2017 festival and they were great at troubleshooting,Recommendations to other buyers: No
Vendini Review,Ruth O.,Gifts Processing Specialist,"Non-Profit Organization Management, 51-200 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Feb 21, 2019",3,3,2,5,5,3.0,,Pros: I suppose that the dashboard design is practical and quite simple to navigate.,Cons: The inablility to design practical and useful reporting. I have been unable to design a streamlined report; more than one report has to be generated and then combined in order to get all the information we need on one report.,Overall: I am not content with the software.,
Easy to use.,Brandon L.,President,,Used the software for: 2+ years,NO,Source: Capterra,"Aug 07, 2017",4,5,4,5,5,3.0,,"Pros: We love Vendini!! Ease of creating events, to the customer transactions it gives us everything we need. It is wonderful to keep all of our consumer information all in one location.",Cons: Still waiting for the Android based software. That is our only grip at this time. Looking forward to having this soon.,,
I'm a big fan of Vendini,Laura A.,,,,NO,Source: Capterra,"Feb 16, 2017",5,5,5,5,5,3.0,"Comments: I appreciate how easy it is to use the program, and that when I do call with any kind of issue I am rarely treated like a ""number"". It has happened a few times over the years, but more times than not I feel that the person I am speaking with will do whatever they can to solve my issue or find the person that can. This is one of the first things I tell people when speaking about Vendini. In this age of automated customer services, it is very nice to speak to a real person that seems to truely care.",,,,
An incredible company to work with!,David O.,,,,NO,Source: Capterra,"Feb 16, 2017",4,5,4,5,5,3.0,"Comments: Vendini, is one of the best vendors I have worked with. I've built some incredible relationships with many of the awesome people they employ and they're always right there ready to assist us when we need help! Their solution is simple and easy to use, that requires very little training when new staff start. It has an easy interface, that employees and students just understand. I've looked at many solutions for for ticketing systems, but none come close to the Vendini all in one solution.",,,,
Vendini Perks,Tabitha H.,,,,NO,Source: Capterra,"Feb 16, 2017",4,4,4,5,5,3.0,"Comments: Overall the system has been a great change for us. We have had a huge learning curve as with any major changes, but the end result has been great. MerleFest is a tricky system to maneuver and so far, they have managed to meet most of our needs. We still have some work to do with system errors from time to time that can't be explained, and the Logistics Manager piece is at times challenging because of all our specifics, but overall, very greatful for the change.",,,,
Pleased with Vendini!,Laurie K.,Co-President,"Entertainment, Self-employed",Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 08, 2017",5,5,5,5,5,10.0,,Pros: Easy to use,,"Overall: Switched from another ticketing platform and was nervous about the ease of transition. From end to end, the process was seamless & pleasant. They are partners & problem solvers.",
We love the simplicity of the site and the software. It's easy to teach anyone how to work it!,Elizabeth M.,Bookkeeper/Events Assistant,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 04, 2018",5,5,5,5,5,10.0,,Pros: It's easy to use and can be used even when you don't have a seating chart. We were able to steer all of our customers to the site through our website and there were no complaints at all!,"Cons: Sometimes it can be hard to figure out how you want things, but for the most part this is the easiest software we've used!",,
This is what you need to run a successful box office!,April S.,,,,NO,Source: Capterra,"Feb 17, 2017",5,5,5,5,5,10.0,Comments: Everything you could possibly need is provided by Vendini. They are always looking for new ways to keep their product innovative and fresh. They have great customer service and they really care about your company and you and that's what I want in a company. Their is no need to go anywhere else it's all here.,,,,
Really Useful,Earland M.,Music Producer,"Entertainment, Self-employed",Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 16, 2019",5,4,5,3,3,10.0,,Pros: This is the software I used to get my first ever tickets for my first show,Cons: I don't remember having any problems to be honest,Overall: Great and I would recommend it to everyone,
Great All-in-One for Theaters!,William B.,Box Office Manager,"Performing Arts, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 24, 2019",5,5,5,3,3,10.0,,"Pros: This software integrates very well with every piece of FOH in a theater. From seating to donor relations, it does it all with ease and with mobile/tablets.","Cons: Cost is a huge component and we have a great deal with another system, otherwise, we would have stuck with this!",,
