title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
"While it's the Cadillac of ERP systems, it's EXTREMELY expensive, and not at all intuitive",Steve G.,Consultant,,Used the software for: 2+ years,NGC,Source: Capterra,"Jan 16, 2018",4,2,4,5,5,10.0,,"Pros: in the right, experienced, highly talented hands, it's SAP is immensely powerful, especially when paired with data visualization tools such as SAP Lumira or Qliqview","Cons: in lesser hands it's extremely easy to screw up, causing bad effects downstream, often unpredictable effects. It seems to be dominated by chaos theory",,
SAP Business ByDesign,Patrick M.,National Sales Manager,"Plastics, 51-200 employees",Used the software for: 1-2 years,NGC,Source: Software Advice,"Feb 17, 2017",4,4,5,4,4,8.0,"Comments: Overall, a very robust and insightful ERP system that connects all departments and ensures workflows and processes are being done correctly.","Pros: The fact that it's cloud-based is great for getting insights from any device, anywhere. Also, the extensive reports you're able to generate gives you great real-time data of your KPIs.",Cons: The customer support could use a little improvement in terms of data migration and system implementation.,,Recommendations to other buyers: Make sure you partner with a company whose expertise is in implementing this software into an organization.
The best ERP!,Brian J.,Owner,"Information Technology and Services, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Oct 04, 2017",5,3,4,4,4,9.0,,Pros: It is a great ERP. Is is integral and every company process is connected. It has industry templates that makes the start up easy for new companies in SAP.,"Cons: Sometimes the ECC look and feel is not the best, however you have a lot of information to find what you are looking for,",Overall: It is the best ERP that every company must have.,
ROBUST!!!,Jessica R.,Customer Service Specialist,Farming,Used the software for: 2+ years,NGC,Source: Capterra,"Oct 03, 2017",5,3,5,5,5,10.0,,Pros: I love how much you can get done with this software! So many nooks and crannies for information. Perfect tool in a manufacturing environment.,"Cons: Though it is quite a steep learning curve, once you get well trained it's quite the beast of a tool. It took me about a month of training to get the modules down.",,
I used SAP as an end and part of the implementation team,Funlola F.,CFO,,Used the software for: 2+ years,NO,Source: Capterra,"Dec 30, 2017",5,5,5,4,5,10.0,,"Pros: The robustness in a manufacturing company is second to none.

It is fully integrated with all the critical modules.

The user community forum is extremely helpful.","Cons: It is not quite intuitive.

The help glossary can use some improvement.

It is not easy to identify relevant transaction codes.",,
A very complete product in all areas of almost any company.,Verified Reviewer,CFO,,Source: Capterra,NGC,Source: Capterra,"Jan 11, 2018",5,4,5,4,3,9.0,,"Pros: It is a software that integrates with all areas of the company, is in constant evolution, the security part is super detailed,","Cons: The implementation is very complex, a lot of training is required, the certifications are expensive.","Overall: The productivity of many organizations was increased, and process times were reduced",
"As an HR Analyst, using SAP was phenomenal for its straightforwardness and capabilities.",Verified Reviewer,CFO,"Higher Education, 1001-5000 employees",Source: Capterra,NGC,Source: Capterra,"Jan 11, 2018",5,4,5,5,5,10.0,,Pros: The structure employed in the PA and OM modules makes data storage straightforward. The native reporting tools are strong and versatile.,"Cons: There is a lack of task-specific training literature, forcing a choice between learning through trial and error and taking broad courses on the topic.",,
SAP HANA,Verified Reviewer,CFO,"Financial Services, 10,001+ employees",Source: Capterra,NGC,Source: Capterra,"May 27, 2019",5,5,5,5,5,10.0,,Pros: SAP HANA is a very useful Database application used for data storage and it links directly to SAP BW instances. Provides very easy configurations options using SQL queries. User Setup and configurations is much easier using the SQL console in HANA.,Cons: one thing i dislike about SAP HANA is there is no option to see configurations of multiple users at one time. We have to enter each user one by one to see the setup.,,
Worth the Price!,David S.,IT Manager,"Electrical/Electronic Manufacturing, 51-200 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jan 08, 2019",4,5,5,5,4,8.0,,"Pros: Our company was coming from an extremely static and out-dated ERP system so this solution was an absolute breath of fresh air! From the report builder to the Accounting modules, and the ability to have the entire system run in the cloud we couldn't go wrong.","Cons: Implementation was rough for us at first, so definitely allot more than enough time for users to get acclimated to the system whether there's 10 users or 100. The system also had some issues connecting to our SharePoint Online system to save reports and files generated from SAP but that was later corrected.",,
SAP ERP for Enterprises,Vijay S.,Architect,"Transportation/Trucking/Railroad, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Feb 02, 2017",4,4,4,4,4,9.0,,"Pros: Functionality, Value for Money",Cons: User Interface is not very intuitive,Overall: We use SAP ERP for our financials module at our organization and we are very happy with the functionality it provides. It is best suited for mid size organizations,Recommendations to other buyers: SAP Financials has been great tool for our Accounting and Control operations at our organization
Large software with features to match,Tom K.,Systems analyst,,Used the software for: 2+ years,NGC,Source: Capterra,"Jun 27, 2017",5,4,5,4,4,9.0,,"Pros: Encompasses entire operations landscape for a company, providing real time updates and information from customer interactions to company Financials.",Cons: Some processes within the software that are supposed to function identically show deviations from eachother,,
"Once you learn the system, it is easy to use for AR",Melinda K.,Credit Manager,"Wholesale, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jan 09, 2018",5,4,4,5,4,8.0,,Pros: Levels can be reached from several points. You can move from a credit release queue to the AR screen quickly.,"Cons: Not many. Just takes time to learn the system. New users seem to struggle but given time, it becomes clear how easy the system is to use.",,
SAP ERP,Verified Reviewer,Credit Manager,"Hospital & Health Care, 5001-10,000 employees",Source: Capterra,NGC,Source: Capterra,"Mar 09, 2019",4,3,5,5,4,6.0,,Pros: Contains vast array of enterprise resource planning functions. Common software which is a transferable skill throughout different industries.,Cons: Very expensive and requires extensive training to unlock full potential of the software.,,
Game Changer,Sharon M.,Owner,"Health, Wellness and Fitness, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Dec 06, 2016",5,5,5,5,5,10.0,,"Pros: Intuitive, easy to use. Great reporting functions. Lockable modules to restrict user access.",Cons: Can be cost prohibitive to smaller companies and businesses.,"Overall: SAP software is an absolute game changer in terms of running a medium to large corporation. ERP, CRM & Financial modules are fantastic",
One awesome tool for running my company from end-to-end!,Shaun S.,Owner,"Restaurants, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jun 07, 2017",5,5,5,3,5,8.0,,"Pros: Set-up was a breeze! It came with many pre-configured business processes that once I got used to the navigation, I was able to set-up all of my depts. in under 3 hours.","Cons: I already had a server in place for my 7 person equipment company. However if you don't have a server, you'r queries and objects will be SLOWWWW. ANd not so much a ""con"" but their customer support....well I'll leave it at that.","Overall: I was able to get all of my depts and clients loaded fairly quickly. Reporting from front to back was easy to set up and the I was able to get the right reports when needed to show the ""health"" of my business",
Excellent product,Verified Reviewer,Owner,Utilities,Source: Capterra,NGC,Source: Capterra,"Dec 14, 2017",5,4,5,5,5,8.0,,Pros: Integration with state of art technology. Continuous innovation and business functionality gives edge over other products,Cons: Sometime multiple options of a requirement confuses. Business function wise selection option should be provided.,,
amazing gadget,juan carlos r.,Mi propio jefe,,Used the software for: 2+ years,NO,Source: Capterra,"Mar 30, 2018",5,5,5,5,5,10.0,,"Pros: amazing app for finance and accounting with modules that makes the work easier, faster and productive for everyone","Cons: expensive tools for new costumers, is not the first option in the market, it works just fine with some modules",,
Strong ERP,Aida G.,Corporate Controller,"Accounting, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jan 22, 2019",4,4,4,4,4,8.0,,Pros: I like how every module is connected and the strong infra structure to keep subsidies reconciled.,"Cons: Writing reports is not that easy, you need more training to understand how the different tables are related.",,
"It is a very friendly software, reduces errors in inventories and billing, saving time and money",Carlos H.,"Creador de patrones, pattern design",,Used the software for: 2+ years,NGC,Source: Capterra,"Jun 27, 2018",4,4,5,4,5,9.0,,"Pros: You can track all transactions, who made them, time and date, to perform audits when needed, it is possible to keep a real inventory of the products we sell, provides reports that help in operations and daily budgets. It involves different areas of the company, such as marketing, accounting, sales, administration, finances, inventories, etc.","Cons: it does not allow to go back and make changes in the billing, neither it is easy neither fast to change information of clients","Overall: The benefits obtained by this software have been saving time, money, paper, I have control over inventories, customer information stored safely, etc.",
A multi faceted software with an abundance of data points,Chris S.,Director,,Used the software for: 2+ years,PGC,Source: Capterra,"Sep 07, 2017",5,5,5,5,5,9.0,,Pros: Drill down features are endless. You can find as much information about the data you are searching,Cons: The vastness of the user menu and the ability of not having a web based version. Currently have to login thru Citrix.,,
SAP EXCELLET FFOR BUSINESS!,Verified Reviewer,Director,"Telecommunications, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Aug 22, 2018",5,5,5,5,5,10.0,,Pros: It is a software that integrates the necessary modules to carry a company and integrates all the information. It is also very easy to use.,Cons: I do not have anything bad to say.The program is very friendly,,
First time using ASAP and the interface is really friendly and highly functional,Malcolm B.,"Head of IT, International offices","Textiles, 51-200 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jul 08, 2018",5,4,5,5,4,8.0,,"Pros: Intuitive tiles, fantastic search functions for tiles and data, client performs very quickly, brings ASAP interfaces up to the latest trends","Cons: Some of the error messages on the client is not at all helpful , Requires SAP support to diagnose. Some of the forms have a large number of fields which require significant training to understand.",Overall: We have only been using it for six months but we can already see that a structured approach tThat ASAP brings hopes to standardise things in the organisation and ensure that procedure is followed every time,
"Unlike other programs, you always need someone to teach you. However the program is good.",Verified Reviewer,"Head of IT, International offices",11-50 employees,Source: Capterra,NGC,Source: Capterra,"Jul 21, 2018",4,2,4,5,4,8.0,,"Pros: While this program is not as intuitive as others, it has an excellent user manual. You can also make a significant number of transactions and, most importantly, you can recover records that have been deleted by mistake by another user.","Cons: It does not matter that you handle other accounting programs well, in this you need a person who teaches you step by step the commands that you must perform. You must have patience to obtain the desired results that undoubtedly exceed expectations.",,
SAP is still the best Enterprise resource planning tool,SUCCESS I.,Freelancer,"Computer Software, 5001-10,000 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Jun 21, 2019",5,5,4,5,4,7.0,,"Pros: SAP is a financial tool that integrates all aspects of a business together, it is fantastic as it enables assigning of different access levels for users.",Cons: SAP modules are very expensive as the cost of a total data migration can cost millions of dollars.,Overall: SAP is great as it unifies a business process into one application. I will recommend it any day.,
I have been a user and I have Marketed this product to other business,Aubrey U.,Director -Client Advocate,"Computer Software, 11-50 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Dec 17, 2017",4,3,4,3,4,5.0,,"Pros: In memory database- There is no latency. You don't have to wait for this system to talk top that system, This done at the speed of now. It processes Big Data at the same speed. No more desperate systems.",Cons: This solution Is very expensive but worth every penny if your have big data.This is for enterprise level companies.,Overall: Fast actionable data,
SAP HANA new dimensions,Javid K.,SAP HANA Lead,"Information Services, 501-1000 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Oct 06, 2016",5,5,5,5,4,10.0,,"Pros: Fast, Error free, robust, smart and efficient",Cons: cost,"Overall: SAP HANA is one of the exciting and fast reliable product to get the things done, like extract diversified data in seconds. SAP HANA uses In-memory data where response rate in fractions.

Analytics is the best part to get multi tasking with records such as calculation & reporting with Lumira or crystal reporting. highly recommended for all usage.",Recommendations to other buyers: Cloud issues need to fix fast.
Review for SAP Cloud ERP Suite,Carolina A.,Tax Senior,"Accounting, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Feb 21, 2019",4,4,5,4,2,9.0,,"Pros: The functionability, is an excelent tool to the daily wotk","Cons: Sometimes is slow but not much, for how useful it is.",Overall: It throws me very useful reports for decision and daily work,
SAP is easy to use.,Joe P.,Team Leader-Shipping,"Warehousing, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 06, 2017",4,5,4,4,3,7.0,"Comments: SAP is easy to use. Like that we can save features. The quality of SAP is good. One downfall is when it goes down, it takes awhile to get reloaded. Like that we can program our own programs from the one that are built in.",,,,
SAP review,Aleksandra N.,Customer Service Coordinator,"International Trade and Development, 5001-10,000 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Apr 30, 2019",5,5,5,4,3,9.0,,Pros: I love how complex this program is. I don't think that even if I work at my workplace for 10 years I will be able to know all of it's functions. You can do everything here.,"Cons: It is not the easiest thing to learn usage of. It took me some time, but now I am using it effortlessly. I would recommend it to any company importing and exporting goods.","Overall: If you get a hang of it it is very easy to use. It's great it has an ""add to favorites"" option in the main menu, it makes my work much easier.",
Sap,Verified Reviewer,Customer Service Coordinator,"Computer Software, 1001-5000 employees",Source: Capterra,NGC,Source: Capterra,"Nov 02, 2018",4,1,2,3,3,6.0,,Pros: Keeps accounting organized and a large amount of data all in one place,Cons: Not very user friendly when it comes to functionality,,
SAP HANA review,Rishi D.,SAP Hana administrator,"Information Technology and Services, 10,001+ employees",Used the software for: 2+ years,NGC,Source: Capterra,"Oct 19, 2016",4,5,5,5,4,8.0,,"Pros: Adaptability, performance",Cons: Cost,"Overall: I can easily maintain, I am able to seen performance improvements and behalf of application performance company gaining benefits in term of customer and $.",Recommendations to other buyers: Yes
Hard to use,Verified Reviewer,SAP Hana administrator,"Machinery, 10,001+ employees",Source: Capterra,NGC,Source: Capterra,"Feb 02, 2019",4,2,2,2,3,4.0,,Pros: The data can be dumped into a spreadsheet,Cons: It isn't intuitive to use and there is little training within the software,,
SAP,Debbie C.,Office Manager,"Environmental Services, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Sep 19, 2018",4,4,3,4,4,7.0,,Pros: It is very easy to schedule and dispatch calls,Cons: Invoicing has some issues such as format is confusing for the client.,,
SAP HANA is reliable ERP,Pavi R.,Technical Architect,"Computer Software, 501-1000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Sep 13, 2018",5,5,5,5,5,10.0,,Pros: This software covers all business processes along with automation.,Cons: There is nothing that I don't like for SAP HANA.,,
Erp review sap,Stephan D.,Project manager,"Business Supplies and Equipment, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 06, 2017",4,3,3,5,2,5.0,Comments: Basic functionalities are never enough. You always have to put so much customization that cost increase dramatically,,,,Recommendations to other buyers: Go see customers in that business before investing
Great Use,Verified Reviewer,Project manager,"Information Technology and Services, 10,001+ employees",Source: Capterra,NGC,Source: Capterra,"Mar 26, 2019",4,4,3,5,2,7.0,,Pros: This software is able to display orders and revenue very well.,Cons: The system seems a bit old and outdated.,,
"Easy, Comfortable and Practical",Alvaro M.,Warehouse Manager,"Consumer Goods, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Feb 08, 2017",4,4,5,3,4,10.0,"Comments: Can't complain about its usage. Tools are very easy to manage, transactions are very approachable and customer support could be better, but are dilligent to respond.",,,,
Don of All Accounting Software.,Verified Reviewer,Warehouse Manager,"Marketing and Advertising, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Nov 08, 2018",5,5,4,4,5,10.0,,"Pros: The best platform for the for finance working people.

a place where you can have all accounting under one umbrella.","Cons: as such, there are no lacs of this software but yet some updations needed for user friendly.",Overall: I did work for some time and earned an exciting experience.,
Best work program,Verified Reviewer,Warehouse Manager,"Oil & Energy, 5001-10,000 employees",Source: Capterra,NGC,Source: Capterra,"Aug 16, 2018",5,4,5,4,5,10.0,,Pros: Great program for asset management and accountancy.,Cons: Interface error may occur in rare occasions.,,
Best ERP,Melany G.,Accounting Manager,"Real Estate, 501-1000 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Mar 01, 2019",4,5,5,5,5,10.0,,"Pros: This software is great for extracting data for analysis, it's very detailed and have lots of internal controls",Cons: We need to have a tcode for us to access some reports,Overall: Overall is a great ERP to be used for accountants specially those who needs data for analysis,
Efficient Business run SAP HANA,Javid Q.,SAP Lead,"Information Services, 51-200 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Sep 30, 2016",5,5,5,4,4,10.0,,Pros: Fast efficient in results,Cons: cost,"Overall: SAP HANA is one of the most smart and fast way to get the things done, like extract diversified data in seconds. SAP HANA uses In-memory data where response rate in fractions.

Analytics is the best part to get multi tasking with records such as calculation & reporting with Lumira or crystal reporting.",
"Ease of use rating most impressive. Very user-friendly product, and customer support is great.",Verified Reviewer,SAP Lead,,Source: Capterra,NO,Source: Capterra,"Jul 29, 2018",4,4,4,5,4,6.0,,Pros: User friendly design makes this product easy to use for any business. Accomplish daily business needs for invoices and tracking. Businesses can get real time information on the most critical business metrics.,Cons: Payroll is not a part of the SAP Business One solution and hence you need to purchase this from a third party. There is also often of perception of being too difficult to use for smaller businesses.,"Overall: Thanks to the automatic alerts facility you need not query the system for your information needs, but the system will ensure that the important metrics, which you have identified, are easily available to you.",
Excellent UI,Jay V.,Consultant,,Used the software for: 1-2 years,NGC,Source: Capterra,"Dec 12, 2017",5,4,5,4,5,9.0,,Pros: Excellent UI. Very easy to use. Also integration capability to other softwares is pretty good. Very user friendly.,Cons: They should also focus more on risks and controls. Performance should be improved. Also the search capabilities.,,
CRM,Hannah F.,Patient Services Coordinator,"Medical Practice, 1-10 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Nov 19, 2018",4,3,3,4,5,6.0,,Pros: I used this as a CRM with one of my prior employeers. It can do just about everything you want it to for a CRM.,Cons: I found that you had to click a lot while navigating the software which at times felt like too much.,,
SAP by design - very cumbersome and confused,Jane S.,Finance,"Retail, 11-50 employees",Used the software for: 2+ years,NO,Source: Software Advice,"Aug 18, 2018",1,1,1,4,1,1.0,,"Pros: SAP is very good in creating tasks, has many, many modules, good cloud system, document flow, personalisation.","Cons: SAP ByDeign seems to have been programmed by people with lack of accounting. VAT returns have no date or suppliers/customer names, they only show ID ref, journal red, any kind of reference except what you need to see. You are able to view these in another report after you have done VAT return! Payment runs and customer statements are the same thing, it throughs out report which you have to accept with no view of what is in the report, assuming that everything you put in it is correct in the first place. Very cumbersome, too many processes to do simple tasks. Very confused system!",,
Great program for a great company,alonzo b.,quality assurance,"Aviation & Aerospace, 10,001+ employees",Used the software for: 1-2 years,NO,Source: Capterra,"Oct 07, 2016",4,4,4,5,3,8.0,,Pros: It is very easy to use.,Cons: They do not give you access to everything for security purposes and you need to pay more money.,Overall: I love using this program. It is very easy to navigate through all the windows. Overall it is a good program.,
Expanded drill down capability into SAP Master Data,Tim O.,SC Analyst,"Medical Devices, 501-1000 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jan 24, 2018",4,4,4,4,4,8.0,,"Pros: Have gained access to more organic SAP master data fields with Hana, and data labeling seems to be optimized with added clarity","Cons: While not an issue now, the data labeling issues needs to be monitored so there is not mismatch between organic fields in SAP with other bolt on systems",Overall: Improved data labeling clarity and integration between SAP modules,
Accounting tool for you,Verified Reviewer,SC Analyst,"Computer Software, 51-200 employees",Source: Capterra,NGC,Source: Capterra,"Oct 30, 2018",5,5,5,5,5,9.0,,Pros: Able to customize the software as per the business requirements was something I needed and there you go I found SAP Business.,Cons: Took me little time to get familiar with the product. But overall I love it because of the report creation and it is cloud based.,Overall: I was able to automate certain processes in the business thanks to SAP.,
The best tool to manage your company.,Heyonil L.,Consultor I de la Calidad y Procesos,,Used the software for: 1-2 years,NGC,Source: Capterra,"Jul 03, 2018",5,4,5,5,5,9.0,,"Pros: You can manage different areas within the same software (purchases, inventories, production, etc). Once you have parameterized the software and emptied the data within the program, you can have a total visual of the business management.","Cons: If you are not clear about what you want to register, the software can become cumbersome. Sometimes it takes a while to start. You must have very clear the parameterization you want to do, if not ... it will generate incorrect data.",Overall: Control of the entire management.,
it´s enterprise resource planning and business software system fully integrated under ondemand techn,Moises R.,Analista de planificación de mantenimiento,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 11, 2018",5,4,4,5,4,9.0,,"Pros: this so nice and Ideal for small or medium-sized companies that have an important expansion and growth plan, and for large multinationals with plans for implementation in new countries.",Cons: this software includes a management of insufficient incidence in some occasions especially for customer service centers with considerable size,,
SAP S/4HANA is a must use financial software for every company,Verified Reviewer,Analista de planificación de mantenimiento,"Dairy, 501-1000 employees",Source: Capterra,NO,Source: Capterra,"Dec 11, 2018",5,4,5,4,5,10.0,,"Pros: Amazing software very good in coordinating purchasing orders

SAP helps in efficient inventory management

It does financial forecasting better and help in business decision processes

Daily activities such as sale-in and sales-out are properly monitored, saving time and avoiding information impartial",Cons: the idea of paying monthly for maintenance and upkeeps may scare some people away. so it would be nice if a temporal version can be released to help people make decision after trying thing out.,"Overall: it has nice interphase and is easy to use.

although it has it's cons' but i can alway recommend SAP to business owners and company's decision makers time after time.",
SAP Accounting is good tool to use for accounting for small scale as well as large scale enterprises,Verified Reviewer,Analista de planificación de mantenimiento,,Source: Capterra,NO,Source: Capterra,"Jun 19, 2018",5,5,5,4,5,10.0,,Pros: If you are using the pro version i mean you already configured the product with all its integration then this software is very useful. too many features,Cons: Some time speed cause problem in working. and costly product for small scale enterprises search feature can be improved.,Overall: Beneficial software to use for accounting & Book-keeping,
Good product after you get used to it.,Don R.,Accountant,,Used the software for: 6-12 months,NGC,Source: Capterra,"Oct 05, 2017",4,2,3,4,3,6.0,,Pros: More standard reports and features than you'll ever need. Drill down functions and shortcut keys also make navigating very time efficient.,Cons: Very difficult to use at first with shortcut keys. Not easily modified and custom reports require a programmer to create.,,
SAP B1 review,Verified Reviewer,Accountant,"Hospital & Health Care, 201-500 employees",Source: Capterra,NGC,Source: Capterra,"Mar 20, 2019",4,3,4,3,4,7.0,,Pros: The ability to create material and vendors in the system and ability to print reports.,Cons: It has limited functionality. It doesn't give the user the ability to explore it's use.,Overall: It integrates different department hence brings harmony in operation of the firm.,
Useful and practical.,Verified Reviewer,Accountant,"Broadcast Media, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Aug 18, 2018",4,3,4,3,4,6.0,,Pros: It allows the organization of the different billings easily. With the right induction it could become indispensable for the organization.,"Cons: It is not made for everyone. At the moment, it can be complicated to use if you do not know in depth.",,
Worthy upgrade,Vivek K.,SAP S/4 Hana FI/FSCM Analyst,"Food & Beverages, 501-1000 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Mar 12, 2019",5,5,5,5,4,10.0,,Pros: Updates to Copa and universal journal are very useful and makes life is for both consultants and business users,Cons: It is still not as fast as i thought it would be,Overall: definitely a significant upgrade from r/3 with practical application,
Excellent relational database management system,Verified Reviewer,SAP S/4 Hana FI/FSCM Analyst,"Information Technology and Services, 10,001+ employees",Source: Capterra,NGC,Source: Capterra,"May 09, 2019",4,4,4,4,5,9.0,,"Pros: 1. Its scalable, stable and easy to use.

2. Robust applications , especially financial applications can be built based on SAP HANA.

3.It gives faster and real-time results as the analytical process and transactional process run in the same place.

4. It can take data from both SAP and non-SAP sources which makes it really versatile.

5. SAP HANA also comes with HANA Studio provides users the ability to build reports, joins, calculation views etc without a lot of development effort.",Cons: 1. It can be extended to integrate with few more other non-SAP data sources out of box.,,
Excellent ERP Program SystemEasy to use,Loretta K.,Accounts Payable Coordinator,"Accounting, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"May 18, 2017",5,5,5,5,5,10.0,,"Pros: Linking departments and offsite offices

Inventory for all offices available

Easy to use

Reconciles all products and uses",Cons: Blocking of services if one area is not complete,"Overall: Having access to inventory at all office made my job when I was a buyer easy.

Invoice blocking for reconciliation help to avoid errors in vendor payments.",
SAP ByD Struggles,Verified Reviewer,Accounts Payable Coordinator,"Computer Software, 51-200 employees",Source: Capterra,NGC,Source: Capterra,"Sep 11, 2018",3,3,4,5,2,5.0,,Pros: It is great for SCM but that's about the only thing.,Cons: You have to click 10x before getting to the screen you need. It doesn't properly record revenue and doesn't offer a VSOE606 option for revenue recognition. If you're looking for an ERP you're better off using Netsuite.,"Overall: SAP overall is very disorganized. I do not recommend purchasing any of their software because they promise you the world and don't deliver. Look at SAP Anywhere and S4, both have been flops up to this point.",
Recently got introduced to this and was taken away,Verified Reviewer,Accounts Payable Coordinator,,Source: Capterra,NGC,Source: Capterra,"Jan 11, 2018",5,3,5,4,4,9.0,,Pros: My organization recently migrated to this platform for managing big data including supplier orders and all the associated information. Its an excellent tool for running all sorts of reports to get the quality information you need.,Cons: Its not very easy to get trained on this and has too many tabs and sometimes thus you can get lost. It probably requires more in depth training than what i have.,"Overall: It has greatly benefitted me in my job when stakeholders are requiring important infos on spends, delivery dates etc. I can run reports and get the data what i want and in the format i need.",
Good Business Tool,KING V.,IT Admin,"Wholesale, 11-50 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Nov 08, 2016",4,3,4,4,4,9.0,,Pros: Vast functionality and vast integration with other Biz App,Cons: Difficult to use,"Overall: Great software that has vast integration with other business software.

Though, it's user friendly but its difficult to master and use.",Recommendations to other buyers: Find more ways to simplify it.
"One of the greatest systems ever developed, best user interface, highly flexible in terms of customi",LEONORAH EVERLINE O.,Business Analyst,,,NGC,Source: Capterra,"Apr 30, 2018",4,4,4,4,4,9.0,,Pros: The user friendly interface. And he fact that its in real time. Every information you need is in real time.,"Cons: implementation took a longer time, based on disagreements among team members and customizing it to meet our needs took a long time too.","Overall: Time saving, Great effectiveness and efficiency, Friendly user interface, easily integrated with other systems.",
"1980's Interface, Poor Funcationality",Luke B.,Electrical Engineer,"Medical Devices, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 09, 2019",1,1,1,1,4,9.0,,"Pros: - Can manage enterprise through software

- Can help to get manufacturing housed under one suite","Cons: - Not at all user friendly

- Sluggish performance

- Outdated interface

- Does not interface with other SAP programs very well

- Requires significant quantity of staff to keep it running with basic functions","Overall: SAP is not a very good ERP suite, there are many other options that perform far better and cost much less.",
SAP becomes a sine qua non for corporations,Verified Reviewer,Electrical Engineer,"Pharmaceuticals, 10,001+ employees",Source: GetApp,NGC,Source: Capterra,"Dec 13, 2018",5,2,5,1,3,6.0,,Pros: The amount of possibilities of implementations using SAP Hana Cloud Platform is enormous. I consider it as a must-have for enabling the steady growth of a company.,"Cons: The SAP prices are high - not only in terms of using the system, but mostly in terms of any developments - Business Process Architects are highly demanded on market which makes it pricey to develop new functions (IT as well), but the highest price is the consultants, especially from SAP. This all sums up to a very high cost for a great software.",,
Solution for major corporations,Cynthia L.,Sr Analyst,"Insurance, 10,001+ employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Feb 11, 2019",4,4,5,1,3,8.0,,"Pros: It's fast and is a necessary enhancement for all companies that utilize any SAP module. When competing against Amazon and Microsoft, SAP HANA puts up a competitive fight and SAP S/4 HANA Cloud is a necessary addition to the whole package.",Cons: Expensive. Very very expensive to roll out SAP HANA and S/4 HANA Cloud across entire company.,,
Powerful tool for decision making,Vitor P.,Senior Financial Analyst,"Banking, 10,001+ employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jun 19, 2019",4,3,5,4,4,8.0,,Pros: The tool does not require IT investment to be implemented.,Cons: The tool is not accessible if you are not familiar with SAP products.,Overall: A powerful tool for decision making and business insights.,
"Used this in a previous job for processing orders. Found it acceptable, but not amazing.",Rebecca B.,Master's Student,,Used the software for: 6-12 months,NGC,Source: Capterra,"Apr 10, 2018",3,3,4,5,3,7.0,,"Pros: - Once someone explains the basics of it to you, it's reasonably easy to use.

- The documentation for this software is very good and allows you to find out how to do what you need to do quite quickly. Furthermore, if you encounter issues the customer service is very good and fast.","Cons: - The user interface feels like it's stuck in the 1990s. I understand that it's more about functionality than appearance, but starting at it for a whole workday can be quite a gloomy experience. It doesn't feel like a nice 'atmosphere' to work in, and I feel some aesthetic improvements would vastly improve user experience.",Overall: Allowed me to do my job smoothly and with little hassle.,
Efficient System for CRM and Financial Management,Verified Reviewer,Master's Student,,Source: Capterra,NGC,Source: Capterra,"May 02, 2018",4,4,5,4,3,7.0,,Pros: SAP is known for efficient and reliable ERP Systems worldwide and the ByDesign suite is no exception. It's easy to generate reports and manage the work flows once you get to understand how to use it,"Cons: The license costs can be stiff, especially for small and medium sized organizations with a few users",,
