title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Happy customer from Hawaii,Rey R.,President,"Health, Wellness and Fitness, Self-employed",Used the software for: 2+ years,NGC,Source: Capterra,"Mar 16, 2017",5,5,5,5,5,10.0,,Pros: The ease of using this program.,Cons: There are a lot of features that I am not fully aware of so I might be missing out on thing that might help me grow my business.,"Overall: I have 2 events per year called the Stingrey Classic and Aloha Muscle. It is the largest bodybuilding, physique, figure and bikini contests in Hawaii which are both sanctioned by the NPC (National Physique Committee). Both events sell tickets online and ThunderTix helped tremendously by setting up my seating charts and allowing my customers to pick their seats and purchase with a credit card. I am not very tech savvy using computers and their system is user friendly for even a novice like me. The BEST thing about ThunderTix is their customer service! Again, I am not computer literate but whenever I need questions or concerns customer support are alway there to help. They understand their program like a CHAMP! I'm sure there is a lot of features and functionalities that I'm not aware of but, representative always give me suggestions to maximize and improve my business. I would definitely recommend ThunderTix!",Recommendations to other buyers: No
My experience is pretty positive. We use the product for theater event ticketing.,Gina W.,MPAC director,"Education Management, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 19, 2018",4,4,4,3,4,9.0,,Pros: I like the new streamlined version of creating an event. We have special events frequently and it's convenient and fast to get the event up and ready for purchase.,Cons: If we need to edit or change something that has already been created it's problematic. It would be nice to have a way to tweak the details of an event even after it has been created.,Overall: It allows us to offer on line purchasing of our events and classes in an accessible way. We can run reports and keep track of sales easily.,
thundertix functionality and support was appropriate for our needs.,Trisha G.,VP of Advancement & External Affairs,,Used the software for: 1-2 years,NO,Source: Capterra,"Aug 09, 2017",4,5,4,5,4,9.0,,Pros: Fairly simple to use. Support was available and responsive. Love being able to sell specific seats.,"Cons: Even though our venue remained the same each year, our section prices changed and we had to pay full price to put those price changes into effect.",,
easy to implement on startup and add functionality as we needed it,John C.,Board Treasurer and Webmaster,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 19, 2018",4,4,4,5,4,9.0,,Pros: easy event setup; good basic reports to manage the event; gives all the pricing options and then the ability to migrate to reserved seats,"Cons: would like to see additional interfaces to other CRM software like SalesForce; could use more functionality in online reports rather than download the detail and then manipulate in a spreadsheet; while ThunderTix will generate a Eventful event, there is no ability to track any sales through Eventful on either side.",,
"Fabulous. If we had a question or problem, they were always there to help in a very positive way.",Joanne B.,Thundertix administrator and support,Entertainment,Used the software for: 2+ years,NO,Source: Capterra,"Aug 18, 2017",4,4,4,5,5,10.0,,Pros: It does most of what we need it to. It is quite straight forward. You are encouraged to suggest additions to the program that would make it even better. They are constantly working on the suggestions to add more options or improve the options that are there.,"Cons: It does have a few limitations if you have more than one venue. However, they are working on that weakness as well.",Overall: ease of selling tickets,
Life saver!,Verified Reviewer,Thundertix administrator and support,Venture Capital & Private Equity,Source: GetApp,NO,Source: Capterra,"Oct 07, 2015",5,5,4,5,5,10.0,"Comments: We were able to set up thundertix in one day and have our entire season up and running, with ticket sales connected to our payment platform instantly. We were taking orders within 24 hours of signing up with Thundertix. The online tutorials are clear and easy to follow. Their customer support is lightening fast in responding. I email them at any hour, even on the weekends, and they return my email extremely fast. There are many ticket platforms out there, and we researched many of them, and tested some of the more popular options. All in all, thundertix has been well worth the cost. We have had ZERO downtime in selling our tickets. Once they are live, the thundertix platform has performed flawlessly. Also, the scanning app they provide is top notch. very fast and snappy. and the hardware they offer is another feature that we have enjoyed: pre-tested hardware integration with clear tutorials and immediate customer support. Just another example of how we have found the costs of the software well worth the benefits to our business. Couldn't be happier with our decision.",Pros: simple setup easy payment setup fast and helpful customer support,"Cons: costs more than some of the alternatives, but that's only relative to other alternatives that offer less. we have found the costs well worth it and have recouped all of the costs quickly given how stable the platform is and how easily it integrates into our sales channels.",,
ThunderTix Review,Natasha G.,Events Cashier,"Hospitality, 501-1000 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Nov 07, 2018",4,5,5,5,5,10.0,,"Pros: I like how the app is used easy to use in the sense of updating for both customers and business users, so there is a mutual communication on what we have to offer to them.",Cons: But there is not a description box of the event when you press manage instead you have to go into all of the settings to find the description of any event. If there was a Bloxwich had all the information for customers to read before they purchased the tickets e.g. what would be included at an event? What time the event would start? What things to bring?,Overall: My overall experience with undertakes has been amazing! It has helped me sell tickets quickly and also engage with customers in being able to help their enquiries and their problems as we go through the information they have provided together over the phone or in person.,
"From old platform to event in under a week - 8000 patrons - half a season reprogrammed, flawlessly",Jason R.,President,"Entertainment, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jun 22, 2017",5,5,5,5,5,10.0,,"Pros: I never trust ""new user"" reviews because they can be biased by excited new buyer syndrome.

But.... This product impressed me.

Event setup is simple and intuitive. Reports are clear and easy to read. Database import was easy (they imported it for us but required only one edit from my original data). Integration with payment gateway and email service was trivial.

Web interface is modern and clean. Coupons, donations, products are all effortless to create.

Price is excellent.","Cons: Some pages need refreshing after edits, a glitch I am willing to bet is fixed before you read this. Experienced very slight occasional server lag during event definitions, but could easily be internet . Not a problem when purchasing when used as box office terminal.",Overall: Inexpensive event ticketing is no small benefit. Simple interface allows less trained volunteers to make use of it to help run events.,
Easy Interface. Easy to Setup. Reliable & A+ Professional Customer Service.,Sergio G.,,,Used the software for: Less than 6 months,NGC,Source: GetApp,"Feb 24, 2016",5,5,5,5,5,10.0,"Comments: I enjoyed the overall experience. What was great about ThunderTix was a combination of two things, dependability and customer service. Whenever I had a question they answered it either by phone or email in a timely manner. They were also very thorough as to what you cannot and could do. With much creativity and flexibility there isn't really much you cannot do with their ticketing system.","Pros: It's affordable with its different ticketing plans, and you are not stuck paying an outrageous percentage of your sales. *Customer Service *Dependable *Automated Pre-sale system *Automated Post-sale system *Works on smartphones and tablets with easy. *Promotional tools. *Easy simple buttoning system even low tech Church volunteers of an elderly age were able to operate. *SSL Encryption on their end. *Works with multiple merchant portals","Cons: I am not really sure. They seem to even be concerned about quickly changing their system to benefit you from their open customer support page. You can see what the customers complained about, and even how they solved it. It was freaking incredibly risky, but also awesome to see how they fixed it. So if there are issues which I did not experience, they probably won't last too long.",,
Love working with Thundertix,Ina h.,Vice President,"Non-Profit Organization Management, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Jul 24, 2019",5,5,4,5,4,9.0,,"Pros: The software is really easy to set up and has gotten us to think about our event in other ways to include other features. The customer support is very helpful, timely, patient and friendly.","Cons: Our event isn't a concert, but a dinner dance gala, so the inability to sell tables and get tickets for all the seats sold (i.e. a table of 10 meant that we had to generate 9 extra tickets) was frustrating.",Overall: Thundertix has been great to work with. The software responds to our needs and the ability to customise it to suit our needs and configurations is so helpful.,
This software has made life much simpler for me as Treasurer of a community theater.,David R.,Treasurer,"Performing Arts, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 26, 2018",4,4,4,5,5,9.0,,"Pros: I really appreciate how flexible this software is. Since we are a black box theater space, our seating number can vary from show to show. It is simple to change the number of seats available. I also appreciate the ease of creating cast and crew comp ticket codes.","Cons: Some of the reporting does not seem terribly intuitive to me, so I often end up running reports that I don't really need.",,
"ThunderTix makes my job as a tour guide a lot easier, on the administration side of things.",Verified Reviewer,Treasurer,,Source: Capterra,NGC,Source: Capterra,"Apr 19, 2018",5,5,5,5,5,10.0,,Pros: I can quickly see my entire season at a glance and quickly check in my guests as they arrive. It has been a great step in moving towards a paperless ticketing system.,"Cons: Our only issue has been when we are trying to check guests in on two devices, we have to stop to refresh to sync the list.",Overall: It makes ticketing easy and checking in guests on a device gives us a more professional appearance.,
Customer service at it's finest.,Melissa A.,Administrative Manager,,Used the software for: 2+ years,NGC,Source: Capterra,"May 23, 2017",5,5,5,5,5,10.0,,Pros: ThunderTix has been a long time partner with us. They are extremely responsive to our requests and are always looking for ways to improve. They meet our needs and provide solutions to our ever evolving needs.,,"Overall: I am not a day to day user of the software. I use it periodically to look at trends, sales, etc. From my perspective, I don't have any dislikes about the software.",
"""Over the Top"" Wonderful System!",Joanna C.,,,Review is based on a free trial,NGC,Source: GetApp,"Mar 11, 2016",5,5,5,5,5,10.0,"Comments: From the very first contact with ThunderTix over the phone, I knew I had found the right ticketing system for our choir. Every question was answered confidently. Details of the system were explained in very understandable laymen terms. Limitations of the ticketing system were offered honestly with explanations of how to overcome them. After deciding on ThunderTix, I was walked through the steps of set-up quickly and easily. The choir's performance ticket system was launched within a few short days! I have not had one issue with any sales to date. I also really appreciate the fact that ThunderTix understands nonprofit organizations and includes an option for donations. Love it!",Pros: Everything! Please see above for specific pros.,"Cons: Just a suggestion, but it would be nice to be able to allow a group of attendees to purchase their own seats from a blocked area (sponsors/donors/VIP's). As an administrator, It is a really easy process to unblock and send tickets, but that would be a nice option to have.",,
Simple and Flawless,Joe F.,General Manager,,,NGC,Source: Capterra,"Apr 07, 2011",5,5,5,5,5,10.0,,"Pros: We switched to ThunderTix after becoming disappointed with a far more complicated, way less attractive & WAY more expensive ticketing system.",Cons: Coupon codes are limited- but rarely a problem.,Overall: ThunderTix is basically perfect for any box office of any size.,
Online Ticketing made easy. Who knew?,Pamela B.,Executive Assistant,,,NGC,Source: Capterra,"May 26, 2011",5,5,5,5,5,10.0,,"Pros: Easy Setup.

Multiple ticketing options

Public presale advertising options.

Customization of each event

Seamless transition from company website

No long term contract",Cons: No percentage based coupon discount (but we hear its in the works),"Overall: Starting up a new theater and our first foray into reserved seat ticketing, Thundertix made the transition almost painless. Everything was explained up front and no question went unanswered. Since our offices at the theater were not completed before opening night, the online capabilities of Thundertix enabled us to run the entire ticketing operation out of a hotel room. The customer service (Ms. Stacy Chapman in particular) is outstanding and you feel as if you have your own private troubleshooting squad.",
Best in the Business,Brian B.,,,Used the software for: 1-2 years,NGC,Source: GetApp,"Mar 07, 2016",5,5,5,5,5,10.0,"Comments: We have been with ThunderTix for over a decade and we wouldn't think of even considering going anywhere else. From the beginning ThunderTix always gave us the best return on investment. The system is so easy to use from both the managing side as well as from the consumer side. Their customer service is ""top notch""! In the unlikely event you encounter issues with the system, they are extremely quick to respond to emails and calls. Our theatre would highly recommend their service to anyone.",Pros: Customer Service. Lost costs. Openly request ideas from their clients to improve the system. Extremely easy to use.,Cons: None at the present time.,,
Impressive and Powerful Ticketing Package,Phillip S.,Owner/CEO,,,NGC,Source: Capterra,"Feb 08, 2012",5,4,5,5,5,10.0,,"Pros: After looking into several ticketing packages, my tour company chose ThunderTix to solve our online challenge for better customer service. We had no idea how powerful the product would be! Instantly, we started seeing results and how easy the implementation was. The integration into our website was seamless in no time and we were booking business within a day of installation. Impressive in every aspect, including support. The suggestions and guidance from ThunderTix has proven invaluable and has resulted in added sales and revenue beyond expectations.","Cons: So far, we've not found any serious flaws or shortcomings.",Overall: Any business in need of booking and ticketing should strongly consider ThunderTix. Most impressive of all are the many features that are customizable and simple enough for rapid adoption. Straight-forward instructions coupled with excellent support make ThunderTix the goto option for solution-based booking and...more sales!,
Fine but not the best option out there,Verified Reviewer,Owner/CEO,11-50 employees,Source: Capterra,NGC,Source: Capterra,"Jun 21, 2018",2,3,2,5,3,5.0,,"Pros: The customization is really nice -- from show details, customer reminders, and prices. The customer side of things is really clean and well setup.","Cons: The navigation can be non-intuitive, but understandable once you get the lay of the land. The biggest issue we've come across is the inability to delete or archive orders. Our group sales processes including deposits were always in jeopardy of getting really messy on the back end. Even leaving notes about orders that you couldn't later update would get irritating for the small space provided.",Overall: I feel like the biggest benefit is the price and the customization of the software. I would highly recommend spending quality time on the set-up to ensure you're using it to the best of its ability for your organization.,
Great Customer Service and Excitement for the Future,Sean E.,Artistic Director and CEO,"Performing Arts, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Oct 26, 2016",4,3,3,5,4,8.0,,Pros: features for price,"Cons: limited visibility of data without download reports, limited functionality on ios app",Overall: Great customer service! Pam is great! The software needs a facelift and more of an updated mac/ios look and more immediately accesible features (without downloading a report) but great value for the services that are offered!,
Easy platform to work with once you figure it out.,David E.,Marketing Manager,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 20, 2018",4,5,4,5,4,8.0,,Pros: Ability to have control of sales platform and money is deposited direct to your account. Fees are reasonable. Phone app makes scanning easy.,Cons: Learning the platform takes a little time. But it's worth taking the time to learn. Phone App is limited access to programming events.,,
Best option for small events I found,David C.,Owner,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 25, 2018",5,4,4,4,4,8.0,,Pros: The price and ease of use makes it a good fit for small events like ours. I am using it for my third year.,Cons: Tracking cash sales seems more difficult than it should be. I could not find a way to add in cash sales without having the ticket fee apply. I ended up writing those down on paper and it is not ideal.,Overall: Cost,
Excellent Software for event management,Don B.,owner,"E-Learning, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 05, 2019",5,5,5,5,5,10.0,,Pros: The site is easy to use with great video tutorials. I have called a few times with things I didn't understand. The support I have received has been excellent and I had a resolution immediately. I had events scheduled and ticketing operational within minutes.,Cons: I had a few minor issues with trying to integrate my shopping cart software with the site. I had to call support and they resolved the issue within seconds.,Overall: I compared several event management programs and sites. Thundertix is hands down the easiest to use. They give you the most value for your dollar.,
Can't beat the customer service - a company willing to grow with you.,Jennifer E.,President/Executive Producer,,,NGC,Source: Capterra,"Feb 23, 2011",5,5,5,5,5,10.0,,"Pros: customer service is top notch

problems are handled quickly and effectively

features can be added as needed, so you can grow into the system

does not require a service charge to customers

no complicated setup

easy to implement with multiple box office users

company will listen if there is a feature you want and see if they can find a way to offer it.

Have never experienced 'down-time' during our entire time using this system

almost immediate up-time after signing up

you can edit/add/delete events whenever you want or need to

interface can be operated on an iphone!","Cons: There's never been a problem they haven't solved with me, so I can't think of one.","Overall: I highly recommend this system. I spent hours and hours researching other systems and found that for our needs, Thundertix had everything, and was not overburdened with software/hardware that was excessive and cost-prohibitive.",
Good website and app,Erin L.,Event coordinator,"Education Management, 501-1000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jun 17, 2019",5,5,5,5,5,10.0,,Pros: Easy to use. I was able to find my event and run reports. Sometimes the reports got a little hung up but nothing that wasn't fixed with a reset,Cons: Just the reports got hung up from time to time.,Overall: We use ThunderTix in correlation with the Harlem Wizards. It's easy to use and see the event,
"Very easy to use, with most features clearly designed to be quickly understood or even deducted.",Jorge G.,Assistant General Manager,,Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 26, 2018",5,5,5,5,5,10.0,,Pros: Functionality allows for quick reference of all transactions; the platform never seems to experience any technical difficulties; Support Team actively listens to and quickly implements suggestions for improvement; clients immediately receive their Tickets and Confirmations.,"Cons: If anything, the lack of navigation from one feature to another without having to leave one area altogether.",,
Great cost effective online event tool!,Barb K.,Director of Marketing & PR,,,NGC,Source: Capterra,"Aug 08, 2011",4,4,5,4,5,10.0,,"Pros: Pretty easy to use, good reports, reasonable price. A good solution for smaller venues who need online ticket and event sales. Can be customized to a point. Always improving features.","Cons: The five minute time out on a ticket sale is tough when you are dealing with box office side, if you make a mistake in info and can't figure out what you did wrong it is frustrating and a little embarrassing when the guest is standing there.","Overall: Definitely would recommend, especially to businesses that may not need a high end super expensive software. We did the research and by far this was the most flexible, easy to use, easy to implement and simple enough to train other on. We are pleased with ThunderTix!",
Review for Dawn,Jason M.,Owner,,,NGC,Source: Capterra,"Sep 28, 2012",4,5,5,3,5,10.0,,"Pros: Dawn was great to work with. I'm literate but I learn better with hands on experience. I had questions with my first rep and any questions I asked, I would just get links to things that I didn't understand and was told to read it. I felt like I was bothersome. I know this company has so many tools to become successful and I want to learn them all! It's great! So one day, frustrated I spoke with dawn. She's awesome, helped me understand things, was patient, friendly and I didn't feel like a moron talking to her. Give her a raise and a paid day off. Keep her happy because she is who you want to represent your company. If my first encounter was with her, you'd have all 5 stars. If I didn't encounter her, zeros.

Regards,

Jason",Cons: None at the moment.,Overall: None at this time.,
Easy to Use! Perfect for my Event!,Tracie M.,President,"Entertainment, 51-200 employees",Used the software for: 2+ years,NO,Source: Capterra,"Sep 03, 2017",5,5,4,5,5,10.0,,"Pros: Easy to Use and Set Up

Great Customer Service!!

Cost Effective!

Works like a champ! Rare to have any downtime",Cons: Copy function to replicate times within event types could be more robust. Like the set up in account settings replicates to events by default though,,
Very easy to work with!!,Amy L.,Assistant Principal,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 23, 2018",5,4,5,5,5,10.0,,Pros: Ability to quickly check sales!! I could log in from my phone as well and that made checking the sales much easier!!,Cons: Nothing that I can think of!! I found the software very easy to use and my customers who purchased tickets found it easy to use as well.,,
Horrible horrible,Natale H.,Dance studio owner,"Entertainment, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Dec 06, 2016",1,1,1,1,5,10.0,,Pros: Nothing,Cons: Everything,"Overall: I had thundertix do event seating for my nutcracker ballet . You seriously can not talk to anyone if you have a problem . I had to take it off my website because so many people called me having trouble actually completing purchases . I asked thundertix to look into it and they kept saying that things were working out just fine . I have actual emails , voicemails and video footage of how it really didn't work . They also would not give me a refund for the time I actually couldn't use it . I would be happy to show anyone this .",Recommendations to other buyers: I took time out of my busy schedule to warn you all . Do NOT use this service
Excellent Ticketing System,Charlie V.,Owner,,,NGC,Source: Capterra,"Jul 12, 2012",5,4,1,5,5,10.0,,"Pros: Custom Seating charts available for a very competitive rate. Offers many different pricing structures (much more than pay-per-ticket). Reliable up-time for services. Very robust, 1000's of tickets can be distributed within minutes of each other without a single issue of duplicate tickets being sold.","Cons: A slight learning curve to find every feature available to admins. This could also be a positive because it is so customizable. At the end of the day, the user can tailor the system to their needs and brand it any way they wish if they are willing to take the time to utilize all features.",Overall: A great web solution to a simple problem... Standing in line for tickets! We are able to act like a company twice our size and distribute 100% electronically thanks to Thundertix. We have been very customers for two years and are looking forward to many more.,
Thundertix Review,Kathie D.,Artistic Director,"Performing Arts, 51-200 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Jul 24, 2018",4,5,4,4,5,8.0,,Pros: I love the fact that we were able to upload the image of our theatre and numbered seats for our patrons to choose seats. I love that we can include product sales like show posters or tshirts with the ticket purchase. It is very intuitive software. The reporting is AMAZING and we are able to get an accurate record of transactions immediately following the close of a production.,Cons: Nothing I can think of. It has been a great fit for us.,Overall: For years we had general seating and people waiting in line to enter the theatre. Patrons would begin saving rows of seats causing much ill will and frustration. The reporting of ticket sales took much longer to calculate as well.,
easy to track sales,Julie L.,Secretary,"Non-Profit Organization Management, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 19, 2018",5,5,5,5,5,9.0,,"Pros: The ability to export guest lists to excel and manipulate data as needed. Ability to print out guest lists, etc.",Cons: There was nothing that this software did not do that we needed therefore I don't have anything to write for a con.,,
"Why use Ticketmaster, when there is ThunderTix?",Matt B.,Director Of Technology,,,NGC,Source: Capterra,"Mar 01, 2011",5,5,5,5,5,9.0,,"Pros: -ease of use

-extreme flexibility

-extremely customizable

-constantly adding new features

-the best customer service

-puts the most amount of money back in our pockets compared to any other ticketing system we could find",Cons: -custom features can take a while to implement,"Overall: Our venue used to be a ticketmaster shop. We were able to cut our service fees to our customers per ticket by over $2, but still were making 400% more per ticket than we were with ticketmaster. Talk about win/win! Overall profits for our first year of ThunderTix are up 25% just from switching over. We are about to enable facebook sales which should further increase revenue. Stacy Chapman is an unbelievable resource that has been there every step of the way to bend ThunderTix to our needs. I wish all tech companies were as pro and nice to deal with as ThunderTix. If you sell tickets and like to make money, ThunderTix is absolutely the way to go!",
ThunderTix Is Fantastic,Katie M.,Coordinator,,,NGC,Source: Capterra,"Mar 11, 2015",5,4,5,5,5,9.0,"Comments: The thing that strikes me most about ThunderTix is their incredible customer service. Working with Pam (read: phoning and emailing her incessantly to answer all my inane questions) was a dream. She never made me feel incompetent or silly for asking ANYTHING (even things that could easily be answered by troubleshooting on my end or looking it up on the website), and she was always extremely cordial and willing to give her time to help me. I LOVE the way the website works, and how as an Administrator I can see exactly who is buying tickets, where they are seated, when they bought them, etc., etc., etc. I had all the information about customers that I could want! I love the control I had over which information I wanted to require of my online customers; it was wonderful. So easy to use, and so great to be able to improve upon my skills year after year! I look forward to using ThunderTix for as long as I am involved in Theatre!",,,,
ThunderTix - A True GameChanger for small to medium businesses,Jerry T.,CEO,,,NGC,Source: Capterra,"Apr 13, 2012",5,5,5,5,5,9.0,,"Pros: Ease of use

Excellent Customer Service

Easy to integrate into your website

User Friendly back end

Customizable

Plug and Play setup

Amazing Reserved Seating feature and mapping technology

Quick and easy checkout process

Continuous improvements from company to ensure always fixing any issues and capitalizing on new ideas from customers.","Cons: Additional options for other great features (i.e. scanning, design of tickets, etc are incur additional fees...yes, I was hoping they were free:)",Overall: I would recommend this to any event company looking for that cutting edge to help revolutionize their business. It was our first ticketing software type project and this was such a plug and play software that it made us look like geniuses to our clients. Thanks to the ThunderTix team for the support!,
At Your Fingertips,CAROL V.,Office Manager,"Oil & Energy, 10,001+ employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 06, 2018",5,5,5,5,5,9.0,,Pros: That I have my selections at my fingertips and don't have to worry about printing out documents,Cons: Nothing everything seems very functional,Overall: I am able to help scan attendance at events,
This program was so easy for multiple people to log in and be able to check ticket sales.,Rabecka J.,Treasurer,"Non-Profit Organization Management, 51-200 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 26, 2018",5,5,5,5,5,10.0,,Pros: That multiple people could login.. and we could actually print reports instead of downloading them. It was easy to review and I liked how the program was Lifetime and updated often. We had a specific limit of seats we could sell and so we were checking it frequently to make sure we did not over sell our event.,Cons: You really had to search around to get reports to print easily. I wish we could have refined exactly what we were looking for and just print that report,Overall: The benefit that we really utilized was keeping track of how many seats we sold so that we would not over sell our event. And also keep track of the revenue we were taking in to make sure the event was going to be prosperous for our non for profit organization. I also like that the fee was not so much that people felt are Booster program wasn't benefiting for the full amount of the ticket.,
Loved this system for our events.,Kim F.,Executive Director,,Used the software for: 1-2 years,NO,Source: Capterra,"Oct 03, 2017",5,4,4,5,5,10.0,,"Pros: Check-in Feature

Ease of payment

Calendar format for functions

Private settings was a great feature for small groups","Cons: Wish it had a separate POS system

Search invoices I bit tricky.

Set up was easy but needed to be tweaked a few time to make it work how we wanted it to.",,
"Easy to use, especially on my mobile device (Note 8).",Michelle H.,President,,Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 24, 2018",5,5,5,5,5,10.0,,"Pros: I liked that the software was very easy to use. Once you login, you can quickly generate any report that you need. The reports were easy to generate and to print.","Cons: I would prefer that all reports be available in PDF and excel format. While excel format was great, it was hard to look at on my smart phone.",,
Unmatched Service and Response Time,Amanda U.,Office Manager,,,NGC,Source: Capterra,"Feb 11, 2016",5,5,5,5,5,10.0,Comments: We are a non-profit theater in Arizona. We have been using Thundertix for three years. I spent months researching the different options and I know that I made the right choice. The software is very easy to use and they are always thinking of ways to improve the system. There is an upgrade nearly every month where new features are announced or improved. Our price has never been raised despite the addition of many new features. Pam and the rest of the service team are quick to answer and get things done. Recently a new update feature created a small issue for us. Pam was quick to get the tech team working on a solution for us and before we knew it a new feature had been created just for us. It's a small enough company that you get to talk to an actual person when you call! Imagine that! We couldn't be happier with Thundertix.,,,,
WOW!!! Thundertix is a GAME CHANGER for my business!,Scott P.,CEO,,,NGC,Source: Capterra,"Aug 31, 2011",5,5,5,5,5,10.0,,"Pros: Kudo's to Stacy Chapman, my account person and partner in making Thundertix work for my company! Are you kidding me!?? What have I been doing for the past 2 years, TT is a game changer, sales are exploding, customers are thrilled with the ease of use, and most importantly, the seamless integration with GroupOn and Deal Chicken promotions makes making money a snap, and effortless. THUNDERTIX ROCKS! Scott Pace, CEO North Pole Experience",Cons: I didn't put this in 2 years ago!,"Overall: I have researched dozens of ticketing services and settled on Thundertix. Absolute BEST business decision I have made, and it shows BIG TIME in my growing sales success! Thanks Stacy & Thundertix!",
Ashley's Review,Ashley K.,Office Coordinator,,,NGC,Source: Capterra,"Oct 19, 2012",5,5,5,5,5,10.0,,"Pros: I love the ease of this system. I can create, edit, change anything I want. I haven't fully utilized the system yet, but there are plenty of other features I am looking forward to using. We went from phone-call only reservations, to not having to do a thing. This saved me tons of time and money!","Cons: The only con I've had thus far is if my event has officially ""expired"" I can't export to excel.","Overall: Overall, I love this system and I hope to utilize it even more. We are migrating to online/credit card sales and this initially was a test and it seems to have passed. :)",
Best so far,Erika B.,Insurance Representative,"Insurance, 10,001+ employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Jul 01, 2019",5,5,5,5,5,10.0,,Pros: Ease of use for both tickets sales and ticket tracking.,"Cons: Hard to find/use screen at venue day of for day of purchasers. Day of purchasers are not in alpha order, they are listed at bottom which requires seaching for them to check them in.","Overall: Ticket sales for multiple location, multiple events, multiple users",
User friendly for both company and customers.,Katie F.,Director of Operations,,Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 19, 2018",5,5,5,5,5,10.0,,Pros: I love how easy the back end of the site is to navigate. Whether it's adding tickets to the cart or helping a customer with their order.,"Cons: The only thing is that some of our users have issues when purchasing tickets. The ""robot"" question gets asked several times and they call to complain.",,
Meets Our Needs Perfectly,Candice B.,Graphic and Web Designer,"Entertainment, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 24, 2018",5,5,4,4,4,10.0,,Pros: It easily incorporates into our website. Love how it tracks customers and number of tickets sold. Very useful!,Cons: It doesn't not provide a printable calendar with our number of tickets remaining listed.,Overall: We've had an overall great experience with ThunderTix!,
My experience was very satisfactory in terms of use and convenience.,Ivan J.,Director,,Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 24, 2018",5,5,5,5,5,10.0,,Pros: I liked most about the software was the ease of use and the convenience of the software package. It was very user friendly and needed no assistance to utilize.,Cons: I cannot think of anything that I liked least about the software package. I just wish that all software packages were as easy to use in my daily work.,Overall: The benefits from this software is the instant access and the accuracy of the information.,
Perfect for our needs,Lauren W.,IT Manager,,,NGC,Source: Capterra,"Jul 17, 2015",5,5,5,5,5,10.0,"Comments: Down here in Gruene, Texas we are always ""gently resisting change"", but in 2010 it was time for our ticketing system to evolve to keep up with our now technology savvy customers. Back then, the Thundertix features were few but we didn't need anything fancy - just a reliable ticketing system that was user friendly. However, it didn't take us long to have a wish list for features, and Dawn and Stacy considered each of our requests regardless of how big or small. They are a fantastic partner to work with, and we always feel like a VIP customer. Now in 2015, they call us to make sure we are aware of new features to help better our customer's experience or minimize our labor. We greatly appreciate the Thundertix Team, and I would highly recommend ThunderTix for online ticketing needs!",,,,
In comparison to other systems,Chris G.,Box Office Assistant,"Music, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 24, 2018",5,5,4,5,5,10.0,,Pros: Ease of use for someone new to the system. Intuitive,"Cons: Unable to use packages and the shopping cart feature. With multiple packages, we have to run multiple charges for a customer, can raise concern.",,
Gets the job done,Verified Reviewer,Box Office Assistant,,Source: Capterra,NGC,Source: Capterra,"Apr 19, 2018",4,3,3,3,4,7.0,,Pros: Allows me to create tickets and email reminders for various events. I like being able to create tickets and have them go live at pre-set dates. I like being able to track who purchased tickets and when. I like being able to create sales and activity reports.,"Cons: The software is effective but klugy to use. For example, when inputing an event address and time, instead of one entry, I'm required to enter in three separate places: the event description, the ticket, the listing of events.",Overall: It makes possible the creation of tickets for multiple events at different times.,
