title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
A Great Event Promoter,Parish H.,Sr. Business Operations Analyst,"Hospital & Health Care, 10,001+ employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Mar 16, 2019",4,5,4,4,5,9.0,,"Pros: A wonderful tool for promoting events for an organization. Through this innovative software, an organization is able to organize and sell tickets for a great cause. This is regardless to size of the event. Additionally, this software assists with participant's registration, tracking of participant's attendance and distribution of tickets. Overall, this software is a project manager or coordinator dream come true.",Cons: There are no negative features or functionality to report regarding Eventbrite.,,
Great for Event organizers,Verified Reviewer,Sr. Business Operations Analyst,"Events Services, Self-employed",Source: Capterra,NGC,Source: Capterra,"Oct 30, 2018",5,5,5,4,4,9.0,,"Pros: It's amazing it nearly do everything an event organizer need, reducing work time, reaching more people, handling payments, connecting with other services, in total a must have for every event.

The facebook integration, and allowing to sell tickets from it.","Cons: I believe they've got most of the needed things covered, and they're working on this all time",,
Eventbrite,Verified Reviewer,Sr. Business Operations Analyst,"Writing and Editing, Self-employed",Source: Capterra,NGC,Source: Capterra,"Jan 11, 2019",5,5,4,4,4,10.0,,"Pros: Eventbrite is a great way to do ticketing for events, as well as find events happening in your area. It gives you all the information of the people who got a ticket to your event and allows you to contact them in an easy manner.","Cons: It takes a little bit of getting used to on the back end, but there's lots of information and features available to you.",,
"Event Ticketing and Management, easy to udnerstand",Pace N.,Mechanical Engineer,"Aviation & Aerospace, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 12, 2018",4,5,5,4,5,10.0,,Pros: Eventbrite is an extremely intuitive tool for selling and processing event ticketing. The appearance of the application is basic and not overly complicated with unnecessary features. Also tends to have far lower fees than its competitors,"Cons: Nothing to complain about here, Eventbrite works exactly as I would like.",,
i love the app,Verified Reviewer,Mechanical Engineer,Pharmaceuticals,Source: Capterra,NGC,Source: Capterra,"Jun 13, 2018",5,5,5,5,5,10.0,,"Pros: the app is so helpful for eventbrite. It allows you to quickly get your tickets, the search function is fantastic, and it gives you recommendations of events near me. very quick and easy to RSVP","Cons: I have never organized an event with Eventbrite app because my company doesn't use it, but as a user, I don't have any cons.",,
Great ticket creator for conferences,Eric C.,Manager,"Performing Arts, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Aug 11, 2018",5,5,5,5,5,10.0,,Pros: I've used this for conferences I've registered for and attended. I like the ease of use and the ability to pull up your tickets on your phone for ease of checking in etc.,"Cons: The only negative I can share is that sometimes if you have made a ticket reservation on behalf of someone else, it will only allow you to be the administrator of their ticket information",,
Good for Advertising Free Events,Natalie D.,Project Coordinator,"Non-Profit Organization Management, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"May 21, 2019",5,5,4,4,5,8.0,,Pros: I like that with this software you can successfully market your event with all the necessary details. We have used it to promote and create a sign up for our free events. It is helpful to know how many people are interested. It is also nice to be able to send out the eventbrite link so that we can have all our attendee information in one place.,"Cons: I don't have any complaints about the software in general, but it is a bit challenging with all the follow up emails they send you automatically. I wish that you could opt in to that information from the beginning.",Overall: Great for promoting our free events also allows us to have the accurate information to prepare accordingly for the events.,
Awesome event management,Peter W.,Web Developer,"Higher Education, 501-1000 employees",Used the software for: 2+ years,NGC,Source: GetApp,"Oct 17, 2018",5,4,5,4,4,9.0,,"Pros: Very easy to setup and show other users how to use effectively, in-comparison to other pieces of software we've rolled out across the university this was seamless with little to-no teething problems. Something that very rarely happens! There are various teams and departments all using this with ease, the UI is easy to navigate and features aren't hidden away in menus.","Cons: Even though I complimented the UI above, there are some questionable design choices. Some of the more advanced features aren't particularly clear, especially for a non-techy person. Some trial and error is definitely involved, but once you're used to it there are no problems whatsoever.",,
Great tool for finding and listing events,Verified Reviewer,Web Developer,"Design, 11-50 employees",Source: Capterra,NGC,Source: GetApp,"Aug 17, 2018",5,5,5,4,4,5.0,,Pros: It's a super easy way to list an event and collect attendee numbers and details. I've run several events and it worked great for this. It's also fantastic for finding events in your area.,"Cons: For running events, a joint account of some sort would be great that wasn't directly tied to an email address. This has made it tricky for me to co-run events with others.",,
Finding hidden events,Olivia G.,Sourcer,"Consumer Goods, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 13, 2019",5,5,5,4,4,10.0,,Pros: I like that you can find events to attend anywhere without prior knowledge! This product allows you to search anything from festivals to concerts in a specific city plus tickets!,Cons: I think the sorting algorithm isnt the best because sometimes events suggested are not fun nor relevant,Overall: Overall a great place to look for events whether in your home city or in a visiting area,
The standard and super straightforward,Hailley F.,Founder & CEO,"Food & Beverages, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Apr 23, 2019",5,5,4,4,4,9.0,,"Pros: They are clearly invested in a user-friendly experience, which I like. Quick sign-in with saved preferences and easy to use functions are great for attending events and creating events as well.",Cons: I have not personally used their customer support but have heard from others that it isn't always super responsive.,,
Eventbrite!,harmandeep singh s.,Graduate Assistant,"Banking, 10,001+ employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Nov 08, 2017",4,4,4,4,4,8.0,,Pros: Easy payment processing It's pretty simple in booking tickets for multiple events Guest check-in app Invitations and emails Social promotion and tools Online RSVP management,Cons: It's not that powerful for managing complex tasks it has a high commission fee you have to create an account at Eventbrite to register for any events,,
Ticket Management All in One Place,cassandra j.,Pharmacy Student,"Higher Education, 5001-10,000 employees",Used the software for: 1-2 years,NGC,Source: GetApp,"Dec 04, 2018",5,5,5,5,5,10.0,,Pros: It's very user friendly when purchasing a ticket from a user using Eventbrite. Once the ticket to the event or conference is purchased the ticket automatically loads to the app. The app is easily accessible and can bring up tickets for scanning. This makes admission process easier and simple. No need for paper tickets or the potential to lose it,Cons: Only useful if the person hosting the event is using Eventbrite then it can automatically store and provide easy access to the ticket/admission,,
The most user friendly event ticketing,Verified Reviewer,Pharmacy Student,"Computer Software, 51-200 employees",Source: Capterra,NGC,Source: GetApp,"Sep 24, 2018",5,5,5,5,5,10.0,,Pros: I can manage all my event tickets from my phone and also easily find events in my area.,Cons: I don't have any cons from my usage thus far,"Overall: I've used Eventbrite to purchase tickets for approximately 5 conferences and the process couldn't be smoother. My favorite thing is not having to worry about printing tickets or digging through my bag to find them when I check in. I just pull out my phone, show my ticket, and done.",
"Eventbrite is a thoughtful, easy to use event management tool.",Verified Reviewer,Pharmacy Student,Government Administration,Source: Capterra,NGC,Source: GetApp,"Jul 09, 2018",5,5,4,3,5,10.0,,Pros: The ease of use and approach ability. Eventbrite suggests events for me based on previous attendance and does not bombard me with spam.,Cons: The reminders aren't very splashy so they can get lost in an inbox unless I'm looking for them. It looks like any other email coming through. I try to put the event on my calendar so that I don't delete the reminder.,,
A must have for my business!,Erin G.,Natural Health Educator,"Health, Wellness and Fitness, Self-employed",Used the software for: 2+ years,NGC,Source: Capterra,"Jul 15, 2019",5,5,5,5,5,10.0,,Pros: I love being able to use eventbrite for FREE for my team events and classes! I love the functionality and customization options for events and the notifications I get. I also love the ease of social sharing when you RSVP to an event.,Cons: I can't think of anything! I've been using it for years and love it!,,
Great Event Management Tool,Verified Reviewer,Natural Health Educator,"Computer Software, 11-50 employees",Source: Capterra,NGC,Source: Capterra,"Nov 02, 2018",5,4,4,5,4,8.0,,"Pros: I like how easy it is to share an event with the community, both for free events and paid events.","Cons: The pricing scheme has changed over time, and features I used to use for free are now hidden behind paid/premium accounts.",Overall: We've used Eventbrite to manage both free and paid community events for the tech community in the area. It's a great value for the money (especially for free events!),
Events made easy.,Sefa D.,Engineer,"Mechanical or Industrial Engineering, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jul 24, 2019",5,5,5,5,4,9.0,,"Pros: Perfect interface for small or big events. Easy, fast, convenient process. Less hassle. You can create your own event or RSVP any invitation sent to you. Give it a try. you will love it. Just sit back at your home or office, and get things done.","Cons: It does what you need it for. You may get charged but they gotta keep things going , you know.",,
Booking made easy,Ravi G.,Design Manager,"Accounting, 10,001+ employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jul 30, 2019",4,5,4,5,4,10.0,,"Pros: It was easy to use, confirmation emails and additional information was great. No problem booking events i have attended and it was also used when i did recently volunteering at a school so i know it's a trusted company.",Cons: I saw conflicting dates when trying to book an event. Turns out it was the events issue so i can't really blame Eventbrite,,
Eventbrite,Mike L.,Senior Manager,"Banking, 10,001+ employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jan 03, 2019",5,5,5,5,5,10.0,,Pros: The best way to collect registrations for an event - you can use this product for events where you sell registration/tickets or even events that are free and you just need a head count. This is such an easy product to use and the end result is so professional and polished. It's a reputable name/company so people don't feel uncomfortable providing their payment info and I think it actually improves our attendance at events.,Cons: I truly don't feel there are any cons for this product. It's great and the website has a great FAQ page that really helps in addition to a very attentive customer service team.,,
Great Tool for Events,Ashley N.,Communications Manager,"Philanthropy, 201-500 employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Sep 10, 2018",5,5,5,5,5,10.0,,Pros: I absolutely love using Eventbrite because it integrates with our CRM (NeonCRM) and is a great tool to use when publicizing events. I love that the donor has the option to absorb credit card and transaction feeds,"Cons: It can take a while to receive checks if you do not opt in for their direct deposit. Other than that, I don't have any complaints!",,
Great for free pop up events,ERIC Y.,IT MANAGER,"Computer Software, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Mar 13, 2017",4,4,4,3,5,9.0,Comments: I used it for a last minute event to broadcast the event,"Pros: Ease of use for customers to ""buy"" tickets, list events and different types of entry , because it is widely used I was able to get my message out easily,","Cons: Limits on notification scheme , found it difficult to update after I had already created the event. Found it confiusing to alter the event after people started signing up",,
Perfect Event Tool,Amy G.,Leads Coordinator,"Computer Games, 1-10 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Nov 27, 2018",5,5,5,3,5,10.0,,Pros: It's very easy to offer invitations to our clients for events using their services.,Cons: It can be a bit costly when it comes to certain event types that we do so we have to plan for the event to be big enough to get a return.,"Overall: Eventbrite is used for our networking events and launch events. It's been quite a friendly tool for the consumers, making it easy for us to invite others, charge, or even offer free one time promo codes. It's pretty vital for hosting an event. Doing a normal list outside of this would be very time consuming.",
An absolute must have,Maricel H.,Marketing Director,"Real Estate, 11-50 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Dec 06, 2018",5,5,5,5,5,10.0,,Pros: This is so easy and effective for marketing.,Cons: It only takes a minute to figure it out and it's time well spent.,,
Great way to get your events out there!,Verified Reviewer,Marketing Director,"Arts and Crafts, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Oct 09, 2018",5,5,5,5,5,10.0,,"Pros: Ease of use

Creating events with multiple dates

Connecting with facebook/FB events

Ability to post events at different locations",Cons: No affiliate codes can be used when creating events with multiple dates - would be great if they fixed this!,Overall: Great experience - we've been using them for years for our classes for kids and adults.,
EventBrite is a great place to get rolling with your event.,Dany H.,Pastor,,Used the software for: 2+ years,NGC,Source: Capterra,"Apr 06, 2018",4,5,3,3,5,10.0,,"Pros: If you're going to put on an event and don't have a ton of time and resources to promote and process the event, EventBrite makes it easy and efficient for you to do it. They provide all the tools necessary in a very user friendly IU.",Cons: I think that the ability to customize the feel and look of your events page would make EventBrite much better.,,
Easy to use for big events,Tahleah B.,CEO,"Cosmetics, Self-employed",Used the software for: 2+ years,NGC,Source: Capterra,"Jul 31, 2019",5,5,4,3,5,8.0,,Pros: It's easy to use if you are hosting a large event. It takes away the overwhelming responsibility of personally keeping track of attendees and payments (if applicable). This app assists with organization and creates ease.,Cons: I do not like the spam emails received as a user after attending an event. But it's an easy fix with unsubscribing.,,
Quick and generally easy,Kirsten M.,Sr UX Designer,1001-5000 employees,Used the software for: 2+ years,NGC,Source: Software Advice,"Mar 15, 2017",4,4,4,3,5,8.0,,"Pros: When your auto-fill is on, it's super easy to register for an event. Overall, it's easy to get a high level view of an event, and register, which matters most.","Cons: Sometimes you have to dig a little to find ""additional details"". Would be great if this was easier to access and of the format of descriptions was more consistent.",,
Eventbrite shows what is going on anywhere,Ryan C.,System Tech.,"Information Technology and Services, 51-200 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jun 05, 2019",4,5,4,4,5,10.0,,"Pros: It is well know. Most tech savvy people have heard of eventbrite. It is found integrated in some well know apps. It also is standalone. Either way you can find out what is going on locally or anywhere really. Since it is well known, there are a lot of listings usually in a semi populated area. The app or website is very easy to navigate and listing events is a breeze as well. As a host of an event, you can integrate payment for tickets and issue them digitally. There are a lot of benefits to letting Eventbrite manage your event.","Cons: The fees are a little steep in some places, but you are gaining convenience in return.",,
Great ticketing platform for any size event,Shelby K.,Go to Market Lead,"Computer Software, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Nov 18, 2018",5,5,5,5,5,10.0,Comments: If you want a simple ticketing platform for your event of any size Eventbrite is a great tool.,Pros: Easy to use platform with the ability to customize your ticketing needs and reservation management. Works great for for free and paid for events.,Cons: I have not come across any cons after using the service as an end user and organizer. The platform has come a long way.,,
Great Borrowed Platform to Promote Events,Tara H.,Marketing Coordinator & Corporate Social Responsibility Officer,"Retail, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jul 19, 2019",5,5,4,5,5,8.0,,"Pros: Eventbrite is free or inexpensive to use to promote events, big or small. They also tap into their network of users to promote and share your event. Built-in promotion is always a plus.",Cons: Some roadblocks as far as canceling events and notification.,Overall: Great beginner resource. Almost akin to MailChimp for email.,
Great for easy ticket sales and info,Stephanie M.,Teacher,"Education Management, 11-50 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 08, 2019",5,5,5,5,5,10.0,,"Pros: It is really easy to use, both for setting up an event, and for people who want to go to the event. I have gotten many complements on how simple it was to get the information and tickets.",Cons: I don't have any complaints about this software. It has always been very reliable.,"Overall: The Eventbrite website is easy to navigate and use. As an events coordinator for the Society of Children's Book Writers and Illustrators for the UK, I ran several events across the UK each month from small events such as author talks and workshops, to annual conferences with hundreds of attendees. In the whole time I was responsible for our events, I never had any problems with Eventbrite. It was easy for me to use, giving me step by step choices in setting up event info and tickets. Our attendees often commented on how easy it was to find events and book event tickets. The site also makes it easy to look for other similar events near you, or in a specific month, or week.",
I don't know what I would do without eventbrite,Troy O.,Marketing,"Computer Software, 51-200 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 12, 2019",5,5,5,5,5,10.0,,"Pros: There are so many options and they are not trying to push you to use the paid features. I think that will naturally come as users have more and more successful events. We use this for large scale events, and I use it for little side projects as well. Highly recommended.",Cons: Its almost too robust if you are doing a simple event. It takes a time commitment to get something up and looking good.,"Overall: This makes event setup easy, and they aren't trying to break the bank.",
Generally a decent enough service,Martin S.,Institute Relations Associate,,Used the software for: 2+ years,NGC,Source: Capterra,"Jul 20, 2018",4,5,4,3,4,7.0,,"Pros: They are kind of like Stubhub in the sense that they have accumulated a very wide, impressive range of events. The layout is also sharp and simple. I'm mostly just a fan of Ticketfly, which is a great ticket seller.","Cons: The searching part can be improved, as it isn't always easy to find specific events, especially if they aren't concerts.",,
Awesome e-vite tool!,Mansoor N.,Data Manager,"Philanthropy, 201-500 employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Oct 05, 2018",5,5,4,5,5,10.0,,Pros: Absolutely loved everything about it! We used it to send out our wedding invitations. Everything including the directions and the map with the gps link was right in the invite.,Cons: I don't remember facing with any issues with it - the interface does take a little time to get used to and you need to play aroundto see where everything is.,,
Good way to gather attendees for your event,Jenn Z.,"Owner, Creative Business Strategist","Arts and Crafts, Self-employed",Used the software for: 1-2 years,NGC,Source: Capterra,"Jan 15, 2019",5,5,5,5,5,9.0,,"Pros: Eventbrite makes it easy to set up an event and sell tickets. Their fees are a bit more than if you accepted payments yourself, even through a credit card processing company, but overall, they're generally reasonable. Since Eventbrite is also searchable, it can expand your event's audience as well.","Cons: It isn't set up to create more complicated event ticketing, such as selling group tables at a charity gala. That's not really what it's intended for, though, so that's understandable.",,
Event Registration,Maritza K.,Owner & Founder,"Management Consulting, Self-employed",Used the software for: 2+ years,NGC,Source: Software Advice,"Mar 15, 2017",4,4,4,4,5,8.0,"Comments: For the registrant the process is seamless, however, Eventbrite could improve their backend experience for those putting on the event. For example, not all event hosts have the digital capability to scan everyone's ticket. It would be helpful to non-profits or organizations who are boot strapping to more easily be able to download an excel sheet of attendees, or load names directly to a name badge template.",,,,
"great tool not just for connection, for hosting and/or event planning as well",Freddie L.,Sales,1001-5000 employees,Used the software for: 2+ years,NGC,Source: Software Advice,"Dec 04, 2018",5,5,5,4,5,9.0,,"Pros: It is a great tool for searching event, but also a great tool for hosting an event. guests searches, calendar, and event details, all are under one interface.","Cons: I hope there will be multi language options. It will be easier to reach different language, culture so that we can reach more people.",,
Easy way to plan events for team,Ericka B.,Benefits Advisor,"Financial Services, 5001-10,000 employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Jun 06, 2018",4,4,4,4,5,9.0,,Pros: Easy way to get out the word when the team is having an event and getting people to RSVP. It sends reminders out too before the event if they haven't RSVP'd.,"Cons: Nothing really, it's a pretty straightforward product for what it is. I don't really like all the emails they send me advertising various different things, but all companies do that.",,
Awesome platform for event organizers and those who love to try new things!,Alisa R.,Client Success Manager,"Writing and Editing, 11-50 employees",Used the software for: 1-2 years,NGC,Source: Software Advice,"Mar 27, 2019",5,5,5,4,5,10.0,"Comments: When I was organizing public events in Las Vegas, I preferred this software because it had 3 options for membership. My tickets were always free, but when I considered a small paid event, the fee per ticket seemed reasonable.",Pros: I love how easy it is to create an event and link to Twitter and Facebook. The user interface isn't clunky and it's very user friendly. Eventbrite is also a fun place to search for events. I've found a lot of events that I wouldn't have heard about otherwise.,Cons: I can't think of any cons at this time.,,
Excellent Product for FREE,Amy G.,Administrative Assistant,"Philanthropy, 1-10 employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Apr 10, 2018",5,5,5,4,5,10.0,,"Pros: Keep track of all of your attendees in one place! Collect funds, contact attendees, with added (paid) features like printing name tags.",Cons: Extras that would be helpful such as printing name tags are integrated with third party sites that will charge for their services. Excellent product if you're looking for basic event management functions.,,
Very Useful for Recruiting and Advertising,Verified Reviewer,Administrative Assistant,"Human Resources, 51-200 employees",Source: Capterra,NGC,Source: Software Advice,"Sep 27, 2018",4,4,4,5,4,8.0,,Pros: I like how easy it is to use and set up your events. We used this software to advertise our job fair events. This software allows us to send mass communication to applicants in our ATS informing them about our event and asking them to RSVP for it. It has made the events easier to manage because it gives us an idea of how many candidates we can expect to attend by allowing them to select time slots.,"Cons: The only thing I do not like is that it allows our applicants the ability to select multiple time slots for our events. It would make more sense to only allow them to select one time slot. Allowing the candidate to select multiple times with multiple tickets has inflated some of our numbers, which can be misleading because we think more candidates are going to attend than actually will.",,
easy to use,Cathy R.,maintenance admin,"Automotive, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Dec 06, 2018",5,5,5,5,5,10.0,,Pros: i have used Eventbrite on several occasions for events I had planned. it is easy to use and show the ticket on the phone or print it off. which ever you want to do.,Cons: I don't know of any. because if you have an issue you can get help and they will walk you thru it.,Overall: it has been a pleasant experience using Eventbrite for the events I have went to.,
Love eventbrite!,Ashley D.,"Assistant Director of School, College, and Program Marketing at Endicott College","Higher Education, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 16, 2018",5,5,5,5,5,10.0,,"Pros: easy to set up, allows for images, easy to import into email, able to link event to calendar, allows for greater reach of a public event","Cons: doesnt allow for alot of information, can be confusing to set up",Overall: great way to track event registrations (Even if free) and be able to reach a larger population with public events,
Eventbrite makes registering for events easy,Dennis G.,Web Developer,"Higher Education, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Nov 28, 2018",5,5,4,5,5,9.0,,"Pros: One of the things I really liked was that even if the event was free, Eventbrite was seamless, just as if you had paid for a ticket.","Cons: I don't like that in order to create a login, I had to use a service like LinkedIn to login with. I feel that it would be nice to be able to create a login specific to Eventbrite.","Overall: I work for a University and a lot of our events are free and use Eventbrite and it's always a seamless experience. You can also save the tickets as cards on my iPhone, which is very convenient.",
User-Friendly and One of the top in line,JASVIN G.,student,"Primary/Secondary Education, 10,001+ employees",Used the software for: 1-2 years,NGC,Source: Software Advice,"May 08, 2018",5,5,4,5,5,10.0,"Comments: Eventbrite is one of the important tool to register yourself for any event and the team working behind the screens are really enthusiastic at managing stuffs, and events, making it a memorable experience and user-friendliness makes life easy.","Pros: Being a Student at UNLV, Nevada, where Most of the time Events and festivals take place, and I have trusted this company to get the tickets for the events, It is very user-friendly that a KG Kid can easily print a ticket for him/herself. The whole Process usually takes place in three steps and It also gives an access to mark it on your calendar so you don' miss it anyhow and you promptly get an e-mail regarding your registration and E-ticket.",Cons: Add-ins for invited guests and users can make the process more efficient and convenient and it can also be used to avoid the rush at the event itself.,,
Eventbrite Tonight!,JD L.,Educator,"E-Learning, Self-employed",Used the software for: 1-2 years,NGC,Source: Capterra,"Sep 12, 2018",5,4,4,5,5,9.0,,Pros: It's ease of use and functionality make it accessible for anyone to use regardless of age or tech savviness.,Cons: Nothing really except that's it's still technology that people of an older generation might not understand.,"Overall: I've used Eventbrite on a couple of occasions. Each time to secure tickets for an event. I was able to reserve many many tickets very easily. They just had to be printed off, and there they were. It was easy, functional, and worked each time. It automatically uploaded to my digital calendar, and I was sent ""reminders"" about my event. LOVED IT!",
Stay in the Know!,Verified Reviewer,Educator,"Health, Wellness and Fitness, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Nov 26, 2018",5,5,5,5,5,10.0,,Pros: It's so easy to figure out what's going on in a city near you!,Cons: There are so many events to choose from. Sometimes it is hard to see which are the popular events.,Overall: There are great benefits to using Eventbrite. I have created events for the community and also able to have plans for my friends and family when they come to town.,
Well organized and professional site,Verified Reviewer,Educator,"Computer Software, 51-200 employees",Source: Capterra,NGC,Source: Capterra,"Jun 07, 2018",5,5,5,5,5,9.0,,Pros: High quality and well designed. A great third party tool for events that require a higher level of brand image without having to invest a lot in a proprietary system.,"Cons: It can get expensive as the size of your event grows, so it requires some research. There isn't much flexibility built into the pricing model.",Overall: Looks great and trustworthy,
Great Events At Your Fingers,Radiah A.,Social Media Manager,"Construction, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jan 13, 2019",5,5,5,5,5,10.0,,Pros: I love this software when looking for fun things to do in my area. You can purchase tickets to so many popular events in your area and other areas.,Cons: Sometimes you well find an event and it will be listed by so many people. Some people post events that aren't real just to get your money.,,
easy to use,Verified Reviewer,Social Media Manager,"Hospital & Health Care, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Oct 07, 2018",5,5,5,5,5,10.0,,Pros: Everything was easy to use and understand. I would not have known about many local events had it not been for Eventbrite. Great for military spouses to find local events.,Cons: have no complaints at all about Eventbrite.,Overall: Absolutely positive experience. Eventbrite helped us register for many military events. It also led us to discover many local events.,
Eventbrite works well for scheduling trainings at work,Eric C.,Account Executive,"Financial Services, 1001-5000 employees",Used the software for: 1-2 years,NGC,Source: Software Advice,"May 31, 2018",4,4,4,4,4,8.0,Comments: N/A,Pros: We use this to sign up for monthly trainings at work. We are required to complete 3-4 continuing education classes each month and Eventbrite does a good job with it. You can view everything on one page along with dates and times that fit into your schedule.,Cons: The one thing I don't like at all is once you select a specific training you have to go back to the very beginning and start all over to select another one. That is very annoying.,,
I've used it signing up for events at different times,Ernie Z.,Graphic Designer,,Used the software for: 1-2 years,NGC,Source: Capterra,"Apr 05, 2018",4,4,4,3,4,8.0,,"Pros: I like how it's pretty easy to use, and how it can include a good amount of info about the event. Some sites don't always include that much. It seems pretty easy to navigate.","Cons: I don't like the extra fees that are tacked on, it's a little annoying to think you are paying one price and then it bumps up because of an extra fee. But it does seem like it shows the fee before moving forward too much in the process, so that part is decent, even though having the fees is still inconvenient.",,
Great way to advertise events for free!,Erika D.,HR,"Education Management, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Dec 31, 2018",5,5,5,3,5,10.0,,"Pros: As a small business, Eventbrite allows us to save money by advertising events for free. We can also sell tickets directly from Eventbrite.","Cons: Although it is free, Eventbrite does charge a service fee when a customer purchases a ticket, however, you can pass the fee on to the customer.",,
So easy to sort out an event,Verified Reviewer,HR,"Marketing and Advertising, 11-50 employees",Source: Capterra,NGC,Source: Capterra,"Sep 11, 2018",5,5,5,3,5,10.0,,"Pros: This is such a great tool for groups, non-profits and small businesses. Easy, affordable (and free in a lot of ways). Doesn't get much easier to get things planned and organized.","Cons: I don't really have any. As -is, it worked great for my ""free"" needs. There are upsells, but they don't get in the way of small, personal use.",,
Easy event ticket booking,Gajane G.,Music Tutor,"Primary/Secondary Education, Self-employed",Used the software for: 2+ years,NGC,Source: Capterra,"May 02, 2019",5,5,5,3,5,10.0,,Pros: I like that you can join a waiting list on some events and it notifies you about tickets if they become available. A few of my union's event tickets are usually released on Eventbrite and I find it very convenient.,Cons: Everything is working and I had no problems with it since I started using it quite a few years ago.,,
Easy to Use,Diane R.,Office Manager,"Construction, 1-10 employees",Used the software for: 2+ years,NGC,Source: Software Advice,"Jul 09, 2019",5,5,5,3,5,7.0,Comments: It is easy to use for small events and to get your tickets.,Pros: It is very easy to use to buy tickets and have access to them. There is an option to print your tickets or get a digital one.,Cons: You cannot get tickets to big concerts or sporting events. You are also unable to re-sell your tickets. There is no update if an event is cancelled.,,
Events All in One Place,Tracy S.,Self Employed,"Apparel & Fashion, Self-employed",Used the software for: 2+ years,NGC,Source: Capterra,"Mar 29, 2019",4,5,4,3,5,6.0,,Pros: It helps you find events in your area you might not have known about. It's also aesthetically pleasing and formatted in a logical way.,Cons: I wish there was a feature to allow you to choose a distance radius around your location. This would allow you to see events close by that may not be in the specific city you searched.,,
So good!,Verified Reviewer,Self Employed,Religious Institutions,Source: Capterra,NGC,Source: Capterra,"Jun 13, 2018",5,5,5,5,5,10.0,,Pros: Eventbrite is a free/low cost solution to event promotion and management. It has a ton of great features like Facebook event integration and mailchimp integration that are easy to use.,"Cons: Tough one... I have had such a good experience using Eventbrite. Perhaps the only negative is that when integrating with a free Facebook event there is no way to change the name of the button from ""Purchase Tickets"" which created confusion. I wish we could have used RSVP or something similar.",,
Great platform,Audrey A.,.Net web developer,"Information Technology and Services, 10,001+ employees",Used the software for: 1-2 years,NGC,Source: Software Advice,"Sep 30, 2018",5,5,5,5,5,10.0,Comments: It's great product ! I hope everyone try to use it!,"Pros: Eventbrite has everything you want for creating an event registration form and ticketing of it in an instant , so easy to use and great for daily need. I love this great product.","Cons: There is one thing I complain for using this , that you can't print a report starting on registrant's last name , but other than that is great its customer service is great and I can follow there instruction easily.",,
Eventbrite,Bethany L.,Secretary,"Primary/Secondary Education, 11-50 employees",Used the software for: 1-2 years,NGC,Source: Software Advice,"Aug 16, 2018",4,5,4,3,5,7.0,,Pros: I really like how Eventbrite includes all the details to whatever the occasion may be. I also like how Eventbrite asks if you want to add it directly to your calendar and then does so with permission...along with all the details.,"Cons: As much as the reminders are nice...I don't like how many reminders they give you. It also automatically alerts you of events in your area. To unsubscribe from this option, you have to do that at the bottom of the email and then follow a link.",,
For Events,Verified Reviewer,Secretary,"Design, 201-500 employees",Source: Capterra,NGC,Source: Software Advice,"Jul 23, 2019",5,4,5,4,4,9.0,,"Pros: It's easy to set up an event and see who's coming. We've used this in my company for almost every internal event to get accurate counts and RSVPs of those coming. We have seen the value when using this so there isn't too much left over food, so we have a venue that can hold everyone etc.",Cons: The events you create on the site don't have the best design customization. I would like to be able to design the site a lot more to make it go with the theme of the events.,,
