title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Excellent,Dean E.,Owner,"Information Technology and Services, Self-employed",Used the software for: 2+ years,NO,Source: Capterra,"Mar 19, 2018",5,5,5,5,5,10.0,,"Pros: Everything. The features, job tracking, inventory tracking, integrations with EVERYTHING, the time saved and ease of use. Its just great.",Cons: I wish Purchase orders would sync attachments and GST to QBO. Im sure this is coming though. Everything Ive ever asked for has been added.,"Overall: billing, reporting, customer relations, stock tracking, without it I could not be in business.",
Easy to use and integrates well with Quick Books,Sharlene D.,owner/office manager,"Automotive, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Sep 20, 2016",5,5,4,5,4,9.0,,Pros: This software is easy to use and very easily adaptable to any service business. Integrates with Quick Books easily.,"Cons: At the moment, cloud printing is no longer working. This was a great feature. Now we have to manually select each printer to print. (i.e. large tickets or small receipts)",Overall: Good product for the price. Excellent customer support. My questions are answered completely and quickly.,
All your repair information in one place.,Paul T.,Owner,,Used the software for: 2+ years,NGC,Source: Capterra,"Feb 15, 2018",4,4,4,4,4,9.0,,Pros: The face that everything is all in one place. Its a quality product that you do pay for but it saves so much time and money that it saves you a ton more...,Cons: Nothing of note.. but we are based in the UK and tend to get a few server issues from time to time. But these are few and far between. This is only a minor point.,,
Highly Recommend RepairShopr,Dion K.,President,"Wireless, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Oct 13, 2016",5,5,5,4,5,9.0,,Pros: The ticketing feature is very useful for staying on top of the repair process for each of my customers.,"Cons: My only suggestion would be to have better customer service support, in the form of direct phone support, that would make my experience a 10.","Overall: This robust web-based repair shop program, is an excellent tool to help you manage, communicate, track sales, track payroll hours, track inventory, and take payment for your customers. The program has many features and RepairShopr is constantly tweaking and updating the program to make it even better. I have been using this program for the last year, and I have been finding myself discovering/using features that I didn't even know I had. It's a must have for any busy repair shop. Kudos to the team at RepairShopr!",
RepairShopr is a great solution,David S.,Owner,"Information Technology and Services, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Sep 07, 2016",5,5,5,5,5,10.0,,"Pros: Very comprehensive, web interface is fast and responsive.

the SMS feature are slick!","Cons: The initial setting up out price list/inventory took a little more work than expected, but once we have it going it works great.","Overall: Before RepairShopr we had been using a mix of system that were built in house and they were starting to show their age. We switch over to RepairShopr and have never looked back

The different methods of communicating with a customer (SMS, email,etc) are great. It helps streamline approvals and record keeping on repairs. It also is very professional and efficient. Customer love the text message updates about the repair status.

The ability to take online payments ( via Paypal or Credit card) make it easy for customers to pay quickly.

The recurring invoices module help with recurring billing so we do not miss capturing recurring billing. The Open Invoice Reminder module helps too.

The integration with the leads module and our website has helped streamline communication with new prospects and who is assigned what tasks.

I can't say enough good things about RepairShopr it is a very comprehensive solution and they are consistently improving the product monthly.",Recommendations to other buyers: Do the trail and test it out
RepairShopr helping our computer Repair shop business,Poorvaja T.,Manager,"Computer Hardware, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jun 30, 2018",5,4,5,5,5,9.0,,"Pros: We providing computer repairs service last 16 years in our city. We have bigest market cap in our area. But very deficult to maintenance our customer details and Customer goods. Now we switching to RepairShopr and do everything with in minutes. Many tools available for goods sales, but RepairShopr one of the leading tool for Repair shop's owners.","Cons: We done all of with RepairShopr, invoice, tickets, order tracking, now our business also growth with RepairShopr. And another features is major tools integration like Dropbox, QuickBook so manage multiple way.",Overall: hassle free shop management with RepairShopr,
Repairshopr Review,Christopher W.,IT Manager,"Computer Networking, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jun 12, 2019",5,5,4,5,5,10.0,,Pros: Ease of use. Ability to text customers. Price and customer support,Cons: Lack of built in rmm. Need additional addins to perform automated tasks. Sync to quickbooks works sometimes.,Overall: Great! Excellent customer service and great product that they add new features to weekly,
Great Product and Great Service,Dale G.,Owner,"Consumer Services, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Jan 07, 2019",5,5,5,5,5,10.0,,Pros: Software is Great and the Price is Great as well,Cons: It would be awesome if Clover Terminals could connect. I do know they are always improving their product thou.,"Overall: Customer Services has always been well, the product is good and offers everything I was looking for and then some. The price is not bad compared to others.",
Has made work flow and organizing customer and job information easy.,Evan O.,Operations Manager,,Used the software for: 1-2 years,NO,Source: Capterra,"Apr 30, 2018",5,5,5,5,5,10.0,,Pros: Consistent stream of new features based on customer interest. Easy to learn. Peace of mind knowing that all our customer and ticket data is safe and accessible from any web capable device. Easy to setup for the first time and yet extremely customization.,Cons: Once in a while some minor functionality is lost on Friday while new features and updates are being installed. This has not stopped us from operating normally.,,
Great Software just has some small things that are improving,Nathan W.,CEO/Owner,"Information Technology and Services, 1-10 employees",Used the software for: 2+ years,NGC,Source: Capterra,"May 10, 2019",5,4,5,5,5,8.0,,Pros: The staff give updates once a week with new or updated features. They are working to improve RepairShopr all the time.,"Cons: There are still some things that need ironed out but with each weeks release of improvements, it's getting better and better.",,
"Underdeveloped software, support is slow and under skilled but has potential.",Timothy N.,Founder/CEO,"Information Technology and Services, 1-10 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"May 24, 2017",1,2,2,1,4,1.0,,Pros: Low cost is the best feature. It is pretty easy to use aside from poorly designed features. Everything is in one place which is really nice.,"Cons: The customer support is poor with very long response times If you hit on an issue that is broken we often do not get a response at all. Poorly developed features once you go beyond the basic use things don't work properly or only partially. No usable security at all so there is no way to control when employees access system or from where. Leads system is poorly done, contract system makes no sense, DOMO integration doesn't work well due to poor data management. Help desk has less features then a basic email system way underdeveloped. Credit card tokens poorly designed you can't do recurring billing beyond 5 months or you have to call the clients to get updated card info each time, merchant says that we should be able to go out as long as two years? Currently we can't recommend this to anyone beyond a one man shop who thinks they will use more then the most basic features.",Overall: The best part of the software is that most things are all in a single place. The cost is low enough that we work though the other issues.,
Excellent tool for MSP and break/fix service providers,Nikolas M.,Sales Manager,"Information Technology and Services, 11-50 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Aug 09, 2018",5,5,5,4,5,10.0,,"Pros: Easy of use

Integrates with payment processing directly

All in one place

Inventory management","Cons: Support can be a bit clunky to deal with, but there's tons of online documentation to address almost any basic issue.",Overall: Excellent,
Best Computer Repair Software,Manny P.,Network Administrator,,Used the software for: 2+ years,NO,Source: Capterra,"Feb 10, 2018",5,5,5,5,5,9.0,,"Pros: User friendly client repair tickets cloud console. You can be up in running in minutes. This is a great company with a lot of potential that cares. I put a suggesting for them a year ago and they did good by providing a mobile version for technicians. You can setup 2 step authentication, so your documents are secure.

Company keeps on adding new things to their product and I am amazed every time I use the product on how far they have gone.","Cons: Company looks like is heading into the mobile market. Although you can still use the console to repair tickets, the company is definitely moving in that direction and hope that they don't concentrate all their efforts in one market.

Besides that I have no compliant's as a standard user for over 3 years.","Overall: Was able do service tickets on the go and could easily re-order parts and charge clients for visits. It's a simple paperless process and it's worth every penny.

Great for small business owners.",
Just what we were looking for!,Ken S.,Owner,"Retail, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Aug 05, 2016",5,5,5,5,5,10.0,,Pros: Ease of checking customers in and out,Cons: Nothing to date,Overall: We were looking for a streamlined way to run our phone / computer repair store and get away from manual old school ways and eliminate the paper ticket trails we created. Repair Shopr worked like a dream and brought us into the modern era!,"Recommendations to other buyers: IF you want a POS for your repair store this is it. Also the research, development and additional useful functions are always being added by the crew at Repair Shopr. True innovation at work."
"Don't know how I did without it before, and wouldn't run my business without RepairShopr today.",Douglas B.,President/Lead Tech,"Information Technology and Services, 1-10 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Sep 26, 2016",5,5,5,5,5,10.0,,"Pros: Ease of Use

Flexibility to your way of doing things.

Support

Rapid development","Cons: Web interface, wish there was a desktop application.",Overall: When I first started looking at RepairShopr mid 2015 it wouldn't do what I needed for my current operations. I put wrote to them about the short commings and in less than a month they had many of the issues resolved. Since I started using RepairShopr there has been numerous updates to make our work easier. I just absolutely love this product and the team that brings it to us.,"Recommendations to other buyers: I recommend getting RepairShopr for any repair business. saves so much time and money to have the proper tools, and RS is the tool you need."
"Great Software, very flexable",Verified Reviewer,President/Lead Tech,,Source: Capterra,NGC,Source: Capterra,"Mar 13, 2018",5,5,4,4,5,10.0,,"Pros: Tons of features for a low price. Great knowledge base, and support people that are very knowledgeable. They just redone the UI and it is great. Very well laid out and easy to access information.","Cons: I can't complain about anything. I would like to see a few other features, but those features have been requested and are being worked on.",,
Repairshopr allows you to have all your info in one place! An incredible time saver!,Tim O.,President,"Computer Software, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jun 05, 2018",5,5,4,5,5,10.0,,"Pros: Repairshopr is the most complete business management software for a computer repair shop. It handles your inventory, ticketing system, parts orders, communication with customers, invoicing, and point of sale. Its integrations with third party software are top notch!","Cons: Lack of integration with other payment processors.

Slow integration of other RMM systems while building their own.",Overall: Dramatic improvement organization. Tremendous reduction in time required to bill customers dueo to automatic billing feature.,
Perfect for our shop,Gage L.,System Administrator/Office Manager,"Information Technology and Services, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Apr 04, 2019",5,5,5,5,5,10.0,,"Pros: Seamless integration for our inventory, ticketing, billing, and payment solutions.","Cons: Mobile app is just okay. A bit confusing and limited functionality. The platform is mobile-friendlyish. It works and functions great on an iPad, but it is very difficult to display so much information on a cell phone.",Overall: Customer support is killer.,
Great Software! Huge value to our business!,August L.,,"Retail, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 29, 2016",5,5,5,5,5,10.0,"Comments: This software makes what we do possible. it helps with organizing inventory, keeping up with customers and the repairs they get, reporting for how the business is doing and even automated follow up with customers! I 10/10 recommend this software.",,,,
Fantastic inventory management software for repair shops.,Jeff B.,Owner,"Computer Hardware, Self-employed",Used the software for: 1-2 years,NO,Source: Capterra,"Jul 16, 2019",5,5,5,5,5,10.0,,"Pros: Has all the features I need (so far). Great weekly or biweekly updates, fantastic customer support when I have questions,",Cons: POS mode could use some improvements in the interface.,"Overall: RepairShopr checks off all my requirements. It is really great as it manages my buying and selling of used computers well, which standard POS software doesn't touch.",
1st Year Review,Jason F.,Owner,"Information Technology and Services, Self-employed",Used the software for: 6-12 months,NGC,Source: Capterra,"Oct 29, 2018",5,4,5,5,5,10.0,,"Pros: This software has provided my business with a complete replacement of QuickBooks POS and Pro for my I.T. firm. Also combining the power of this software with the mobile app has made us streamline so many aspects from quotes, inventory to invoicing.","Cons: The GUI, however they are about to release a new version at the time of this writing.",Overall: We have increased the productivity of accounts receivable and the ability to have a live customer signature has solved all kinds of issues for legal issues.,
A fantastic single pane of glass for repair shops,Sean J.,Labour Hire Employee,11-50 employees,Used the software for: 1-2 years,NO,Source: Capterra,"Mar 24, 2018",5,5,5,5,5,10.0,,"Pros: Simplicity to use and setup. The help documentation is well written and easy to follow, and support was always prompt and followed up. love the integrations, with my accounting package, office 365 and a host of others. Sames me lots of time producing invoices and always great to refer to customer history and documentation with the Wiki.","Cons: For running an after-hours computer repair business it can sometimes be hard to justify the monthly expense for the few jobs a month I do, but the time savings alone often make up for it. I would be happier with a reduced priced option to sacrifice some features such as the Marketr feature or leads feature.",,
Excellent Software,Rory D.,Owner,"Information Technology and Services, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"Oct 18, 2016",5,5,5,5,5,10.0,,"Pros: Does everything I need as a small computer consulting company.

Fantastic customer support.

Everything works - I have had zero issues with using this software.",Cons: Absolutely none.,Overall: I have been struggling for a long time as a small business supporting small business's in my area to find that one piece of software that would help me run my computer consulting company efficiently and cost effectively - RepairShopr does it all for me. I would recommend this software to any small business in a heartbeat.,
Great Features,Kelsey B.,Firefighter/IT Support,"Public Safety, 11-50 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Dec 18, 2018",5,5,5,5,5,10.0,,"Pros: RepairShopr has some of the best features around, especially the website integrations that allow you to embed various applications into existing websites that enable users to submit repair requests as well as track the status of repairs.",Cons: The thing I disliked the most was the mobile app. It isn't fluid enough and moving around within the app isn't exactly a great user experience.,,
Why we Chose RepairShopr,Daniel N.,Network Engineer,"Information Technology and Services, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Dec 02, 2016",5,5,5,5,5,10.0,,Pros: How easy it is to use and import data from other sources,Cons: When google cloud print doesn't work.,Overall: We tried PCRepairTracker and Quickbooks. They were ok but QuickBooks didn't have a way to track repairs. PCRepairTracker was fine we just didn't want to configure it or add the add-ons we needed manually. That's when we started looking for alternatives. RepairShopr did it all. It allows us to focus on what matters most while giving us the scalability we need to expand.,Recommendations to other buyers: Nope. It's been dreamy.
Helped my business get organised,Gary L.,Director,1-10 employees,Used the software for: Less than 6 months,NGC,Source: Capterra,"Aug 05, 2016",5,5,5,5,5,10.0,,Pros: Ease of use and the support is great also.,Cons: Could just do with a little more control over the options in a few parts,"Overall: Prior to finding repairshopr I was running several different apps and struggling to follow everything - now I only use the one - repairshopr.

I have to say I'm very impressed. I've now got one piece of software that deals with everything - my customers can communicate directly with the portal which saves me hours on the phone and they simply pay online now so I can get rid of my card machine aswell.

It's replaced my invoice system, card machine, saves me time on the phone with clients and the charges through stripe for online payments are just as cheap as my current provider and it's much more organised - Thankyou

You've really made a difference to how my business runs.",Recommendations to other buyers: Overall it's a really good well written piece of software and I've never before found something this helpful to my business.
Awesome for inventory management,Verified Reviewer,Director,"Information Technology and Services, 51-200 employees",Source: Capterra,NGC,Source: Capterra,"Jul 25, 2019",5,4,5,5,5,8.0,,Pros: - A highly flexible tool allowing for nuanced categorizations of inventory types,Cons: - Integration with Quickbooks is not great,"Overall: Overall, it's a pretty decent tool with good value for money. Gets the job done really.",
Loving it all the way,Chris P.,Owner/Operator,,Used the software for: 6-12 months,NO,Source: Capterra,"Dec 29, 2017",5,5,5,5,5,10.0,,"Pros: Once you learn to drive it properly, it is a VERY powerful tool to help running and streamline your business",Cons: It is So comprehensive it takes a bit to drive and setup but thats only a minor issue. Be aware that you have to be vigilant for the first few days to watch fo any glitches or odd behaviour with your third party software,Overall: Streamlined work flow and CRM,
Carpet Cleaning Company,Thomas C.,General manager,"Consumer Services, 1-10 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Feb 16, 2017",5,5,5,5,5,10.0,,Pros: Ease of use,Cons: I have no complaints with this software.,Overall: A great product we absolutely love it. We fully integrated it taking our company from a fully paper system to compleatly automated using this product. I would highly recommend this to any business wanting to do the same.,Recommendations to other buyers: Once the time is taken to get acquainted with it you will find there are features that you will use that you were not aware helps to monitor and track you business.
Robust CRM,Verified Reviewer,General manager,"Computer Hardware, 5001-10,000 employees",Source: Capterra,NGC,Source: Capterra,"Apr 19, 2019",4,4,5,4,5,8.0,,"Pros: Repairshopr is widely used by repair shops and service business like mobile, watch, jewellery, automotive, electric etc. Ticket progress bar is also visible on going process. It's also has ability to manage the websites",Cons: To get the leads and snail mail like features you should have the paid versions. I think some more features should be there in trial packs,Overall: Its very good to have this tool as until customer is not uploading the charges and fees in the ticket we are not proceeding with any activities. Helping to nourish the business at great extend.,
Amazing product for break/fix or MSP,Ted H.,Owner,"Facilities Services, 1-10 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Jun 10, 2016",5,5,5,5,5,10.0,"Comments: I have been using Repairshopr for almost 2 years now and it just keeps getting better. It makes managing all of my employees, work orders and customers a breeze. I highly recommend this product!",,,,
"Awesome cloud based ticketing, POS & more!",Marshall S.,Designer,"Retail, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"May 29, 2019",5,4,5,4,4,9.0,,"Pros: Cloud based

Ticketing tracking

Inventory management

Point of sale

Customer","Cons: Not much, just a few quarks here and there.",Overall: The software does what I need and gets weekly updates. My store is way organize since using this software and we are excited about implementing the Marketr feature soon to increase revenue.,
We've switched from Connectwise to Repairshopr last year and never looked back!,Markus H.,Director,,,NGC,Source: Capterra,"May 31, 2016",5,5,5,5,4,9.0,"Comments: We have used RepairShopr for 8 months and absolutely love it. We used connectwise prior for 5 years (with a homemade xero link) and have not looked back. We've got 5 staff and do everything from ""classic"" IT to managed and sales. But no retail as such.

The way we're using it is to leave accounting to Xero and all ticketing to RS, which is their respective mainstay. I.e. we push all the ticket invoices to xero (and re-sync them if there are changes) but don't necessarily rely on RS in relation to reconciliation. Let's face it, with credit notes, split payments, etc, etc it's impossible to recon back 100%. Which is why you have an accounting system.

The development team appears to have worked a lot since we joined last September with new features popping up pretty much every week.

Coming from connectwise, training effort and setup was NIL in comparison! The system is easy to use and get used to.

One thing is that it looks like the development of features is faster than the updates to the self-help support system. But support is fast to respond, so that 's a minor issue.",,,,
Streamlined our Workflow!,Ken P.,Owner,"Retail, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jun 27, 2016",5,5,5,5,5,10.0,,Pros: This RepairShopr platform keeps us all on the same page. I can see where any ticket is in our process with a few mouse clicks. No more running around and looking for work-orders! The recurring invoice feature is also great for our MSP and AV subscriptions.,"Cons: No Square integration. Not a deal breaker by any means, but it would be nice if it was seamless.","Overall: We switched to RepairShopr in May of 2016. We started as a home based business, but the software we were using before was no longer keeping up with our needs when we opened our storefront.",Recommendations to other buyers: Take advantage of the trial! We ran a TON of information through the program during our trial. This allowed us to have a better understanding of how it worked before we took it live.
Its great to run a computer company on.,John N.,Member,"Computer Networking, 11-50 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Nov 27, 2017",5,5,5,5,5,10.0,,"Pros: The software is solid, and the support is very good. Reasonable price. It does everything my computer repair company needs.",,"Overall: they are working hard to keep me and my company happy! No critical issues ever that i can remember. Just needing help on how to use a feature, and they are great at helping us!",
Very Disapointed,Pedram N.,C,"Airlines/Aviation, 11-50 employees",Used the software for: 1-2 years,NO,Source: Software Advice,"Apr 17, 2019",1,1,1,1,5,10.0,Comments: Not too happy with this system over all. We had a requirement for line item tax to be displayed on each invoice. we were advised this is simple and is a feature that is available. We spent over a year setting up our workflow to finally fin out that this feature is not available. when we asked for assistance from their tech team they said sorry they cannot do anything about it. Make sure they SHOW YOU all the features that your require for your business before taking their word for it.,Pros: Simple to import Sku's & initial set up,Cons: - sales team advised that Line Item tax would be available (Was a lie they cannot display line item tax) -little to no integration -Terrible service when requested for issue fix -inventory system not to par -minimal Automations -No Triggers for basic tasks,,
Perfect for the small shop,Verified Reviewer,C,"Education Management, 201-500 employees",Source: Capterra,NGC,Source: Software Advice,"Mar 13, 2019",5,4,4,5,4,9.0,,Pros: The software is hosted online and with that comes all the benefits of transparency for the customer and all other employees.,Cons: There are always more features coming out but they don't really give you a heads up before the update is launched,,
CRM Essential,Michelle C.,blogger,"Apparel & Fashion, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Nov 20, 2018",4,4,5,5,4,9.0,,"Pros: It is easy to customize to fit your needs. It really helps with the process of organizing your tickets, sales & inventory .",Cons: Nothing negative to say about this. It is an overall great program,Overall: This program is perfect for my business,
Meh.,Myron S.,CEO,"Computer & Network Security, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Aug 24, 2017",3,3,3,1,4,9.0,,Pros: It's a good price and bridges the gap between a break fix repair shop and MSP. I think it's decent software for a beginning MSP or break fix shop.,"Cons: This software is buggy. I don't know if we got a bad portal or what, but we're all the time having recurring invoices not process or autobill payments not process. Luckily we reconcile our books religiously, or we'd never know. Support's answer is oops we goofed, but you get to fix it. We've gotten exhausted of their software breaking and sometimes assume it's a bug. When it's not they're quick to point that out but oh so nonchalant when their bugs cost us money--arrogant.",,
The only option for an IT shop,Michael M.,Owner,,,NO,Source: Capterra,"May 09, 2016",5,5,3,5,4,9.0,"Comments: I tested dozens of products in trying to manage remote clients, on-sites, repair bench items, and general CRM duties for our IT house.",,,,
Ease of Repairshopr,KENT E.,operations assistant,"Construction, 11-50 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jun 04, 2019",5,5,5,5,5,10.0,,"Pros: Tech accountability simplified repair process, ability to track tools, see what status they are in and customized ticket types",Cons: Can only use one email per customer location,,
"Some great features, lots of problems, rude owner",Seby B.,Owner,"Information Technology and Services, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"Jul 29, 2017",3,2,3,3,3,4.0,,"Pros: Lots of features and integrations with other software. The actual tech support staff was friendly, helpful and responsive (although I got tired of having to keep contacting them).","Cons: Features and Integrations often do not work correctly. I used this platform for 6 months and still did not understand how to do certain things. Click-to-Completion ratio for many features is too high. Platform is NOT intuitive and the KB is outdated. I also didn't like the invoice limit on the mid-level pricing. The owner was extremely rude to people who complained about features not working correctly in the Facebook group, lots of unhappy customers.",Overall: It taught me the benefits of using a ticketing system for my repairs and introduced me to a lot of features that I insist on having now.,
"Suits our needs, but could be better",Jessi H.,CMO,,Used the software for: 1-2 years,NGC,Source: Capterra,"Mar 07, 2018",5,3,3,4,3,4.0,,"Pros: The ticket system allows our company to track progress on all projects no matter who is working on them, it's a lifesaver. Being able to keep the work together with our bookkeeping simplifies everything.",Cons: A more robust automated email program would be nice. There's one in place now but it's limited. Overall the marketing portion could be improved with added features.,,
Very satisfied.,Judge K.,owner,"Information Technology and Services, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Nov 29, 2017",5,4,5,5,4,10.0,,"Pros: I really like the ticket tracking, cloud printing, very thorough software that covers most needs. The system has not yet once been unavailable for me during daily use.","Cons: Very little. The product leaves little to be desired from a full fledged ticketing product. There are several features I dont even use yet, such as warranty and marketing. Its nice that these are available for when I find the time to implement. Still having some minor issues integrating into my phone system.",Overall: productivity. time management. customer tracking.,
Better but frustratingly so...,Susan K.,,,,NO,Source: Capterra,"Jan 06, 2017",4,3,3,1,4,10.0,"Comments: Switched to RepairShopr 2 years ago. It is better than what I had. I like the assets for passwords. Email to the customer after the repair has improved my google ratings. The scheduler is worse and hard to manage for on-site jobs vs. appointment plus. My real gripe is customer support. Virtually non-existent. Customer support either doesn't understand your problem for suggests you get your community to vote for a software update and the community doesn't really do that so it's a bit of a trick. Your report doesn't have amounts on it (virtually useless without) ask the community for a vote for a change. Doesn't do Quickbooks credits. Can't do adjustments like 10% off for a senior discount. Make sure your data is clean, clean, clean before importing!!!",,,,
Essential for your venture .,Kaloyan Z.,Customer Sales Representative,"Financial Services, 501-1000 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Jul 22, 2018",5,4,5,1,5,10.0,,"Pros: If you are just starting or developing a small business ,RepairShopr is everything you need to move forward . It's open for customization and helps with organizing your tickets ,sales and inventory .","Cons: If you let the tickets pile up ,it becomes hard to manage them. While it has a moblie app ,it's definitely not mobile friendly and you should stick to using it on a desktop .",,
An excellent customer relationship management software,Ephantus N.,Engineer Internship,"Farming, 11-50 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Dec 05, 2018",3,4,3,3,3,7.0,,Pros: It is a software will very professional and functional ticketing to repair customers which can be tracked any time after the repair is done. I liked its excellent customer service platform which sends customized emails to customers and they make follow ups a week or two after the repair to make sure everything is well. Repair costs estimates in the software makes it fast and easy to come up with the pricing for a repair. This makes Repairshopr an outstanding software in inventory tracking and management to its customers.,Cons: It can be costly because one has to use a different platform for payroll because it does not integrate one,Overall: It is the best software for customer relationship management I have come across so far. It is reliable and easy to use and I wound recommend my business partners to try it,
Couldn't be happier!,Justin W.,,,,NO,Source: Capterra,"May 02, 2016",5,5,3,5,3,7.0,"Comments: - VERY easy to use

- Works on all devices quit well

- Extremely active updates with new integration's and features are added almost weekly.

- Fast customer support, On a rare occasion something doesn't seem right its fixed right away or in most cases Shown how to do such operation correctly.",,,,
one platform for customer relationship management,parul k.,Executive II (Quality Department),"Automotive, 501-1000 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Dec 09, 2018",5,5,5,5,3,10.0,,"Pros: It helps in creating tickets, making invoice, customer relationship management along with marketing of repair shops.

Its POS features create automatic cost estimation which is very impressive.

It is integrated with paypal, google calendar, quick books.

It has one more feature which i liked most that it has customized mail which can be send to the customers after work has been done, to follow up for making sure that everything is fine.

It is customizable according to your requirements.","Cons: There is nothing wrong in this software. Price of this can go a bit lower. Other then that, it is an awesome software",,
I would be lost with out this software fueling my productivity!!!,Bryan B.,Owner,"Computer Hardware, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 12, 2018",5,5,5,5,5,10.0,,Pros: The customization freatures help imensley. Quickbooks integration was the straw that broke the camels back in helping me decide what to Use,"Cons: Quickbooks integration took a little work to get set up for me, but is working flawlessley. Thats it!",Overall: More time to make money!,
For a break/fix shop moving to MSP RepairShopr works for both models,Preston V.,Partner,,,NO,Source: Capterra,"Jun 03, 2016",5,5,5,5,5,10.0,"Comments: Changing our model to managed services, we moved away from RepairShopr for what appeared to be greener pastures. Finding a lot of weeds in those pastures we've come back to RS and are very pleased. Support is top-notch and staffed with very pleasant people. This is important as we're still changing our work flow from the previous product.",,,,
Great web-based repair tracking system,Alexander B.,,,,NO,Source: Capterra,"Sep 27, 2016",5,4,5,5,5,10.0,"Comments: When we found RepairShopr, it was the only web-based repair tracking system we could find. Not a issue ticketing system there are tons of those but something for a repair shop. Not only does fit the bill, it works well and has been constantly updated and improved. We don't use a lot of features, like payments, because we already have an existing infrastructure, but everything we do use works well. There have only been a few downtimes, but in each case the status page has shown they know about it, and it's been resolved quickly.",,,,
An all round great product,Will W.,Owner,,,NO,Source: Capterra,"Jun 01, 2016",5,5,5,5,5,10.0,"Comments: RepairShopr does everything we could possibly want it to, its a complete solution and we are tremendously happy with it. Its cut down our lead processing from 20 minutes to less than 5. which alone saves us 25 hours a month.",,,,
"Great up and coming software, ready for production and improving weekly",Tyler P.,Owner,,,NO,Source: Capterra,"May 02, 2016",5,5,5,5,5,10.0,Comments: I'm glad I came onboard with RepairShopr at an early stage. They are actively developing the product and really want to hear what their clients have to suggest. Great support (I even spoke to their support team on the phone- what??) and in general a very enthusiastic crew. I hope that means that they are growing and successful- they deserve it.,,,,
Clunky and not well polished for mobile phone repair business,Sam H.,Owner,,Review is based on a free trial,NGC,Source: Capterra,"Jun 28, 2018",2,1,3,1,3,1.0,,"Pros: customization features are sometimes nice but buried deep in settings

free version is nice if you are not looking to spend a lot monthly on a ticketing software but is extremely limited to 75 tickets a month which will run out quickly",Cons: built for PC repair even though they advertise it can be used for phone repair business. extremely clunky and many bugs.,,
Customer service is no help when the service is down !! They create a work order for you and NEVER,Mike C.,Director of operations,"Retail, 51-200 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Mar 22, 2018",1,2,1,1,3,1.0,,"Pros: Call you back , probably switching back to repairQ this service is not worth the money at this time","Cons: It never works when you need it to , our customer should not have to wait for this unreliable system",,
Best by far for Computer repair shops,Paul P.,MD,,,NO,Source: Capterra,"May 09, 2016",5,5,1,5,3,1.0,Comments: We have been using RepairShopr for about 4 months after 10 years of using CommitCRM which was fine but not cloud based and very slow for improvements.,,,,
We can't run our business without this,Konstantinos K.,,,,NO,Source: Capterra,"Feb 13, 2017",5,5,5,5,5,10.0,,"Pros: ease of use, and integration with a repair shop business",Cons: would like to have a dedicated mobile app or a far better mobile website,"Overall: RepairShopr has always been there to help. We rely on this software for everything we do, including inventory, point of sale, invoicing, and even our accountant uses this to keep track of all our sales and tax reports. We literally could not run our business without RepairShopr!",
RepairShopr works for us,Joseph G.,CEO,"Information Technology and Services, 1-10 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jun 23, 2019",5,5,5,5,5,10.0,,"Pros: I really like the simplicity of the interface, and the setup was very easy.",Cons: It would be nice if it had more integrations,,
