title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Great to work with,Meghan G.,"Sr. Development Manager, Distinguished Events","Non-Profit Organization Management, 1001-5000 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jul 18, 2019",5,5,5,5,5,10.0,,Pros: It is the best auction technology I've ever worked within. They are also constantly making it better for their clients.,"Cons: Their onsite staff can be hit or miss sometimes. If you talk to your manager about having experienced staff, they will accommodate.",,
Outstanding,Gail C.,Executive Director,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,VR,Source: Capterra,"Aug 28, 2017",5,5,4,5,5,10.0,,"Pros: The ease of loading images and descriptions. Customer support and training was excellent as was on-site, day of support.","Cons: Character limitations on certain fields. It would have been helpful to have a comment about the fact that no decimal points should be used when entering dollar amounts in FMV, opening bid, etc.","Overall: Ease of registration, implementation, overall ease for our guests and check out was super easy!",
Satisfies the need,Verified Reviewer,Executive Director,"Non-Profit Organization Management, 201-500 employees",Source: Capterra,NGC,Source: Capterra,"Aug 01, 2019",4,3,2,3,5,4.0,,"Pros: This interface clearly satisfies the need for fundraising events tickets/sales, auction, and more.",Cons: The creativity is very limited and the website is boxy. The customer service is also lack luster.,,
Great experience. But didn't like how everything went the day of,Gianna D.,Co founder,,Used the software for: 6-12 months,NO,Source: Capterra,"Nov 26, 2017",5,5,5,5,5,4.0,,Pros: How easy it is to use! I love that a lot of Organizations are using it so it's easy to understand when I'm going to other functions. Another feature would be that I could print all sheets for all the items . This is a huge help and time saver . It's also great to be able to call your manger at all times,Cons: Showing the value on all items or none . Wish you can pick and choose . I didn't like that the manger I spoke with wasn't at event . I feel like having someone you worked with should be at event not just anyone . Had a tough time with that.,,
Easy site to work with and very helpful emloyees.,Shannon F.,Associate Director of Development,"Non-Profit Organization Management, 11-50 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Nov 01, 2017",5,5,5,5,4,10.0,,Pros: This software is very user friendly on both macs and pcs and on mobile phones. I have taught everyone from millennial to those who are 80+ use this software and they all comment on how wonderful and easy it is to use!,,,
Site is to manage and get other user trained.,Ruben N.,Director of Operations,"Non-Profit Organization Management, 11-50 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Nov 07, 2017",5,5,5,5,5,10.0,,Pros: The ability to send out notifications on silent auction readiness for bids. Dashboard is perfect when needing to know exact dollar amount raised.,Cons: Item sheets need some work on spacing and layout. No other real issues other than bid sheets. Once fixed there will be no cons.,Overall: With another year with this software we seen an increase in our silent auction bids.,
Our first experience with Gesture was excellent. The support was professional and helpful.,Verified Reviewer,Director of Operations,,Source: Capterra,VRI,Source: Capterra,"Oct 31, 2017",5,5,4,5,5,10.0,,"Pros: The entry of the items, though time consuming, was all made worth it by how much easier the event became. Gesture turned check out from a logistical stress-filled nightmare into an easy, clean experience.",Cons: The reports available could use some upgrades. Item donations should be able to be listed on the same receipt as check out if the user is linked to save extra paperwork.,Overall: This is a time-saving device for an auction team. Closing out bidding is an ease and done instantly.,
"The folks are Gesture are amazing!! Any and all questions are answered right away, very responsive.",Nubia H.,Director of Operations,,Used the software for: 1-2 years,VRI,Source: Capterra,"Oct 30, 2017",5,5,5,5,5,10.0,,"Pros: It's very GUI, easy to use and manipulate. Reporting function is instant which is a plus. Simple enough that an intern can assist with alot of the inputting (which saves me time!).",Cons: Character limits for auction items could be longer. There aren't really any other things that i would change.,,
Easy to work with - gets all of the info the client wants,steve s.,VP Events,"Events Services, 11-50 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Oct 30, 2017",5,5,5,5,5,10.0,,Pros: It is efficient and provides many different pieces of information that is needed - easy to access and find the answers for the client,,Overall: How much information it provides me and the client,
Used For Event Registration and Silent Auction,Matthew M.,IT Director,"Civic & Social Organization, 51-200 employees",Used the software for: 6-12 months,NO,Source: Software Advice,"Dec 21, 2017",5,4,5,5,5,8.0,"Comments: We used Gesture for our main fundraising event. I believe it paid for itself with its silent auction mobile bidding functionality, but we would not get that kind of ROI with our smaller events, so it's too expensive to use more than once per year.",Pros: Communication during implementation was great. Excellent interface. Mobile bidding was a hit with our guests.,Cons: We'd use it for most of our events if the pricing wasn't on a per-event basis. We'd love to see a subscription-based pricing model.,,
I love working with Gestues. The system is easy to use with wonderful reports.,Karen P.,Event Coordinator,,Used the software for: 2+ years,VRI,Source: Capterra,"Oct 26, 2017",5,5,5,5,5,10.0,,"Pros: The ease of checkout, bidding and loading items. The reporting and dashboard after the event are amazing.",,Overall: All our data is documented and easily retrieved.,
Wonderful company to work with!,Beonca C.,Event Coordinator,,Used the software for: 6-12 months,VRI,Source: Capterra,"Nov 06, 2017",5,5,5,5,5,10.0,,Pros: The user interface was a great experience for our bidders while the backend of the platform was simple and easy for our staff to navigate and use. The Gesture staff was awesome! They were always there to answer any questions every step of the way.,"Cons: While the current photo process is very simple, I would like to see an automatic pairing of photos with items when doing a mass upload of items into the system instead of adding each individually.",,
So grateful to you for their excellent support throughout the whole process! Easy to use system too!,Lauren D.,Director of Advancement,,Used the software for: 1-2 years,VRI,Source: Capterra,"May 14, 2018",4,4,4,5,5,10.0,,Pros: Easy to set up website ! We also like having the extension GiveSmart staff at our event! The ability to do a mass upload of our items is very helpful.,Cons: Leader board options for one specific item - like paddle raise. The landing website isn't as flexible as we need sometimes.,,
"We utilized Gesture for the first time at our June 10, 2017 Hangar Party silent auction.",Sue W.,Executive Director,"Fund-Raising, 1-10 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Nov 21, 2017",4,4,5,5,4,9.0,,Pros: Our auction checkout was incredibly easy for us and our guests. We did not have to follow up post event to collect from bidders who left without confirming if they had won an item. The auction results reporting saved hours of manual calculation.,"Cons: While the sign making function is a big time saver, the printed signs were not as visually impactful as those we had previously designed. The formatting could be improved.","Overall: Gesture greatly improved the productivity of our auction administration. With their great customer support, we were able to launch the software within a month of our event. By allowing guests to preregister, checkout was a breeze for guests and our staff. Guests could spend more time visiting with others without the need to run and check their bids. While their is a learning curve for all, we feel that mobile bidding is the wave of the future.",
We had a great experience with our account manager and the system helped us capture what we needed.,Blaise J.,Corporate Partnerships and Events Manager,,Used the software for: 1-2 years,VRI,Source: Capterra,"Nov 02, 2017",4,4,3,5,4,9.0,,Pros: We like the capability of on site event live donations and the ease of use for our guests for the acution,Cons: We think the ticketing piece can be improved upon as well as the security with the personal link for suction bidding that is sent to the user.,,
This software has enabled us to take our fundraising event to a new level.,Brenda F.,Managing Broker,"Real Estate, 1001-5000 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Nov 02, 2017",5,4,4,4,4,10.0,,"Pros: Ease of check out at the event , promotion of auction items, collection of funds. Having Gesture staff at our event is very valuable.",Cons: Would like easier ability to email to our database using the site . Would like to be able to sort and organize options for donations on the front page of the site.,Overall: We are very pleased and will continue to use the software for our future events.,
Our company uses Gesture's ipad payment feature for our annual fundraising event's paddle raise.,Anndriene B.,Finance Manager,,Used the software for: 2+ years,NGC,Source: Capterra,"Jul 13, 2018",3,3,2,3,3,8.0,,Pros: The convenience that comes with having payment options for donors to quickly process gifts on sight is the best. We can also pre-register our attendees to expedite the gift giving process.,"Cons: The wifi connectivity issue that comes along with this convenient software is a bit of a pain. There is often fear of losing donations during that down time, but their staff is always more than willing to make things right.",,
Customer service is awesome! Allie always helps me out and gets back to me ASAP.,Mallory S.,Event Coordinator,"Non-Profit Organization Management, 11-50 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Oct 31, 2017",5,4,4,5,3,8.0,,"Pros: I like all the different views I can look at it through. Like based on donors or items, it's very helpful.","Cons: I don't personally have any problems, but I know our accountant feels that the reports could be clearer for her purposes.",Overall: How easy it is to use during events! Game changing.,
Has taken our event to the next level. The staff could not be more friendly or helpful!,Verified Reviewer,Event Coordinator,,Source: Capterra,VRI,Source: Capterra,"Oct 26, 2017",5,5,5,5,5,10.0,,Pros: User Friendly. Reports of all kinds available. Transparent. Easy to use. Raffle option is a great tool!,,,
Everyone has been very helpful at GiveSmart,Sherry E.,Executive Director,"Non-Profit Organization Management, 1-10 employees",Used the software for: 6-12 months,VRI,Source: Capterra,"May 16, 2018",5,5,5,5,5,10.0,,Pros: This product is easy to use and customizable. I like that we can add graphics and other items. Very user friendly.,Cons: I don't like how we can create our own events and have to reach out to Give Smart to do their part first then we revise.,,
I will never have a fundraiser without Gesture now that I've used it.,Verified Reviewer,Executive Director,,Source: Capterra,VRI,Source: Capterra,"Oct 31, 2017",5,5,5,5,5,10.0,,"Pros: Super easy to use, automated the most tedious parts of event planning and follow up. Saved me so much time - at least 20 hours on just the silent auction information sheets! Also, having an onsite staff member was absolutely amazing and reduced staff stress significantly. Also, we could see exactly where we were at during the auction with the dashboards - no guessing on how well we were doing!",,"Overall: Saved so much time before, during and after the event, gave us instant feedback on our progress, automated a lot of tedious tasks. Helped us raise more money!",
Perfect! Functionality 2018 donors expect,Verified Reviewer,Executive Director,"Education Management, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Jan 13, 2019",5,5,5,5,5,9.0,,"Pros: The text to give!! Brilliant, donors want easy almost thoughtless ways to give.",Cons: I want it to integrate even more with common social media platforms.,,
"Great support, would like better reports, overall good!",Lexus B.,Assistant Director of Stewardship and Donor Relations,51-200 employees,Used the software for: Less than 6 months,VRI,Source: Capterra,"Oct 31, 2017",4,4,4,5,5,9.0,,Pros: It was very user friendly. The support staff were very helpful whenever I had a question. The onsite staff during the event were phenomenal and made such a difference at our event.,"Cons: Sometimes it felt too simple. I wanted a few more options particularly around reports. The reports aren't the best I've used. I'd like them to be more reader friendly, instead of simply Excel exports.",Overall: Easy to use and the onsite staff during our event were amazing.,
I am fairly computer savvy but have found meandering through your site difficult.,Bonnie F.,Retired - volunteer,,Used the software for: Less than 6 months,VRI,Source: Capterra,"Jan 12, 2018",5,2,4,5,5,9.0,,Pros: I liked the help I received from support. I do like the ease it will be for those going to the site. I like that it will make our life easier in determining ticket sales and getting donations.,Cons: I taught technology for almost 30 years to teachers and students. I didn't find this site to be user friendly. It's been about 4 years since I retired but I cannot believe my skill has dwindled that much. Maybe it has.,,
Great Platform for Higher Budget,Verified Reviewer,Retired - volunteer,"Sports, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"Jul 16, 2019",5,5,5,5,5,8.0,,"Pros: Packed with high quality features and capability to both manage online donations, auctions, event management. Comprehensive package to cover all organizational needs in one platform.","Cons: Cost was prohibitive for us to continue use. This would be a great platform for an entity with a larger budget. For a smaller NGO, there are more cost effective options out there. Do your research.",,
Pretty easy to use and update,BRIENNA W.,Marketing / Procurement,,Used the software for: Less than 6 months,VRI,Source: Capterra,"Nov 16, 2017",4,4,3,5,5,8.0,,"Pros: Easy to use- update - manage

-Like the push notification options

-Photo adding seems easy

-Like the customization header options","Cons: -When you try to print more than 1 - 5"" x 7"" it will not let you completely format that so you end up wasting a lot of paper

-Would be nice to have a scrolling screen of featured items or a way to highlight different items other than through push notifications",,
It was our first time using Gesture and overall it made our auction checkout process much smoother,Laura C.,Development Events Coordinator,Non-Profit Organization Management,Used the software for: Less than 6 months,VRI,Source: Capterra,"Nov 27, 2017",5,5,5,5,3,9.0,,Pros: Easy for customers to use. Great support. Have suggested to other chapters to implement online bidding with Gesture for their events.,"Cons: Time consuming to add pictures, set up the items. Didn't see a huge increase in money in, especially with the cost to consider, but will use again for next event.",Overall: Much smoother checkout process for our event.,
An mobile version of craiglist for bidding,Verified Reviewer,Development Events Coordinator,,Source: Capterra,NGC,Source: Capterra,"Mar 11, 2018",4,3,2,5,3,9.0,,Pros: It's really simple to learn and use this software. Layout is very simple for non-techy people to pick out and perform the bidding.,Cons: Sometimes it takes a while to load. And the bidding numbers dont update until you refresh the current fragment or activity.,,
GiveSmart for Associations,Tom M.,Director IT,"Non-Profit Organization Management, 201-500 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Sep 06, 2018",4,4,4,3,4,7.0,,Pros: Mobile based application; mobile functionality; account rep solid,Cons: lack of comprehensive reporting tools; inability to get required reporting in timely manner; difficult to integrate with our ASM system,Overall: We wanted a mobile bidding platform for our event,
charged for an item that we did not win,Kathy H.,Educator,Environmental Services,Used the software for: Less than 6 months,NGC,Source: Capterra,"Mar 03, 2017",1,2,2,2,4,7.0,,Pros: It seemed usuable for people with smart phones. I do not have a smart phone. My husband did the bidding.,Cons: I didn't like being charged for an item that I didn't win.,"Overall: We bid on an auction item for a charity that we support. We did not win the auction item, but our credit card was charged anyway. I did not want to complain about the small amount, but was glad I did not bid more! I hope the charity got the money, but I probably won't do any bidding at the next auction.","Recommendations to other buyers: If we are being charged for just using the software, that needs to be stated up front."
"Works pretty well for managing guests and silent auction, but not for seating",Caroline S.,Director of Programming,"Non-Profit Organization Management, 11-50 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Jul 17, 2019",4,4,4,2,4,7.0,,"Pros: This software works pretty well for managing guests at a large event, managing the silent auction, and managing donations.",Cons: The seating chart functionality is very difficult and inconvenient to use.,,
Great experience with the Gesture staff and software.,Verified Reviewer,Director of Programming,"Automotive, 1001-5000 employees",Source: Capterra,VRI,Source: Capterra,"Oct 31, 2017",5,3,3,5,3,7.0,,"Pros: Having a template/framework for each fundraising event is great. Additionally, the staff support has been exceptional. Anytime I had a question they were quick to answer.","Cons: Software uses only text messages; this is prohibitive when using internationally at conventions. Would like to see e-mail. Also, the software does not feed into a CRM platform.",Overall: This software allowed me to generate thousands of dollars with limited resources and personnel.,
"GiveSmart has been so easy to use, and the support from Amy has been unbelievable!",Erin H.,Senior Development Manager,,Used the software for: Less than 6 months,VRI,Source: Capterra,"May 22, 2018",5,5,4,5,4,8.0,,"Pros: I feel like it's very intuitive and it was easy to navigate through the different functionality and find what I needed. It's also very easy to explain to others how to use, which is always a plus!",Cons: Nothing really; I did have a few guests ask if there was an app they could download so that may be something worth looking into?,"Overall: Ability to make bidding for a silent auction at an even EXTREMELY easy for staff, volunteers and guests.",
