title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
"Standout event marketing tool, ease of use for both event planners and customers",Christine M.,Executive Director,,,NO,Source: Capterra,"Apr 11, 2015",5,5,5,5,5,10.0,"Comments: Picatic enables the event planner to showcase their event in the best possible way.

Setting up an event is quick and easy and enables non-profit's such as ourselves to recognize our sponsors in a meaningful way.

Picatic is not only a great product but set on revolutionizing the events marketing space with a great team who listen to their customers.

One small bug bear is when duplicating an event, I'd like the ability to duplicate the whole thing then take out elements no longer needed e.g. surveys, promo codes. This is relevant to our organization as event elements are very often repeated - not one off shows",,,,
Easy to use platform and helped garner revenue,Sara S.,Executive Assistant,"Investment Management, 51-200 employees",Used the software for: 6-12 months,NO,Source: Capterra,"May 15, 2018",5,5,4,5,5,10.0,,Pros: I like that you can customize the software to suit your brand and that you can sell tickets easily without losing a lot of money.,Cons: No major cons - it is a very standard setup and I haven't hit any glitches while using the software itself.,,
"Beautiful Product, Easy to use",Amanda G.,Designer/Digital Strategist,,,NO,Source: Capterra,"Apr 10, 2015",5,5,4,5,5,10.0,"Comments: We used Picatic for our annual EV Race/Rally, The E-mazing Race.",,,,
Easy to use software with world class support,Qaid D.,Founder,,,NO,Source: Capterra,"Jan 16, 2015",5,5,4,5,5,10.0,"Comments: I've used Picatic numerous times - both for events at my previous job and to build a quick MVP of my current business - and its easily the most user friendly platform I've used. The software is intuitive, works flawlessly, and makes it easy for you to make your events look nice. I also really like the event tilting feature, as it allowed us to plan some events with basically no risk until we hit our targets.",,,,
"I'd choose Picatic over Eventbrite any day. Love the layout, design, and the ease.",Anna S.,CEO,"Events Services, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"May 11, 2018",5,4,4,5,5,10.0,,Pros: Straightforward population of event info page. Very intuitive layout for customers/attendees! Love the font and colors too.,Cons: Would love to be able to offer customizable package tickets - so that an attendee gets an increasing discount the more tickets they buy.,,
Instant Happiness,Jeremy A.,Exec Director,,,NO,Source: Capterra,"Mar 16, 2016",5,5,4,5,5,10.0,"Comments: We'd been looking for a better ticketing platform for our summer camp for a while. PIcatic was better and less expensive than the competition. What's more, their service team was ridiculously helpful. Responses were quick, expansive, and personal. Couldn't rate highly enough.",,,,
I like the product but it could be improving offerings as time goes on,Emily D.,Executive Director,,,NO,Source: Capterra,"Jan 06, 2016",4,4,4,4,5,10.0,"Comments: It has been good, there are a few things that have changed since the beginning which make me upset but its still better than others.",,,,
The best event website ever.,Daniel D.,"Market Manager, Eastern Canada","Internet, 1001-5000 employees",Used the software for: 2+ years,NO,Source: Capterra,"May 11, 2018",5,5,5,5,5,10.0,,"Pros: The platform is absolutely frictionless, it has great UI/UX, the Picatic team provides support, and best of all it's free.",Cons: It's hard for me to think of any dislikes. You can't change a custom URL once a custom URL is selected but that's not much of a con.,,
Great platform with all kinds of groovy features,Sherry S.,CEO & Founder,,,NO,Source: Capterra,"Nov 18, 2015",4,4,5,4,5,10.0,"Comments: The software is fabulous and the fact that there are no charges is

pretty amazing.",,,,
Picatic is easy to use and provides a lot of features!,Lisa W.,Owner/General Manager,,,NO,Source: Capterra,"Apr 10, 2015",5,5,5,5,5,10.0,"Comments: I find Picatic very user friendly. Not only is it easy to set up the events, but there are features that provide a very professional look to the ticketing site. I especially like the ability to put not only the venue information and picture, but the host and sponsor information as well. The management tools available are easy to use and extremely helpful.",,,,
Slick and simple event software at a great price.,Dave V.,Artistic Director,,,NO,Source: Capterra,"Apr 04, 2016",5,5,5,5,5,10.0,"Comments: Picatic events look great across a variety of platforms. It's easy to take those events and embed them in your own website for ticket sales (awesome). Is like to see more users of the service (not many people in my area use it), better event discovery features and better integration with the calendars we already use (Facebook events, for example). But the service is great and the price is great. There is even a free option. Customer service has been incredible, too. Awesome to see a service like this based in Canada.",,,,
Great ticketing product,Verified Reviewer,Artistic Director,,Source: Capterra,NO,Source: Capterra,"May 13, 2018",5,5,4,5,5,9.0,,"Pros: It's great to be able to create a variety of tickets and varying price points. The registrations are easy to export. The user interface is easy to use for me, and for people purchasing tickets.","Cons: I wish I could customize the ticket receipts. We use this for webinar registrations, so in practice it means my customers get multiple emails and that is confusing.",,
"I have enjoyed using Picatic. Lots to learn. Make mistakes, learn, lots of support.",Deb H.,President,,,NO,Source: Capterra,"Jan 10, 2016",4,4,4,5,5,9.0,"Comments: Pros- great support.

Cons- using Picatic to run a Community Association, with many programs/events has been somewhat challenging but OK. Lots of potential just not enough time available to master the program and use it's potential.",,,,
Such and easy to use program and the customer support is so responsive.,Alann D.,Business Analyst,"Computer Software, 51-200 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"May 11, 2018",4,5,4,5,5,10.0,,"Pros: - Ease of use

- support team is great to work with

- User Interface is clear and very little overhead in learning to use","Cons: - wanted to be able to edit the emails that are sent out and add a block of information people need to have. This functionality was not readily available so had to go through support to get them to add it for me. Was good that support was so easy to work with, but would have liked to be able to to this myself/.","Overall: easy to use

local company

very little overhead for knowing how to use",
"Picatic is easy to use, convenient and they provide great customer service when needed.",Ginelle P.,Board Chair,,Used the software for: 1-2 years,NO,Source: Capterra,"May 19, 2018",5,5,5,5,5,9.0,,"Pros: I like it's functionality, ease of use and ability to create a aesthetically pleasing landing page from the information you provide.","Cons: I have no negative comments regarding the software at this time. I wish you could have more historical data and keep more of your past events on the site, but that would be my only comment.",,
Excellent ticket and event management platform.,Graeme S.,Executive Director,,Used the software for: 1-2 years,NO,Source: Capterra,"May 14, 2018",5,5,4,4,3,8.0,,"Pros: Ease of use, value for money, UI design and overall end-user experience. The platform is far more engaging for our use than its competitors, and easy to train staff to use.","Cons: Some elements could use great customization, including styles, surveys and text inputs, hopefully this will come at a later date.",,
Extremely easy even if you haven't used it before - as I had not,David C.,Executive Director,,Used the software for: 1-2 years,NO,Source: Capterra,"May 14, 2018",4,5,4,4,3,8.0,,"Pros: Ease of use. It's simple, so simple, extremely simple and easy to use. I hate learning new software but this one was very straightforward and easy to use.",Cons: It's just another software program I needed to learn to use. Other than that there isn't anything I didn't like about using Picatic.,,
Great customer service and easy to use functions,Daniella B.,Publisher,,Used the software for: 1-2 years,NO,Source: Capterra,"May 11, 2018",5,5,5,5,5,9.0,,Pros: Ease of use. Ability to add video and images. Aesthetically pleasing and easy to track sales and monitor progress of event.,Cons: Fees are a little high and it would be good to be able to upload more than one video. Also to speak with someone on the phone if there is a burning issue,,
Overall great.,Nicole T.,Director,,,NO,Source: Capterra,"Sep 22, 2015",4,5,5,4,5,9.0,"Comments: Pros:

Nice big headline picture on each event

Super easy interface

Can e-mail all participants from the interface with one click

Easy widgets for website",,,,
Great features,Marie H.,Production Manager,,,NO,Source: Capterra,"Sep 20, 2015",5,4,5,5,5,9.0,"Comments: The huge plus for this app is the possibility to scan ticket with a smartphone, this is easy, convenient and works very well.

Connection with Stripe s also a great feature because it allows you to get the money from tickets sooner than other ticketing app (usually it us after the event).

Had to contact the customer service for questions and they have been really helpful and fast to answer.",,,,
Great platform for the little guy!!,Heather R.,Opereations Manager,,Used the software for: 6-12 months,NO,Source: Capterra,"May 11, 2018",5,3,4,5,4,8.0,,"Pros: Ease of use, quick troubleshooting, easy to use interface.

It is increasingly difficult to find good resources to reach the public with as a small business. This platform takes all the stress our of managing event guests, tickets, etc!!",Cons: Was a little tough to get the hang of..... more than a few buttons pushed in the wrong order. A tutorial would be great for any new users!,Overall: Ease of event management and ticket management!,
Useful,sonia t.,admin and finance team lead,,Used the software for: Less than 6 months,NO,Source: Capterra,"May 16, 2018",4,3,3,3,3,6.0,,Pros: I was easy to use once I figured out all the possible toggles and options when creating an event. It was pretty easy to get things laid out the way you want it to look.,Cons: I had to email updates to registrants for each event that I had created over the week and the system crashed on me several times and mis-sent some of my emails. I wish that the ticket information can be edited more than it currently is.,Overall: registration was a bit easier to manage for my week long events,
"Easy to use, which results in an appealing page and good results",Ammaar M.,Manager- Marketing & Public Relations,,Used the software for: 1-2 years,NO,Source: Capterra,"May 13, 2018",3,4,3,4,3,7.0,,"Pros: Easy to use.

End result looks great.

You can also add your sponsor logos here, which platforms don't usually provide.",Cons: I have not come across anything i don't like about this platforms as yet. It's a great item to have while marketing an event and selling tickets!,Overall: Massive marketing of our event,
"Picatic is a great platform. Many features, easy to use, and the customer service is the best. Thx!",Vincent W.,Managing Director,,Used the software for: Less than 6 months,NO,Source: Capterra,"May 11, 2018",5,5,5,5,3,7.0,,Pros: The features for non-profits. Also the customer service is arguably the best in the industry. I'll be using it over other platforms going forward.,"Cons: The only con I can think of would be with the brand identity. It's still relatively new to some users, which may give them some hesitancy when completing a transaction. But I don't think its a major fault. If anything, users perceive it as a reliable platform.",,
Covenient and affordable,Richard M.,Artistic Director & Producer,,,NO,Source: Capterra,"Apr 10, 2015",5,5,5,4,3,7.0,"Comments: I find picatic really helpful for our plays and concerts. It's easy to set up and manage events and it integrates with social media and WordPress sites really well. Given our tight budgets, the affordability is very important too. Picatic does what I need at a better price than the competitors. Now if they could only give me an Android check in app.",,,,
Picatic works as good Event Organizer,Bob W.,Treasurer,,,NO,Source: Capterra,"Aug 29, 2015",4,4,5,5,3,7.0,Comments: Overall it was easy to set up ticket collection site. It was flexible to accommodate last minute changes. I am our Reunion's Treasurer and expected to find the right software to work the event ticketing. It worked pretty much as described. Good reports for tracking activity. And the iPhone App to Check-in at the events was helpful.,,,,
"Clean, functional interface!",Michel N.,founder,,,NO,Source: Capterra,"Jan 06, 2016",4,5,5,5,3,7.0,"Comments: There are a lot of newcomers to the ticketing space, and Picatic certainly warrants a look. While at the time of this writing, there are still a few features I'd like to see compared to a more mature product, it's clean, functional and the support is awesome. And their development team is seriously improving the platform every day.",,,,
"Easy, efficient and customer service extraordinaire!",Trina O.,,,,NO,Source: Capterra,"Jan 07, 2016",4,3,5,5,3,7.0,"Comments: The software is easy to work with. The only difficult thing is when setting up payment method can sometimes be difficult but whenever I have an issue it is quickly resolved with the fantastic customer service I receive from your team.

I have recommended pic-a-tic to other charity groups I work with as it is one of the easiest.",,,,
Make my live easy,Eric M.,Designer,"Events Services, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"May 11, 2018",5,5,5,5,4,9.0,,Pros: Easy to setup. Sometimes I need to change the URL and picatic team is always ready for us. Really good experience,"Cons: Before Picatic has a free version, no fee. For small events like ours, it was pretty good. I miss it",,
"Quick, Easy and User Friendly",Shad A.,Community Champion,,,NO,Source: Capterra,"Jan 06, 2016",4,4,5,5,4,9.0,Comments: We have been using picatic since there beginning I believe and the experience has always been great. As they have grown they have remained responsive and flexible enough. It is relatively quick and easy to get an event set up and active and the enhanced levels allow for more options if and when you need them.,,,,
Picatic was the event payment solution I was looking for!,John H.,,,,NO,Source: Capterra,"Feb 12, 2016",5,5,5,5,4,9.0,Comments: Picatic has been great. No fees. Simple interface with useful customization. Clean look and useful tracking info. I like the fact that I can embed their widget into my website. This was easy to do. The one question I had was answered quickly and clearly but the Picatic rep I spoke with on the phone.,,,,
Best online ticketing platform ever used!,Jason G.,,,Used the software for: Less than 6 months,NO,Source: GetApp,"Mar 28, 2016",5,5,5,5,4,9.0,"Comments: Picatic is easier to use compared to any other platforms, even eventbrite. I love its user-friendly interface, which allows me to see my changes right away on the event page. It serves well as a stand-along page. So, I don't need to create my own website before start selling tickets online. And, it is the cheapest with all those great features! Recommend and free to try.",Pros: - Easy to use. - Clear pay structure. - Beautiful design. - Responsive customer support.,Cons: - Better mobile app will make it wonderful.,,
So easy to use!,Carrie G.,Office Manger,,,NO,Source: Capterra,"May 19, 2018",5,5,5,5,5,8.0,,"Pros: Clean interface and it always works well. It also looks very nice and professional, from the back end and the front end.",Cons: Could have a few more features but the simplicity is also nice.,,
Great tool for creating polished graphics,Myra B.,Digital marketing specialist,"Events Services, 11-50 employees",Review is based on a free trial,NGC,Source: Capterra,"Mar 09, 2019",5,4,4,5,5,7.0,,Pros: When you need to design something you don't need to start from scratch - there are templates available.,Cons: The editing tools and options take some getting used to.,,
Great services and features,George M.,Founder,,,NGC,Source: Capterra,"Jan 06, 2016",5,5,4,5,5,7.0,Comments: Picatic meets our small organization's needs for advance ticket sales for educational workshops in every way. Customer service has been responsive and quick. Having an option for invoicing was essential for us--and Picatic has it--without even charging a fee!,,,,
beautiful. easy to use. great for churches.,laura p.,,,,NGC,Source: Capterra,"Mar 23, 2016",5,5,4,5,5,7.0,"Comments: i really appreciate the flexibility that piratic offers (e.g. passing on fees to the purchaser or paying yourself; option for donations, etc...) which is why we use it for our events. creating an event is simple and aesthetically pleasing and intuitive.",,,,
Picatic is the perfect option for ticketing small events,Florence B.,Co- Organizer,,,NGC,Source: Capterra,"Apr 24, 2015",5,5,4,5,5,7.0,Comments: We have used Picatic to sell tickets for our Business Leaders Luncheon for several years now. It is easy to use and tech support has been very helpful over the years - five stars to the Picatic team! We truly appreciate their contribution to Literacy for Life!,,,,
Does what it says on the tine.,Matt E.,Website Project Manager,,Used the software for: Less than 6 months,NO,Source: Capterra,"May 11, 2018",4,4,3,4,5,7.0,,Pros: Easy to use and very fast to set up. Integrations with popular 3rd party tools are good. The WordPress integration is one we are looking forward to testing out.,"Cons: It is sometimes too 'Apple-esc' in that it does not have the flexibility to adjust fields, add more data fields, or just flex to our specific needs.",,
Great product. Getting better,Noah B.,,,,NO,Source: Capterra,"Nov 22, 2015",5,5,3,5,5,7.0,"Comments: For one, Picatic is a likeable company -- its customer support, public profile, and flexible fees make you want to use their product. It's also new and constantly improving, so I'm willing not to fuss about any cons with the product.",,,,
Love Picatic!,Kristen S.,,,,NO,Source: Capterra,"Apr 19, 2015",5,5,3,5,5,7.0,Comments: I've been using Picatic for a few years now to sell tickets to my social dinners. I love how easy it is to create professional looking events. Integrating the ticket sales on my website is also super easy and makes selling tickets a breeze.,,,,
Excellent So Far!,David C.,IT & Communications Director,"Sports, 1-10 employees",Used the software for: 6-12 months,NO,Source: Capterra,"May 13, 2018",5,5,5,5,5,10.0,,"Pros: Regular updates from the development team

Attractive and easy to use user interface

Great communication on new features","Cons: No real control about what information is displayed on the guest list

Being able to display information from Surveys would be ideal!","Overall: Lower costs for ticketing

Improved customer experience",
This is very easy to use platform. I host events all the time with my NPO and picatic makes it easy,Zaib Z.,"Manager, Risk Advisory","Financial Services, 501-1000 employees",Used the software for: 6-12 months,NO,Source: Capterra,"May 11, 2018",5,5,5,4,5,10.0,,"Pros: User Interface is very cool.

Intuitive

Looks very slick

Not too technical or complex

Background options are amazing","Cons: too many clicks to set up an event - Whenever I have to set up an event, it seems as though I have to go through a lot of points. I believe it can be made even shorter.",,
"Seamless, easy, convenient",Verified Reviewer,"Manager, Risk Advisory",,Source: Capterra,NO,Source: Capterra,"May 11, 2018",4,4,3,4,4,10.0,,"Pros: Easy to use and understand, I was able to just open and figure it out without anyone showing me exactly how to use",Cons: There were a few small things that were difficult for me to.fogure out like how to have the event ongoing with different ticket sales,Overall: Was able to generate interest for my free workshops,
Picatic,Verified Reviewer,"Manager, Risk Advisory","Telecommunications, 201-500 employees",Source: GetApp,NO,Source: Capterra,"Apr 05, 2016",5,5,3,5,4,10.0,"Comments: An extremely user friendly app, great UI and a very solid runtime environment. The application performs well under loadin and has virtually no glitching or freezing. Overall a very modern approach to what a ticketing app SHOULD look and run like.","Pros: Very user friendly, extremely good aesthetics and design.","Cons: Almost none, possibly the feature to manage multiple accounts doesn't exist yet, might be wrong here though.",,
"Easy to use, hassle-free",Michael S.,Marketing Manager,,,NO,Source: Capterra,"Apr 10, 2015",5,5,3,5,4,10.0,"Comments: Picatic is a great low-touch event tool. They make setup a breeze, and most importantly, every new iteration has addressed previous concerns and feedback I've had, to the point now where I have no concerns left! Great software!",,,,
Great product for simple events.,Paul H.,EMS Planner,,,NO,Source: Capterra,"Jan 15, 2016",4,5,3,5,4,10.0,"Comments: While it doesn't have all the bells and whistles of its high-end competitors, Picatic is a great product for simple events and the price is great.",,,,
Good user experience,Allan D.,Chief Keeper of Secrets,,,NO,Source: Capterra,"Apr 10, 2015",4,5,3,5,4,10.0,"Comments: Throughout the product it seems there is a good attention to detail. I like the ""choose your rate"" feature'it leaves the user always feeling satisfied. Don't have any significant criticisms at this time. Good job guys.",,,,
Good find it harder each year to speak to a live person when needed,Jackie S.,Owner,,,NO,Source: Capterra,"Feb 03, 2016",4,3,3,4,4,10.0,Comments: I'm impressed with the services that are offered I haven't posted an event recently but hope to shortly which leads me to my question about setting up a membership renewal on this site,,,,
Disappointed. Experienced few glitches that annoyed me and my event attendees.,Arcelia O.,Marketing Manager,"Management Consulting, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"May 12, 2018",4,3,2,3,4,8.0,,Pros: What I like the most about Picatic is the way it looks. Compared with other software Picatic is eye catchy but elegant. Looks like there was lots of thought in the design.,Cons: Sometimes isn't as user-friendly. The bugs I encountered really annoyed me and ended up using Eventbrite for my last event.,,
Picatic is great for running our non-profit group's classes and events.,Jane E.,President,,,NO,Source: Capterra,"Apr 11, 2015",4,4,2,5,4,8.0,"Comments: The only downside was when we tried using it for regular yearly membership fees. It works, but it's not really set up for that. It's good for running events though. The support is great, too!",,,,
Awesome!,Amanda C.,Community Builder,,,NO,Source: Capterra,"Apr 10, 2015",4,4,2,5,4,8.0,Comments: Hi!,,,,
Top Shelf - Im a fan!,ed R.,,,,NO,Source: Capterra,"Jan 05, 2016",5,5,2,5,4,8.0,"Comments: This is one of the best kept secrets on the net. Software works great, integrates well with Stripl, Tools are great. Customer support via email very fast and accuarate",,,,
Picatic just became expensive,Moz N.,,,,NO,Source: Capterra,"Dec 28, 2015",3,3,2,4,4,8.0,"Comments: We were all set to launch with Picatic/Wordpress, when the basic plan was stripped of all its value on 21 Dec, essentially forcing our client to consider moving to the Pro plan or find an alternative.",,,,
Review of Picatic from Piper,Piper C.,Event Coordinator,,,NO,Source: Capterra,"Apr 14, 2015",3,5,2,5,4,8.0,"Comments: I love the easy of use with Picatic (invoices, comp tickets, etc.). I would appreciate more options to ask questions and collect further information from participants as they register. Additionally, a few of our events require ticket prices to increase over time (ie. early bird, regular, late registration), having a feature to set this up would be great. Also, sometimes we require various ticket types (ie. student, speaker, regular participant, etc.) having the ability to set this up would be great as well.",,,,
"Intuitive platform, that makes planning events easy!",Pavan A.,owner,,,NO,Source: Capterra,"Oct 21, 2015",5,5,2,5,4,8.0,"Comments: Very user friendly and simplified. Provides event planners of any experience, an easy avenue to sell tickets in a professional manner and manage their event.",,,,
Wonderful Event Ticketing Software!,Charlene T.,CEO,,,NO,Source: Capterra,"Mar 07, 2016",5,5,2,5,4,8.0,"Comments: Love using Picatic, easy fast and free!",,,,
It is very user friendly,Emma W.,,,,NO,Source: Capterra,"Jan 19, 2016",4,3,2,4,4,8.0,"Comments: Pros:

1. User friendly

2. Nice appearance",,,,
Easy to Use Ticketing Platform with Excellent Customer Service,Nicole P.,Founder,,,NO,Source: Capterra,"Apr 10, 2015",5,5,2,5,4,8.0,"Comments: Pros

- easy to use

- visual event creator

- pay what you want service fees

- strip integration

- whitle label ticketing",,,,
Four events.,Fred S.,Event Coordinator,,,NO,Source: Capterra,"Jan 18, 2016",5,5,2,3,4,8.0,Comments: The editing on the left side bar area is too small.,,,,
It is useful,Katie V.,Marketing Strategist,,Used the software for: Less than 6 months,NO,Source: Capterra,"May 11, 2018",4,3,4,4,4,8.0,,Pros: Automatic imagines make it quick to upload events which I like -- easy to sell tickets which is nice,"Cons: kind of confusing side bar would prefer something more intuitive, clicking directly to edit would be nice",,
Experience has been great. Love the product,Colette C.,President,,,NO,Source: Capterra,"Jan 07, 2016",5,5,4,5,4,8.0,"Comments: I really don't have any cons. Its easy to use, customer service is great. Thanks for such a great product.",,,,
Best priced and easy to use,Chris C.,Founder,,,NO,Source: Capterra,"Apr 10, 2015",5,5,4,5,4,8.0,Comments: Been using this service for almost 2 years with events of over 1000 people and it's amazingly helpful and useful.,,,,
It tooks some time to navigate all the features. It has an odd layout but ultimately it is simple,Reko W.,Therapist,"Health, Wellness and Fitness, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"May 11, 2018",3,3,3,4,4,7.0,,"Pros: It is easy to use, connects with stripe, chimp mail and other apps which help promote and connect. Its a good app",Cons: The confusing layout of the desktop site anf the over simplicity and basicness of the mobile app. It has room to improve on both of these.,,
This system has worked well for us!,Sarah M.,Marketing & Events Coordinator,,Used the software for: Less than 6 months,NO,Source: Capterra,"May 11, 2018",5,5,5,5,5,10.0,,Pros: I like that there is a free option when tickets are free - I love the layout of the event information and that images are easy to add.,"Cons: I'm not sure - but do they send reminders to people who register? Also, it'd be nice to have an option in which there is no ""ticket"" someone just signs up.",Overall: We do a lot of events - and this site gave us tons of options to customize it to our needs.,
"Great experience with Picatic so far, no complaints!",Verified Reviewer,Marketing & Events Coordinator,11-50 employees,Source: Capterra,NO,Source: Capterra,"May 28, 2018",4,4,4,4,4,8.0,,Pros: Picatic is very user friendly. I was able to set up a new event in minutes! It is also easy to make changes very quickly.,Cons: I have no complaints with Picatic so far. It's worked perfectly for what I need and look forward to continued use.,,
"Great experience with Picatic so far, no complaints!",Tyler B.,Hard Goods Sales Associate,"Sporting Goods, 5001-10,000 employees",Used the software for: 6-12 months,NO,Source: GetApp,"Apr 05, 2016",5,5,4,5,4,8.0,,,,,
