title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Convenient ticket service,Chantal W.,Nurse,"Health, Wellness and Fitness, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"May 21, 2019",5,5,5,5,5,10.0,,Pros: The software is very user-friendly. I didn't need any explanation through the steps of purchasing my festival tickets.,Cons: There is nothing I can think of at this moment. I had no problems using the software.,Overall: I have purchased festival tickets very successfully without any problems.,
Quick Handling,Verified Reviewer,Nurse,"Transportation/Trucking/Railroad, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Dec 19, 2018",5,5,5,5,5,10.0,,Pros: Everything goes quickly. Several options to pay your order.,Cons: I dont have any comments about the transactions,,
Great service,Tijmen L.,Manager,"Plastics, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Jun 28, 2019",4,4,4,5,5,9.0,,Pros: No nonsense just easy and very customer friendly,"Cons: Not applicable, i cannot think of anything",Overall: Good service hands on,
Eventix review,Daphne d.,Waitress,"Restaurants, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 07, 2019",5,5,4,4,3,9.0,,"Pros: I did enjoy the service because it was easy in use. I don't know if your money is worth it, but that is the concern for the festival i booked tickets for.",Cons: It didn't seem like a very professional or trustable software.,"Overall: It worked like it had to, and was easy to fill in",
Nice and easy,Tim v.,Instructor,"Renewables & Environment, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 11, 2019",5,5,5,4,3,9.0,,Pros: Eventix is easy to use. I got all the info I needed to buy my ticket and it was very easy to pay.,"Cons: The price of the ticket ^^

And maby if the early bird tickets are not available any more, just leave them out because it's a bummer to see that I have to pay extra.",,
Positive,Janneke B.,Social Worker,"Government Relations, 51-200 employees",Used the software for: 2+ years,NO,Source: Capterra,"Dec 23, 2018",5,5,5,5,5,8.0,,Pros: It's a easy software and it goes easy to order tickets.,Cons: There was nothing I didn't liked. It went well.,,
"I ordered tickets for Schud je B!l in Amsterdam, i have never uses this before but it was good",Kelly R.,Promoter,,Review is based on a free trial,NO,Source: Capterra,"Aug 01, 2018",5,5,5,5,5,8.0,,"Pros: This software is easy in use, all the steps are really clear and within 5 minutes its done, really fast!","Cons: I used it for the first time, but i have not discovered a real con yet... the only thing that i didn't liked is that i had to pay extra to pay by creditcard.",,
Great ticket system,Joris G.,User,"Retail, 1001-5000 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Feb 09, 2019",5,5,5,5,5,9.0,,Pros: Easy to use. No unnecessary information asked to buy a ticket,Cons: I have no complaints about the software.,,
Easy peasy lemon squeezy,Ilon W.,Sales executive,"Automotive, 501-1000 employees",Used the software for: 2+ years,NO,Source: Capterra,"Apr 11, 2019",5,5,5,4,4,8.0,,Pros: So easy to use! I bought my tickets within two minutes,Cons: You couldn't go back once you went forward.,,
Very fast and easy,Giulia M.,Model,"Events Services, 11-50 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Dec 27, 2018",5,5,5,4,4,10.0,,"Pros: Safe to use, and very easy. Works with every event.",Cons: One time I tried to order tickets that were still available but the website told me they were already sold out. My friend orderd them for me because at her phone it didn't say they were already sold out.,,
Easy going,Kirsten H.,-,"Health, Wellness and Fitness, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"May 09, 2019",5,5,4,4,2,8.0,,"Pros: It didn't take long to buy the tickets i needed, didn't need to fill in much information about myself",Cons: There wasn't anything not to like about the software. But maybe user experience was too short to notice anything not to like,Overall: It's a good and easy to use service,
Review eventix,Verified Reviewer,-,"Education Management, Self-employed",Source: Capterra,NO,Source: Capterra,"Apr 30, 2019",5,5,5,5,5,9.0,,Pros: It is easy to use and it is free if you use Ideal (common paying method) so it is ok,Cons: The other paying methods cost money and you already pay service costs so it is kind of unfair,"Overall: Well, for me as a customer it is easy to use and you get your tickets for a festival immediately",
Good job!,Roos J.,Student,"Biotechnology, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"Aug 16, 2018",4,5,4,5,5,9.0,,Pros: It's easy and fast to work with. Also on mobile phone,Cons: It was good overal. I cant tell what is missing,,
Simplicity,Verified Reviewer,Student,"Events Services, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Aug 20, 2018",5,5,5,5,5,10.0,,"Pros: I like Eventix because it is very easy to use it. I never have problems ordering tickets for festivals etc. For me it is practical that i can also use an account with Facebook instead of making one. And it's also a few buttons away from making an order, great ! I love it when things are simplified and work how they should.",Cons: Can't come up with something at this moment. Haven't experienced any problems (yet) ! Would love it if you maybe get more of this win your ticket days or some sale on events but other than that nothing now.,Overall: Good ! Keep up the good work :),
Great service,Mirjam A.,Student,"Online Media, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Nov 18, 2018",5,4,5,4,4,8.0,,"Pros: It was very quick! I got the tickets immediately, maybe spent 2 minutes on the website.",Cons: I did not think it was very clear what option you had chosen to purchase the ticket. I choose Ideal but apperantly that was already automatically chosen.,Overall: It was great!,
review,Eric J.,Trainee,"Food Production, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 17, 2018",5,4,4,4,4,8.0,,Pros: Ease of use is something which i really liked about this software,Cons: Some functions are obligated which means that you sometimes skip some 'unneccesary parts' and they remind you of the fact that you forgot to fill in something,Overall: Nice to handle buying tickets with Eventix,
Soenda online Ticket booth,Verified Reviewer,Trainee,"Consumer Services, Self-employed",Source: Capterra,NO,Source: Capterra,"Mar 19, 2019",4,5,4,4,4,7.0,,"Pros: Visibility - clear menu layout and colours, pricing.","Cons: The lack of additional information, for example; what is a large locker vs a medium one? I would suggest a roll down menu for additional information so you can decide easier.",Overall: Just buying tickets for a festival,
Easy to use,Danielle P.,Owner,"Civic & Social Organization, 1-10 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Feb 21, 2019",5,5,5,5,5,8.0,,Pros: Easy to use and easy to read. Nice overlay,Cons: There is no possibility for a cancallation insurance,,
Perfect,Chiara S.,Socialworker,"Higher Education, 201-500 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Nov 16, 2018",5,5,4,3,5,7.0,,"Pros: It's easy to use, and veruit fast to handle",Cons: I had to sign in with facebook and i dont like that,,
Was really nice,Frank K.,Internship,"Accounting, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Nov 29, 2018",4,5,4,5,4,8.0,,"Pros: Easy to use, dident expect it to be so nice","Cons: Nothing really, everything was how i wanted",Overall: Very nice,
Easy to use and a good overview,Claudyna Y.,Sales & Business Development,,Review is based on a free trial,NO,Source: Capterra,"Jun 30, 2018",5,5,5,5,5,10.0,,"Pros: The good overview of everything (prize, available tickets,..). In general, everything is really good.",Cons: I do like least the colours. It can be more colourful. It would also be nice if we know when we receive our e-mail with our tickets. I verified it myself,,
Great,Verified Reviewer,Sales & Business Development,"E-Learning, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Mar 28, 2019",5,5,5,5,5,9.0,,"Pros: Userfriendly and convenient, quick and safe.",Cons: Can't say that there's something I don't like,,
easy to use,margot h.,Marketing,"Real Estate, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 27, 2019",4,5,4,5,5,8.0,,"Pros: Easy interface, everything was pretty clear","Cons: The pop-up that you have to accept the condition wasnt very noticable, took me a sec to figure out why i couldn't go to the next page, but then i saw the pop up in te right top corner.","Overall: Easy to use, as the title says",
Why wouldn't you use it?,Demi M.,Student,"Higher Education, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Nov 14, 2018",4,4,4,5,4,7.0,,"Pros: It's very simple and clear. Very often, websites has way too many options, and that can be confusing","Cons: Maybe it could have a bit more color. It's a positive thing that the website is simple in my opinion, but there could be a little more appearance.",,
Nice,Verified Reviewer,Student,"Events Services, Self-employed",Source: Capterra,NO,Source: Capterra,"Oct 16, 2018",4,4,4,4,3,7.0,,Pros: Easy to fill in and quick payment to order the tickets that I wanted,Cons: Facebook login didn't work but filled in my personal stuff myself and it was also easy and quick but I think If facebook login worked it was quicker,Overall: I don't know I just thought it was usefull,
Good work,Justin F.,Social worker,"Hospital & Health Care, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 10, 2019",4,5,4,5,4,8.0,,"Pros: I like the layout of the site , easy to find what you're looking for",Cons: Tried to complete my payment via facebook. Didn't work so i opened my normal browser (iphone 7),"Overall: Purchased a ticket for a festival i'm going to this february, payment went well and apealing site layout",
Eventix,Stephan v.,laborer,"Retail, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Aug 05, 2018",5,5,5,5,5,10.0,,Pros: It's been a while since i Used eventix. Now Im back to it and what a realisation of how easy it works compared to some other transfer services out there.,"Cons: that i had to scroll down a few times, didnt fully fit my screen",Overall: easy and would recommend it higly,
Easy breezy,Verified Reviewer,laborer,"Consumer Services, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Oct 03, 2018",5,5,4,5,5,9.0,,"Pros: It was self explanatory and easy to use, and did not take up more time than required.",Cons: The layout wasn't as clear - yellow and white letters - but I am sure you can amend this.,Overall: I have the experience as an end user and have used it more than once - always a breeze.,
Getting tickets back,Verified Reviewer,laborer,"Marketing and Advertising, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Mar 27, 2019",5,4,4,4,5,8.0,,"Pros: From the code in my transaction, I could find the tickets on the website. Perfect service (later found the tickets were in my spam, but this worked very well)",Cons: I think you can up your game on design a bit.,Overall: Straightforward. everything you need.,
Great ticket service,Rob S.,Manager,"Civic & Social Organization, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Apr 02, 2019",4,4,4,4,4,9.0,,Pros: Easy to use. Most annoying is the obligatory amount of tokens you need to type. Easy to use is easy to use learn to zvvept a compliment.,Cons: The fact that I need to make up comments if I don't have any.,Overall: Always have had a good experience with Eventix.,
Review Eventix,Gloria W.,Service desk employee,"Hospitality, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 24, 2019",5,5,5,5,5,9.0,,Pros: The easy way of using it. There is a clear overview of the steps that need to be taken and the process can be done quickly (in case of buying event tickets).,Cons: The extra costs per different payment method.,Overall: My overall experience is positive.,
Review Eventix,Sandy O.,N/A,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Nov 08, 2018",4,4,4,5,5,8.0,,"Pros: The software is easy to use, you don't need extra manuals.

You get the tickets as soon as you pay, you don't have to wait for the e-mail.",Cons: iDEAL is the only way to pay without additional costs and my bank doesn't provide this option,,
In my opinion it went really fast and especially the layout was nice to use.,Sjors W.,Assistant Controller,"Accounting, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 01, 2018",5,5,3,5,5,8.0,,Pros: Its friendly for the user. The lay-out gives a good overview. Hoeever dont know how it will be in a complicated way.,Cons: I dont know how the software would function in a more complicated way. Furthermore indont know what i like the least,,
Good,Luuk V.,None,,Used the software for: 1-2 years,NO,Source: Capterra,"Jul 30, 2018",5,5,5,5,5,10.0,,"Pros: Its fast, besides that it is connected to Facebook and the events it has. This makes of very easy to use.","Cons: I don't actually have complaints or anything like that. It took about 2 to 3 minutes to receive the email, it just Works good.",,
Perfext,Iris v.,Designer,"Design, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Oct 30, 2018",5,5,5,5,5,10.0,,"Pros: So easy to use, just a couple of seconds and you're done!",Cons: The mobile site could be a bit better designed,Overall: Using eventix made my life a lot easier. Having full confidence in the reliability gives a lot of insurance.,
Easy to use,Patrick S.,Student,"Marketing and Advertising, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 30, 2019",5,5,5,5,5,8.0,,Pros: Very clear and overall easy to use software.,"Cons: nothing really, it worked great! The one thing is that it is in English and we're not all English ofcourse. I personally don't mind but some people might have trouble understanding.",,
Great product!!,Verified Reviewer,Student,"Mental Health Care, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Mar 22, 2019",5,5,5,5,5,10.0,,Pros: Its so easy tge way the software works. Everything is easy to find. I need that. Ik want it to work like a few clicks caus I am een busy woman. I dont have alot of time,Cons: Nothing i can think of at the moment. It works.,,
Good an gast service,Reniet v.,Bedieningsmedewerker,"Food & Beverages, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 28, 2018",5,5,5,5,5,10.0,,"Pros: Bought tickets really fast and easy, really Nice interface also.","Cons: No problems so far, had Some problems with logging in using Facebook, but Made an account manually so no problem eBay so ever.",Overall: First time I used it an reccomandable so far,
Easy and quick shopping,Lexy L.,Business Owner,"Health, Wellness and Fitness, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 17, 2019",5,5,5,5,5,9.0,,Pros: It's fast and tickets (pdfs) are available straight away.,"Cons: Everything was okay, nothing to add about this.",Overall: This was used to buy a concert tickets from a club. It was a matter of transferring money and I could download the file. Less than a minute in total.,
"The best, the fastest, the most organized!!!",Felicia A.,Masseur,"Health, Wellness and Fitness, Self-employed",Review is based on a free trial,NO,Source: Capterra,"May 07, 2019",5,5,5,5,5,10.0,,"Pros: Really fast, handles orders good and verry professional.",Cons: I have not found something that bothers me so far.,Overall: Fast - easy to use - professional - when i see eventix i know for sure that en event is legit.,
Easy to use,Danielle v.,Teacher,"Sports, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 14, 2018",5,5,5,5,5,10.0,,Pros: Very easy to use. It's very clear what they want you to fill in and how long your tickets will be reserved for you.,Cons: That there was only 20 minutes to get the tickets. But on the other hand they let you know in advanced.,,
Good Lay-out and easy use,Fabienne T.,Banker,"Banking, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Jan 27, 2019",5,5,5,5,5,8.0,,Pros: Accessibility via mobile is very convenient plus it's easy on the eyes. Always nice,"Cons: Not relevant, since there isn't anything I didn't like or at least noticed that I didn't like.","Overall: Easy access, practical layout. A nice experience",
Very easy,Ivana C.,Im a employé,"Restaurants, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 12, 2019",5,5,5,5,5,10.0,,Pros: IT was very easy to use i ordered my ticket very fast,Cons: One moment i lost the connection so all of the info i filled in was gone,Overall: Its a really handy system because of I das it on Facebook clicked the link and within 3 minutes i ordered my ticket,
Easy service with a minor flaws in the backhand,Verified Reviewer,Im a employé,"Sports, Self-employed",Source: Capterra,NO,Source: Capterra,"Apr 26, 2019",5,4,4,5,5,9.0,,Pros: Easy to start with. Nice customizing options. Very simple for users to buy the ticket,"Cons: The backhand is somewhat unlogical and less straight forward. Like clicking 'guest list' in the menu on the left, does not show me the actual guestlist of my current event immediately.",Overall: Overall it is a pretty easy system to get a quick ticket system for your event. Can also be easily embedded in the event's website.,
Great system,Elke M.,Logistics analyst,"Health, Wellness and Fitness, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Sep 28, 2018",4,5,4,5,5,9.0,,"Pros: It was very easy to use. I used my phone, sometimes it is then not configured correct but this was not the case!",Cons: Filling in the names on the tickets. Can you still resell them when you cannot attend the concert?,Overall: Great!,
Eventix review,Nico van M.,PMO Manager,"Semiconductors, Self-employed",Used the software for: 1-2 years,NO,Source: Capterra,"Jun 20, 2019",4,5,4,5,5,10.0,,Pros: Easy to use. Easy to have tickets provide by 3rd party (eventix) for concerts etc.,Cons: Eventix is clearly visible. Would be better to have the name more (only) visible to end user.,Overall: In general very good service and stable software,
Great experience,Jian B.,Student,"Entertainment, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 24, 2019",4,5,4,5,5,9.0,,Pros: I was able to order my tickets very fast without too much questions or data being asked,Cons: Nothing in particular but all information and data filled in on 1 page instead of 3?,Overall: I've had a great experience without any errors,
Review,Bart v.,Chef,"Food & Beverages, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"May 21, 2019",4,4,3,5,5,7.0,,Pros: Easy to use. No complications with the software in between login in and paying. Also easy to use with your mobile device.,Cons: The login in wasn't switched to the Facebook app,Overall: Easy to pay not 100 precent easy to log in,
"Great service, easy to use.",Verified Reviewer,Chef,"Marketing and Advertising, Self-employed",Source: Capterra,NO,Source: Capterra,"Nov 06, 2018",5,4,5,5,5,9.0,,Pros: Everything seems to be placed in a logical order. Great and easy to work with. Understandable for everybody and keeps up to date with large amounts of traffic.,Cons: Nothing in particular. I'd recommend it.,,
Nice and useful page,Max L.,Student,"Biotechnology, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 07, 2019",4,5,4,5,4,2.0,,"Pros: Easy to go, in a few clicks you get the ticket you want without trouble. Easy payment.",Cons: 2 different ticket events were displayed when i thought i already chose the event i wanted. A little confusing.,Overall: Good!,
Easy party'en,Iris S.,Social worker,"Individual & Family Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 18, 2019",4,5,4,4,5,8.0,,Pros: It's very nice and kindfull to use. It's easy to understand what to do,"Cons: The looks, add a few more colours. It looks a little boring right know",Overall: My overall experience is very good! Nice to use and very easy to understand.,
Nice and easy,Verified Reviewer,Social worker,"Logistics and Supply Chain, 11-50 employees",Source: Capterra,NO,Source: Capterra,"Jan 22, 2019",5,5,5,4,5,9.0,,Pros: Possibility to immediately download the tickets in pdf!,"Cons: Not much really, it took 10 seconds to download a small pdf.","Overall: Works as it should. Everything was clear, no problems what so ever and I was done in less than a minute",
Eventix is great,Daisy v.,Student,"Health, Wellness and Fitness, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 09, 2018",5,5,5,5,5,10.0,,Pros: It is really easy to use. It's quick and understandable.,Cons: There was nothing I did not like about Eventix.,"Overall: My overall experience with Eventix is good, I wanted to buy tickets for an event and they made that possible for me!",
Easy,Luc G.,Accountmanager,"Food & Beverages, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 28, 2018",4,4,4,4,4,6.0,,Pros: It's easy to place an order. The looks are good. Didn't need to use the service so can't give my opinion.,Cons: Service cost is expensive in my opinion.,,
Efficient,An N.,financial expert,"Government Administration, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Aug 20, 2018",4,5,5,4,4,9.0,,Pros: most: very clear to find out which data you need. User friendly,"Cons: least: the pop up, and color, to dark, light colors are more attractive and readable",Overall: i am a client which had bought the tickets through your software.,
Very easy and adequate .,Anne Maria J.,Business iwner,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 14, 2018",5,5,5,5,5,10.0,,Pros: Fast and problem less . When you are fillingin the form its easy to find the details . And you donot have to fill it by yourself again. So for me it took like less than 1 minute to succeed.,Cons: Poppingup cookies. Really this 7s disturbing alot and on your telefone its not clear what is wrong or not . So you have to enkele first before you get it .,Overall: Alot,
Hard to review,Eline D.,Engineer,"Construction, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jun 26, 2019",5,5,5,5,5,5.0,,Pros: Eventix is very easy to use. Does what it neees to do.,"Cons: The software is chosen by another organization, so diffucult to review in terms of reasons to use the software or recomendstions to others.",,
Rewind,Linda R.,Interiorarchitect,"Arts and Crafts, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Oct 23, 2018",4,4,4,4,3,8.0,,Pros: I like it that when I want to order someyhing it can be very quick and easy.,Cons: The administration costs. When you order 2 tickets at once you still have to pay 2 times adminitration costs.,Overall: Great,
Just like that I have a chance to win my money back,Frank v.,Social Worker,"Civic & Social Organization, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Jun 07, 2019",4,5,4,4,5,9.0,,Pros: It's easy to use and you can't make a mistake while ordering tickets. Layout and options are clear and easy to understand.,Cons: I don't have anything that I don't like.,Overall: Ticketservice is always ok.,
Went really smoothly,Verified Reviewer,Social Worker,"Accounting, Self-employed",Source: Capterra,NO,Source: Capterra,"Mar 21, 2019",5,5,5,4,5,10.0,,Pros: I like the countdown and the fact that you don't need to refresh,Cons: there were some problems at the beginning because of the overload but when you could actually buy the tickets this was solved,,
Review Eventix,Anouk B.,Student,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 26, 2019",5,5,3,5,5,8.0,,Pros: It is easy and nice to use. The software was clearly.,Cons: I liked everything about the software Eventix.,Overall: I realized the benefit that the software is very simple and clearly. It is nice that there are no paying costs.,
Eventix,Verified Reviewer,Student,"Hospital & Health Care, 5001-10,000 employees",Source: Capterra,NGC,Source: Capterra,"Mar 09, 2019",4,4,4,5,5,6.0,,Pros: Simple to use; easily applicable to many kinds of ticketing events. Priced much fairer than bigger competitors.,Cons: Infrastructure supports European users more so than users from the US.,,
Feedback,Dia E.,Personal Trainer,"Health, Wellness and Fitness, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"May 26, 2019",5,5,5,4,5,7.0,,Pros: Easy and quick and for everyone to use.,"Cons: Nothing yet, haven't used it that much yet",Overall: Overall very good and quick and easy. I m not very good with programs or softwares but this one speak for itself. Easy and quick,
When registered easy to use!,Paulus D.,Deskundig Inventariseerder Asbest,"Environmental Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 19, 2018",5,5,5,5,4,10.0,,Pros: When registered easy to use. Cool to have a register to click and purchase,Cons: Not very easy to register. But that is not very bad actually,Overall: Is okay,
Quick and easy- Eventix does what it does!,Narmina Z.,Student,"Legal Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Dec 20, 2018",5,5,5,5,4,10.0,,Pros: It's quick and functional and it's super easy that it is linked with Ideal so that you can pay quick and easily.,"Cons: Nothing, it works perfect. I got my tickets within seconds.",Overall: None,
Great,Reina v.,Manager,"Facilities Services, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Sep 30, 2018",5,5,4,5,5,9.0,,Pros: It went vast and had no trouble with anything,"Cons: I don't really have con, because it is very clear and easy",Overall: It works good and buy tickets Is very easy,
Smooth interface,Dr. Collins S.,Founder,"Hospital & Health Care, 51-200 employees",Review is based on a free trial,NGC,Source: Capterra,"Dec 23, 2018",4,5,4,5,4,9.0,,Pros: Smooth interface which is easy to use and shows seating arrangement clearly.,Cons: Sometimes glitches out a little and may be confusing for a first time user who has no prior experience,,
Very easy way to buy tickets,Geerke V.,Education advise,"Libraries, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 09, 2019",5,5,4,5,4,8.0,,"Pros: The speed of the process, it was very simple to make the payment and arrange everything.",Cons: Little checks within the buying process and few options,Overall: Such a quick and easy way to buy tickets,
Nice software,Doris L.,Engineer,"Automotive, 201-500 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 25, 2018",5,5,4,5,4,7.0,,Pros: Very easy to use. It is not complicated to fill out data.,Cons: The colours are a bit boring and it's sometimes hard to see what you need to fill out or how you can go to the next page.,,
Verry friendly use but some remarks...,Dries V.,student,"Civil Engineering, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Sep 06, 2018",5,4,5,5,5,9.0,,Pros: Fast and easy to use. Tickets we're imediatly available to download.,Cons: The 'accept policy' button was not easy to find :(,"Overall: fast and easy to order my tickets, would recommend it to everyone else I know",
Review Eventix Lotte van der Geest,Verified Reviewer,student,"Food & Beverages, 1-10 employees",Source: Capterra,NO,Source: Capterra,"Jan 23, 2019",5,4,4,4,3,8.0,,"Pros: It's very organised, which makes it so easy to use","Cons: It wasn't clear to me where I could adress which bank I belong to, it took me some time to find the button",Overall: It was great and so quick,
Easy andere quick!,Stefanie R.,Student,"Architecture & Planning, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Mar 25, 2019",4,4,4,4,3,7.0,,"Pros: It was really easy toch buy tickets, the site as a nice and clear lay-out which helps.","Cons: We bought a group ticket, but still had to pay service costs for each individual ticket.",,
Easy and quick service,Verified Reviewer,Student,"Food & Beverages, 10,001+ employees",Source: Capterra,NO,Source: Capterra,"Dec 14, 2018",5,5,5,5,5,10.0,,"Pros: Software is to the point, no waste of time.",Cons: Extra costs for creditcard. Besides that I cannot think of anything.,Overall: Very easy in use and very clear. Good possibilities to contact the organisation.,
Easy useable site.,Lashon H.,Sales,"Design, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 18, 2018",5,5,4,5,5,8.0,,"Pros: It was easy to use and has enough functions to select.

You can pay with different methods.

You can easily download you're tickets.",Cons: There was nothing wrong with the software.,,
Good,Demi K.,Social worker,"Mental Health Care, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 01, 2019",4,5,4,4,5,9.0,,Pros: Its a good server to pay my tickets. I could use my bank app to pay.,Cons: Nothing. I could pay with my bank app and it was fast.,Overall: This was my first time and I had a good experience with Eventix,
Fast / Easy / Efficient,Jorik R.,ICT,"Banking, 5001-10,000 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 21, 2018",5,5,5,5,5,9.0,,Pros: Very easy to use and good communication with Eventix.,"Cons: None, I liked everything about the software. Very compatible.",Overall: Fast ticket purchasing.,
Super easy!,Esther v.,Commercieel,"Events Services, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 21, 2019",4,3,4,5,5,8.0,,"Pros: Easy to use, you have your tickets in less then 5 minutes.",Cons: The only sad thing is that you have to fill in your own data.,Overall: I would definetly use it next time so I guess that's positive.,
Great,Linda v.,Staff,"Legal Services, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 27, 2019",4,5,4,5,4,8.0,,Pros: Easy to use because it's well-ranged and has a clear content.,Cons: I did not have any problems so I do not have any comments on this,Overall: Easy to use so I could buy the tickets really quick.,
Good,Charlotte L.,Designer,"Design, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Apr 06, 2019",5,5,5,5,5,9.0,,"Pros: It is really easy to use, and that it what is most important for me","Cons: Actually nothing, everything worked and that is what is most important.",Overall: It was good and i didnt miss nothing,
Really good performance,Verified Reviewer,Designer,"Market Research, 5001-10,000 employees",Source: Capterra,NO,Source: Capterra,"Mar 25, 2019",5,5,4,4,5,9.0,,Pros: It was really clear which steps i had to complete,Cons: There were no disadvantages to this software,Overall: I have used Eventix several times and i have never experiences something which i did not like.,
Tickets eagles,Max J.,Trainee E commerce,"Luxury Goods & Jewelry, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 23, 2018",4,5,4,3,3,7.0,,"Pros: It is easy to buy tickets with your phone, within a few minutes it is fixed",Cons: That there is No option to pay with afterpay this could be a very handy feature for eventix,,
Easy and fuctional use,Esmée o.,Student art and economics,"Design, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Dec 27, 2018",5,5,5,4,4,9.0,,Pros: The software is quick and easy. It does what it does and lets me buy tickets fast.,Cons: Maybe some more colors so that I cant make faults.,Overall: It is super functional and easy in usage.,
Customer journey,Rico Fernando V.,Merchandiser & Sales Promoter,"Wholesale, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 26, 2019",4,5,4,3,3,8.0,,Pros: It was very easy to vuur tickets while using a smartphone. Everything felt like it was at the right place (buttons etc.),"Cons:

No cons to talk about at this moment...",,
Great,Lisanne B.,Student,"Accounting, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Apr 17, 2019",5,5,5,5,5,10.0,,Pros: It is save to use and very quick every time,"Cons: Nothing, I really think eventix is the best for buying tickets",Overall: I use Eventix a lot and it helps me to buy tickets safe and quick every time,
Eventix review,Amira V.,Student,"Sports, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Jan 17, 2019",5,4,5,5,5,9.0,,Pros: Its easy to use. It's a very quick site to order tickets.,Cons: I couldn't connect with my Facebook account. Every time I tried it the site froze,Overall: Overall experience is very good,
Good,Lotte L.,Student,"Accounting, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Mar 30, 2019",4,5,4,5,5,10.0,,"Pros: I like that its easy and quick. I completed my order very fast, like 30 seconds.",Cons: Maybe the choices for creditcard payments etc for 0 euro's.,Overall: It was very quick and easy.,
