title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
"Easy to Use, Easy to Fix your Mistakes",Christopher P.,Owner,"Entertainment, Self-employed",Used the software for: 2+ years,NO,Source: Capterra,"Aug 12, 2018",5,5,5,5,5,10.0,,Pros: It is easy to use to set up your events and decide on the look of tickets for your event. Pricing is low which makes it a great choice for small events too.,"Cons: Nothing really, it got the job done fast.","Overall: It solves getting professional looking tickets for your event. We are a non-profit, but I mean none at all.",
Added to the professional nature of my show!,Hannah M.,Performer/Artist,"Performing Arts, Self-employed",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 20, 2019",5,5,5,5,5,10.0,,Pros: This was my first cabaret that I produced and sung in so I was really happy that Purplepass made the whole experience so simple. The website is aesthetically pleasing and easy to use. I especially liked that I could see the guest list which saved me time. I could use the link on my own website and social media. Using a professional site rather than just a list at the door added to the professional nature of my show. Definitely going to continue to use Purple pass for future shows!,Cons: A phone text feature would be nice but it seems you are adding that now.,,
Ussing PP as our POS for the wine and beer garden,Ted P.,President,"Non-Profit Organization Management, Self-employed",Used the software for: 1-2 years,NO,Source: Capterra,"Aug 14, 2018",5,5,5,5,5,10.0,,"Pros: Easy to use and understand allowed our volunteer staff to learn very quickly and be of service to our customers. It was a huge improvement for us in processing and reporting. System up time was 100% and scanning credit cards, viewing the screens was awesome!",Cons: Nothing. It delivered as promised. Staff is awesome!,Overall: PP allows us to serve our customers quickly and efficiently. No customer complaints. Our staff loved the system. Thank you!,
Purplepass Ticketing is a user-friendly system that allows us to focus on our event.,Kim S.,Event Producer,,Used the software for: 2+ years,NO,Source: Capterra,"Oct 02, 2017",5,5,5,5,5,10.0,,Pros: The customer service from Purplepass makes the entire process simple and easy to operate. The system itself is extremely user friendly and with over 150 volunteers that is a necessity.,,,
I bleed Purple!,William L.,Program Director,"Events Services, 11-50 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jun 19, 2019",5,5,5,5,5,10.0,,Pros: I love the fact the we can see what cities & states the ticket sales come from!,Cons: Really don't have anything negative to say.,Overall: My blood bleeds purple for Purplepass & Gabriel Afana is amazing to work with. Definitely check them out!,
Purplepass completely changed my old antiquated process of ticket distribution and consolidation.,Tony P.,Owner,"Entertainment, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Mar 13, 2018",5,5,5,5,5,10.0,,"Pros: Ease of ticket distribution, ticket tracking, reports, coupon codes etc.... Definitely user friendly!",,Overall: The software helped me get the the next level and helped streamline my ticket distribution process. Took me away from hours of working on spreadsheets and keeping them updated and organized.,
Amazing product and customer service!!!!,Mary A.,"Manager, Label Operations and Events","Music, 51-200 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Apr 10, 2019",5,5,5,5,5,10.0,,Pros: How easy it is to use and it's broad functionality,Cons: There are no cons to the software that I've experienced,Overall: We use Purplepass to service invitations / digital tickets for large corporate events. Their software allows us to customize invitations and reach thousands of clients with ease. Their customer service team goes above and beyond to ensure 100% satisfaction. I highly recommend them and look forward to continuing to work together in the future.,
Use Purplepass is a a Breeze,Briana R.,Concierge Manager,"Hospitality, 5001-10,000 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Jul 10, 2019",5,5,5,5,5,10.0,,Pros: Purplepass is very user friendly. Easy to find events and easy to purchase tickets. The descriptions of the events is very helpful along with information on the venue and the capacity of the event. I also like that for the super summer theatre they have all additional information including parking information and allowed items.,Cons: I could not find anything I did not like about the software.,Overall: Using purple pass was very easy to use to purchase and also to redeem at the event. I would highly recommend this to people looking to purchase tickets for any event.,
Purple Pass has amazing Customer Support,Maggie Y.,Operations Manager,"Non-Profit Organization Management, 1-10 employees",Used the software for: 2+ years,VRI,Source: Capterra,"Nov 15, 2016",5,5,5,5,5,10.0,,Pros: It is easy to use.,Cons: I haven't found anything that I don't like so far.,"Overall: Gabe and his team are wonderful to work with and very responsive. When I needed a report they didn't have a template for, Gabe created it for me! I have also received calls from customer service reps suggesting we add options that our customers are requesting, which increases our ticket sales. Everyone I have come in contact with at Purple Pass has always been helpful and polite. I highly recommend Purple Pass for anyone that is looking for a ticketing platform that is easy to use, cost effective and customer service oriented.",Recommendations to other buyers: If you don't see what you are looking for - ask! The team at Purple Pass is always ready to assist.
The one true ticket and pass system that works - period!,Steve B.,Event Coordinator,,,VRI,Source: Capterra,"May 21, 2015",5,5,5,5,5,10.0,"Comments: Last year was the first year that our organization has requested to make a move to an online ticketing system to replace our ticket and pass fulfillment center, after 25 years.",,,,
PurplePass works great for my needs- smallish theatre shows done once a year.,Jaime M.,"Owner, CSO (Chief Shamanic Officer)",,Used the software for: 2+ years,NO,Source: Capterra,"Dec 13, 2017",5,5,5,5,5,10.0,,"Pros: Customer support is great. They get back to me within 24 hours every times I've asked for help, and the help is friendly and personal and human - something I very much yearn for in this world.",,,
A local service for a local charity.,Lydia S.,Event Coordinator,"Non-Profit Organization Management, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Nov 08, 2018",5,5,5,5,5,10.0,,Pros: I found the software easy to use. It was pretty self explanatory and the guest list upload was simple and straight forward.,"Cons: Nothing. We did look into a few other sites similar to yours, but nothing showed up about Purplepass on google in our initial search. It would be great if you could boost yourselves for local San Diego companies.","Overall: I found out about Purplepass while volunteering at a different event alongside one of their executives. He was very efficient and the equipment worked really well so we decided to use Purplepass for our event ""Songs Of Irish Heores"", which catered to over 600 people in downtown San Diego. The initial set up was easy and the processing through the site for our guests was also pretty smooth. Over the month in the run up to the event, I had a few queries and questions. As soon as I contacted the executives, they were quick to respond and sort out any issues. It was nice to have a personal connection to a company that was only a few miles away.",
Invaluable service to my team,Chastity I.,President,,,NO,Source: Capterra,"Aug 22, 2014",5,5,5,5,5,10.0,"Comments: I decided to try PurplePass because I needed a system more robust than others I've tried (i.e. Eventbrite, Brown Paper Tickets, etc) without the Ticketmaster fees. I loved the ease with which the service became integrated into our show, making the service invaluable to my team. At one point, we discovered a feature we felt could be used that PurplePass did not have. We made the suggestion and asked for it to be considered in future builds. Within a couple of weeks the feature was added. I don't think they will (or should!) do this for everyone but we loved that they saw something that could be beneficial to us, and to the service they offered, and they acted.",,,,
Purple Pass was very convenient and easy to use for selling our festival tickets,Lori M.,Box Office manager,,Used the software for: 6-12 months,NO,Source: Capterra,"Jul 13, 2018",4,5,4,5,5,10.0,,Pros: Purple Pass was easy to use. The customer service was good. They were easy to reach by both email and phone. The code was easy to add to our website,"Cons: I am not in love with the design of purple pass. It could be a cleaner, more professional looking layout.",,
Review,Kelson H.,Office Manager,"Entertainment, 1-10 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Nov 07, 2018",4,4,4,5,5,8.0,,Pros: I like how customer friendly Purplepass is. I also think you have an incredibly strong customer service group who is willing to help anytime we need.,Cons: I think there is a lot of room for improvements in reporting and overall functionality. But I have learned that you are willing to adapt which I think is great.,Overall: In the last year we have been working on efficiency and Purplepass has really helped that transition for our organization.,
Purple Pass - A Great Find!,G I.,,,,NO,Source: Capterra,"Mar 09, 2017",5,5,5,5,5,8.0,"Comments: This Team has what it takes to go the distance in Life. They have the key attributes of a successful enterprise. We look for relationships with people who have the Capacity and the Integrity to operate in this competitive Creative world of ours. Often times you find folks who have the Capacity (able and experienced in their craft) but, may not be totally trustworthy. On the other hand, people with the Integrity (honest with a great work ethic) may not have the knowledge and experience to perform at the levels our industry requires. So, it is refreshing to find people and Teams that exhibit both characteristics. The folks at Purple Pass, especially Brandon Foy and Gabriel personify both character traits.

They are true to their word, go the extra mile and they deliver results....on time.",,,,
Easy fast reliable,Natalie V.,Owner,"Entertainment, Self-employed",Used the software for: 1-2 years,NO,Source: Capterra,"Aug 13, 2017",5,5,5,5,5,10.0,,Pros: How easy it was to use. The way it stores past events on the same account. I liked the way we could specialize the type of tickets we sold .. e.g. Promo tickets or VIP,"Cons: Maybe just the wait time on the check, and not being notified when tickets are being sold but nothing major, overall great experience.",,
Great experience,Junior M.,Owner,Entertainment,Used the software for: 2+ years,NO,Source: Capterra,"Nov 07, 2016",5,5,5,5,5,10.0,,Pros: Easy to use.,Cons: None.,Overall: Best ticketing platform used to date. Costumer service is impressive and they are super fast with payouts & disputes.,
mardi gras southeast texas,laura c.,president,"Non-Profit Organization Management, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Jun 21, 2016",5,5,5,5,5,10.0,,Pros: does exactly what we need,Cons: we like it all!,Overall: Purple Pass stayed with us until all the problems were solved. Customized the system to our needs and our salesman was outstanding!,Recommendations to other buyers: no
I.E. Taco Festival 2016 & Purple Pass... A perfect combination!,KC M.,,,,NO,Source: Capterra,"Nov 04, 2016",5,5,5,5,5,10.0,Comments: In our 2nd year the IE Taco Festival had grown into a highly attended event. This year was no different. We had approx 8k-10k attendees and Purpe Pass made it easy. We had never incorporated a POS system into our festivals however with purple passes real time tracking features and ease of use with their equipment it was really a no brainer.,,,,
Support is super fast and responsive!,Ronald K.,Director,"Fund-Raising, 51-200 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 19, 2019",5,5,4,5,5,8.0,,"Pros: Ease of use. The setup was quick, selling tickets was easy and getting people in their seats quick. Reports were very good and informative. Support is very good and quick to fix any issues or answer questions about the software or hardware.",Cons: Needed a place for large bold reminders for people to bring their tickets to the show. I guess the print at home feature was not easy for some people to use or they didn't look in their emails.,Overall: Loved it. Easy to use and final payment was quick and easy. Had a brief problem with will call seat assignments that was not there in the past but support resolved it.,
Amazing Ticket Printing Service,JINHYUK B.,Managing Partner,"Entertainment, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Nov 01, 2018",5,5,5,5,5,10.0,,Pros: It is simple and easy to use. And ticket printing turn around time is very short and its affordable,Cons: website is kind of tacky and not user-friendly design.,,
The support team has gone above and beyond on numerous occasions! These guys are solid!,Heather C.,Owner/Event Coordinator/ Administrator,"Entertainment, Self-employed",Used the software for: 2+ years,NO,Source: Capterra,"Oct 06, 2017",5,4,5,5,5,10.0,,Pros: Super easy to use. Fast and efficient. Great variety in ticket selection. Orders are able to be overnighted to Alaska! Fantastic customer service!,"Cons: I wish there was a way to reorder duplicate tickets, with only date changes. I'd like to order from my phone.",,
Taste of Coronado,DeAnn B.,"Chairperson , Taste of Coronado",,,NO,Source: Capterra,"Oct 19, 2015",5,5,5,5,5,10.0,"Comments: We have used Purplepass for the last 4 years for The Taste of Coronado. I have been very pleased with the ease of setting up tickets sales, watching the sales and stats, checking people in and new this year the mobile box office! We will continue to use PP for our event and recommend to others hosting events. My only suggestion would be to have a""sale completed"" screen after the CC is processed, many people thought it didnt go through and charged the customer twice.",,,,
Self explanatory and easy to use,Heart O.,Event Promoter,"Entertainment, 11-50 employees",Used the software for: 1-2 years,VRI,Source: Capterra,"Jun 19, 2019",5,5,5,5,5,10.0,,"Pros: Purplepass makes ticket sales very easy. The settings are easy to adjust and everything is within easy reach. I really love the way sales are tracked, so numbers and reports are in quick reach. I find it's also easy to look up tickets, which greatly enhances our ability to provide accurate customer service.","Cons: It took a little getting used to, but I have no complaints. Everything is user friendly, regardless of selling or purchasing tickets.",Overall: Purplepass is extremely self explanatory and easy to use. Highly recommended for anyone with ticket sales.,
Great ticketing software and website,Patrick H.,Music Promoter,"Music, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Mar 22, 2019",5,5,5,5,5,10.0,,"Pros: I really like the ease of using Purple Pass Ticketing. Their website is very easy to learn and rep. at the company was very helpful on the phone with a few tips and guidance through the online app.

Payment for the tickets sales was direct through PayPal and I had zero issues.",Cons: I cannot think of any cons. I was completely happy with Purple Pass Ticketing,,
Purplepass works great for performing arts companies and venues,John R.,Managing Director and CEO,,,NO,Source: Capterra,"Dec 18, 2014",5,5,5,5,5,10.0,"Comments: Purplepass is a very flexible and robust ticketing solution with good pricing and lots of options. As a performing arts organization handling our own ticketing, and needing a solution that would encompass a dynamic pricing model, we found Purplepass exceptional in its versatility. Although we've just started using Purplepass, we've found that the system can easily handle our complicated schedule, including varying show dates and times, and pricing dependent on when our audience attends. We chose to purchase our own ticket printer and order ticket stock from Purplepass, and have been very pleased.",,,,
Purplepass Streamlined our Ticketing Process,Alyssa C.,Owner,,,NO,Source: Capterra,"Apr 16, 2015",5,5,5,5,5,10.0,"Comments: We chose Purplepass to replace our clunky, outdated multi-step ticketing process with a state of the art widget-driven process that is easier to use for our customers and our box office.",,,,
Art Festival-Move back to Purplepass,Don L.,Festival Co-Director,"Fund-Raising, 11-50 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Aug 16, 2018",5,5,5,5,5,10.0,,"Pros: They delivered the full system we requested, and our team was so pleased with the way it worked.

Their ""pricing"" was also the best we had, and for a non-profit organization that was also important.",Cons: I wasn't close enough to provide a response to this question,Overall: Combining all ticketing for our event under one source was a great decision for us.,
You don't need sales experience to use the software. Super easy!,Natalia F.,Artist,"Performing Arts, Self-employed",Used the software for: 6-12 months,VRI,Source: Capterra,"Jun 19, 2019",5,5,5,5,5,9.0,,"Pros: It was very accessible and user friendly. It's straightforward, so even people with no sales experience can get the hang of it pretty quickly. I liked the e-check feature, because you can get paid for your event almost right away! Also, it made communication with the venue very simple.","Cons: Although I was happy to receive an e-check, it was a bit fussy at the bank to get it deposited. Once I figured it out I was able to cash it successfully, but I wish it had been more clear that it should be done via ATM or mobile banking app; tellers did not accept the check.","Overall: Purplepass made handling my event's ticket sales a breeze, and I am incredibly grateful!",
"Best Ticketing System in the market. User friendly, great marketing tools, up to date technology.",Mike S.,Marketing Director,"Entertainment, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Nov 20, 2018",5,5,5,5,5,10.0,,Pros: Easy to use yet very complete back end tools. Also the support is great and prompt.,Cons: I have used them 3 times and have not seen any bad things yet.,Overall: Awesome.,
Great. Easy to use.,Fareha Q.,Marketing Coordinator,"Gambling & Casinos, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Aug 02, 2017",5,4,5,5,5,10.0,,"Pros: Easy to use and breaks everything down. Customer Support is awesome. Brandon is excellent help. I like that you can add promo codes,",Cons: I would like to have a more breakdown of ticket stats. As far as who was using the coupons and who paid (for each row).,Overall: Easy to use. Everything is all in one!,
Customer Service is Top Notch,Karen L.,Director,"Music, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"May 19, 2017",5,5,5,5,5,10.0,,Pros: They do flips to keep you happy. My customers love choosing their seat and using their promo codes. They really have thought of everything.,,,
Very easy software to use,Jerry P.,Jerry Phelps,"Music, 1-10 employees",Used the software for: 6-12 months,VRI,Source: Capterra,"Jun 18, 2019",5,5,5,5,5,10.0,,Pros: The software is incredible easy to use for those who self produce events and shows.,Cons: There is nothing I don't like! Everything works.,Overall: My experience with Purplepass as both someone selling tickets and buying tickets has been excellent. Easy to use and incredibly convenient.,
"Amazing customer service , fast payment processes and super nice ticketing",Amy L.,Owner,"Entertainment, 1-10 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jul 04, 2018",5,5,5,5,5,10.0,,Pros: Easy to use ! Simple and fast ! The support behind it is amazing. Top notch customer service with amazing follow up ! Ticketing choices are great and fast. Payment is super fast also,,,
Precise/concise/personable and extremely HELPFUL Support staff,Michael T.,International Education Development Officier,,Used the software for: 2+ years,NO,Source: Capterra,"Apr 26, 2018",5,5,5,5,5,10.0,,"Pros: Help line supports the magnificent features of the website; namely, video/ audio great/ ticket management charts magnificent also.","Cons: Since there is nothing negative to state about the product, I am pleased with all aspects.",,
Purple Pass is an exceptional product that is backed by excellent customer care,Thomas H.,General Manager Duplex Cabaret,,,NO,Source: Capterra,"Apr 24, 2015",5,4,5,5,5,10.0,"Comments: We needed to move from a reservation system to a ticketing service, while other companies made promises - Gabriel and Purple Pass delivered. They have worked to create a system that fits our unique situation of handling 45 to 60 different performers on any given month. They listen to my needs, explain what can and can't be done and then work creating solutions to make the system run as smooth as possible for me, the club, our performers and our patrons. I couldn't be more pleased and look forward to building our business with them.",,,,
Superb Customer Service,Christopher H.,Real Estate Agent,"Real Estate, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Aug 09, 2018",5,5,5,5,5,10.0,,Pros: The hardware and software were both very easy to use. I needed the assigned seating option. I was very happy with the service. They responded to my questions quickly and profesionaly.,Cons: I don't hold many events so I'm no expert on what the cons of this service were. This was my first time using a service like this. I was able to figure everything out and had help when I needed it. Maybe as I learn more about this industry I'll be able to Nit Pic the problems of their service.,Overall: Excellent. I learned about them through a referral and if I ever need anything like this again I will use them.,
"After using two other ticketing services, there is no comparison. These guys rock.",Randy K.,CEO,"Sports, 1-10 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Sep 24, 2017",5,5,5,5,5,10.0,,"Pros: I love that they can build a seating map based upon limited information and they don't charge for it. Their customer service is excellent

The interface is mostly very good

Their box office features are very well integrated

A total solution",Cons: Their reporting could use some improvement. There is definitely a learning curve to coax out the information you're looking for.,,
"Great user interface, easy to navigate and simple for attendees to buy the tickets to the event.",Eric G.,Owner,"Entertainment, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"Aug 03, 2017",5,5,5,5,5,10.0,,"Pros: Super user friendly, Great customer support. I liked how it was easy to upload photos/videos and and a description to your event page. They also had great customization features that you can do with your event.",,,
Our work with Purple Pass,Amy Y.,Communications Coordinator,,,NO,Source: Capterra,"May 20, 2014",5,5,5,5,5,10.0,"Comments: Kids Rock Free at Fender Center for the Performing Arts has been using Purple Pass for some time. We are a non-profit that supports education for kids ages 7-17, and we teach keyboard, drums, guitar, bass, and vocal as well as having a drumline & band. To benefit out education program, we hold a number of concerts every year and we sell our tickets through Purple Pass. I myself am new to working here and I picked up the website quickly and easily. Their customer service has also been very helpful when we have had problems.",,,,
Best POS System,Amber F.,Director of Operations,,,NO,Source: Capterra,"May 20, 2014",5,5,5,5,5,10.0,Comments: We have had all of the big companies like Flavorus & Ticket Fly come through our venue asking to sign up with us but in the end it comes down to the fact that the ease of use with Purplepass & the customer service aspect is 5-star in every way. The Box Office POS system they provide us with is HEADS & SHOULDERS above that of any other ticketing platform we have had experience with - it is by far the easier user interface and makes editing our events and selling tickets at the door a complete breeze.,,,,
Everything you need for ticket sales,Libby C.,Event Planner,"Sports, 51-200 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 19, 2019",5,5,4,5,5,10.0,,Pros: It was easy to set up an event and include all the necessary details needed for the interested customers to be able to purchase confidently. It encompassed everything needed in regards to ticket sales and tracking of tickets.,Cons: Some of the instructions on how to claim the money from the sales was not included in the FAQ and required calling to get additional details on that part of the process.,Overall: Overall it was a good experience for what was offered and needed of the software for event execution.,
Great customer service A+,Theresa S.,Theresa Sester,,,VRI,Source: Capterra,"Jul 22, 2014",4,4,4,5,5,10.0,"Comments: The obvious con, price. I wish it didn't cost so much. I think a flat fee would be better. Pros a many. Kiosk equipment at no cost. Easy to use website. But the best perk is the customer service. I immediately upon signing up received an email from Gabe which included his cell phone number. I have called him 3 times, once after 5pm and he answered every time. He also stayed on the phone with me until all questions and issues were handled. I am a new customer and so far so good.",,,,
Good Experience Overall!,Christopher M.,Event Director,"Performing Arts, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 20, 2019",5,5,4,5,5,10.0,,"Pros: It is easy to use, navigate, and understand. I also like having the daily ticket updates sent straight to my email.","Cons: I would like to be able to see who is buying/has bought tickets to my events with their email address so we can keep track of them, find out who are repeat customers, and email them about other upcoming events that they might be interested in.","Overall: It has been a good experience overall. The echeck process was a little different and confusing for me at first, but then worked out just fine!",
Very happy with Purple Pass!,Tracy J.,President,"Non-Profit Organization Management, Self-employed",Used the software for: 6-12 months,NO,Source: Capterra,"Nov 09, 2018",5,5,4,5,4,10.0,,Pros: Very easy to use and intuitive to figure out; customer service is excellent!,Cons: Had to figure out a few things but called customer service and they assisted.,,
Great ticketing platform!,Verified Reviewer,President,"Non-Profit Organization Management, 1-10 employees",Source: Capterra,NO,Source: Capterra,"Dec 06, 2018",5,5,5,5,5,10.0,,Pros: It was very easy to use and the support was awesome!,Cons: It took us a bit to figure out how to export the data...,Overall: We will be a return customer! Great program for our needs.,
#1 Ticketing & Customer Service.. Here's Why...,Jovonni C.,Marketing Coordinator,"Marketing and Advertising, 11-50 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Mar 17, 2017",5,5,5,5,5,10.0,,"Pros: Easy to use

Quick service",,"Overall: I've used Purple Pass multiple times for my business and I will never go through anyone else. I was first referred by a friend because of their prices. I've been to their office in San Diego and was extremely impressed by their attitude, student mentality, and work ethic. They have gone out their way to put custom symbols, last minute corrections to my projects, express order, even direct delivery, all at little to no charge. As long as I'm hosting events I will use Purple Pass, because they go the extra mile for their customers. Big thanks to Purple Pass and it's team.",
The Best Customer Service,Jacky S.,,,,NO,Source: Capterra,"Oct 07, 2016",5,5,5,5,5,10.0,"Comments: In the last year I have been using purplepass for my events, I really like the customer friendly page, it is so easy to use and so complete, you get all the information you need to organize and keep track of everything for your event.

The people at purplepass are very friendly and the always answer your questions and solve everything fast and with a great attitud.

I really recommend this page for your events.",,,,
Extra marketing was a bonus!,Alex O.,Comedian,"Entertainment, 11-50 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 14, 2019",4,5,5,5,5,10.0,,"Pros: I liked the extra marketing, easy to use website, the slickness of how my ticketing page looked to costumers, getting paid was easy, adding offers/discounts was super simple 11/10 would recommend.","Cons: I didn't find out until my tickets were live that people buying tickets would get an extra fee, so I wish I'd kept that in mind.","Overall: Positive, will use again, I'll like how easy it is to make different types of links to my ticketing page which made my event look super professional!",
Best Online Ticket Value,Susan C.,,,,VRI,Source: Capterra,"Mar 31, 2017",5,4,5,4,5,10.0,,Pros: All fees are passed to the patron.,Cons: I don't think PurplePass is good for finding us new patrons.,"Overall: For most events, PurplePass is the best value for us. We are able to pass all the processing costs to the patron, which saves us a lot. Other sites might be better for patrons finding your event, but if they already have found you and just want to purchase a ticket, this is great.",
We use this software for ticketing needs for our events.,Lindsey M.,Event & Marketing Coordinator,,,VRI,Source: Capterra,"Apr 22, 2015",4,5,5,5,5,10.0,"Comments: We have had a positive experience working with PurplePass this year. Not only is the staff friendly and easily accessible, but they also work to make sure our concerns are heard and use our feedback to improve their product. We have had a few bumps in the road, but the staff has quickly taken care of our needs. They take a very active interest in improving their software and tailoring things to their client's specific needs.",,,,
Great design and support that makes the Difference,Arman F.,Box office manager,11-50 employees,,VRI,Source: Capterra,"Feb 24, 2017",5,5,5,5,4,10.0,,Pros: Ease of operation due to a logical sequence that allows for just a few minutes of training to get volunteer cashiers up to speed.,Cons: No cons,"Overall: Our non-profit has an annual event with on line and on site box office sales. Two years ago Purple Pass Ticketing was there for us by customizing the on line design and then on site support at the event. The attendance at was about 6,000. The hardware and software combination was excellent. Purple Pass Techs were there to solve problems. None of which were caused by their hardware or software setup. Last year leadership decided to go with a different company. That was a big mistake. We survived, but the stomach acid was brutal. I am hoping we can go back to Purple Pass this year. That will be my vote!",
Purple Pass without question is a YES and a MUST,Rebekah M.,,,,VRI,Source: Capterra,"Nov 04, 2016",5,5,5,5,4,10.0,"Comments: Purple Pass provided a one stop shop for all of our event needs. From pre-sale to payout each and every step of the way Purple Pass was there providing the software, report tracking, and customer support. Purple Pass was even on-site day of the event and the representative were very professional, helpful and friendly. Successful Event; extremely pleased with Purple Pass and their team .",,,,
Amazing Customer Service!,Justin T.,Director,1-10 employees,Used the software for: 6-12 months,VRI,Source: Capterra,"Sep 13, 2016",5,5,5,5,5,10.0,,Pros: Very easy to use,,Overall: Amazing Customer Service. Brandon Foy worked with us on every little detail and was always available when we needed him.,
We run monthly pro-wrestling events and we always use them for our ticket stock,Chris E.,CEO,"Entertainment, 11-50 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Oct 16, 2017",5,5,5,5,5,10.0,,"Pros: Easy to use, easy to upload custom designs to ticket stock. Fast and affordable shipping and your information and ticket orders are saved for fast re-ordering.",,Overall: Fast and affordable tickets for any event. We order tickets every month for our family-friendly pro-wrestling events in New York and South Carolina.,
Newport International Boat Show - our first year of using Purplepass was a great experience,Caroline F.,,,,NO,Source: Capterra,"Dec 16, 2016",5,5,5,5,5,10.0,Comments: Brandon&Gabe are all in. They bent over backward to learn everything about our ticketing needs. They answered 100's of questions and even made custom changes to our exhibitor guest ticket program. Their equipment was great - and having Brandon onsite during the show was worth every penny. The reporting tools are excellent and we were very pleased with the whole experience.,,,,
Hats off to Brandon and Gabriel!!,Donna M.,,,,NO,Source: Capterra,"Nov 28, 2016",5,4,3,5,5,10.0,"Comments: Excellent customer service, very accommodating!!! Looking forward to all of the possibilities for our 2017 event.",,,,
Greatly Improved Event Management,Jim C.,Director Finance & Operations,,,NO,Source: Capterra,"Apr 21, 2015",5,4,3,5,5,10.0,"Comments: Improved customer experience and customer service due to more efficient line management.

More sophisticated box office management.

Drastically improved data mining capability and data verification.

Verifiable financial information with clear audit capability.

Training important for product users, but relatively quick learning curve. Train in advance.",,,,
Made my life so easy!,Gina J.,Artist - The Duplex Cabaret,"Entertainment, 1-10 employees",Used the software for: 6-12 months,VRI,Source: Capterra,"Jun 18, 2019",5,5,4,5,5,8.0,,"Pros: The EASE. As a first-time user I went in with much trepidation into producing a bigger show than usual and using a ticketing app, but from the get-go Purplepass proved to be user friendly and fabulous! This makes life worlds better and takes the stress out of managing your sales. Hurrah for Purplepass!!",Cons: A few times did not click/open on what I needed to see.,,
Great Corona CA service.,Sean R.,Marketing,,,VRI,Source: Capterra,"Dec 22, 2014",5,5,4,5,5,8.0,"Comments: PurplePass have been great to work with. Two venues I maintain have used Purplepass for about 3 years now for all our concerts, special events and Festivals. The company is local(based in Corona California) and have been able to make requests and have them fulfilled, as well as zero issue receiving payment, ordering ticket stock, etc.",,,,
"I had a terrific experience working with Purple Pass. As a ticketing outlet, I recommend it highly.",Richard H.,Cabaret Singer,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jan 26, 2018",5,5,5,5,5,8.0,,Pros: It's easy to use and very convenient. I could access my account anytime to check on my ticket sales.,Cons: I have no cons about the software. It was definitely to my liking. I'd use it again and I would definitely recommend it.,,
Purplepass is just a call away!,Brittany N.,Arcadia Performing Arts Center,"Education Management, 1001-5000 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 19, 2019",5,5,5,5,5,10.0,,"Pros: Very user friendly and plenty of support. Anytime I have a question or am unsure of how use a function, Purplepass is just a call away.",Cons: So far it is a great addition to running our venue. I have no complaints,Overall: Amazing! The process for setting up our online box office was a breeze. Their staff was very easy to work with and so dependable. I am happy to have such great partners with Purplepass!,
"Extremely helpful staff, great service",Shay T.,Education Director,,,VRI,Source: Capterra,"May 22, 2014",5,5,5,5,5,10.0,Comments: We have very much appreciated PurplePass- they've been amazing to work with and very open-minded regarding our somewhat unconventional business. A member of their staff has always gotten back to us immediately when we've needed help. The interface is easy to use and posting new events is very simple. Highly recommended!,,,,
Fabulous product,Anil L.,Member of the Board,,,VRI,Source: Capterra,"Aug 20, 2014",5,4,5,5,5,10.0,"Comments: We have been using PurplePass for a few years and have sold over 20,000 tickets at multiple venues. For our last concert we used their E-ticket facility.",,,,
Prompt support is their best feature!,Michael C.,Program Director,"Sports, 51-200 employees",Used the software for: Less than 6 months,VRI,Source: Capterra,"Jun 19, 2019",5,5,4,5,5,10.0,,"Pros: The ease of navigation on the back end of the platform and prompt support from the staff was the best feature. I like the well defined and prompt payout system they have too, great having options on how we receive funds.",Cons: The calendar widget doesn't work well on mobile devices......,Overall: Very good! Love the prompt payouts and easy set up :),
