title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
User friendly!,Emily W.,Production & Marketing Coordinator,,,NO,Source: Capterra,"Feb 23, 2016",5,4,5,5,5,10.0,Comments: Great product and great customer service. Fills all the need for productions. I would like to be able to customize the ticket color and layout for each production.,,,,
The employees of this company cannot do enough to help and make things easy.,Cheryl C.,Asst. Ofice Manager,,,NO,Source: Capterra,"Apr 14, 2016",5,5,5,5,5,10.0,"Comments: I have used this company for several years now and have had nothing but a very positive experience each and every year. My company is very pleased with the product they offer. We have been solicited by other ticket companies, but would not switch because of the awesome customer service with TIX",,,,
West Point Alumni Glee Club Ticketing Site Review,Terry R.,,,,NO,Source: Capterra,"Oct 26, 2016",5,4,4,5,4,8.0,"Comments: I needed assistance with setting up the site as it was not as intuitive for me as others I've used. However, Iris was fantastic to work with. She helped us immensely.",,,,
Rate service,Leslie B.,Box Office Manager,,,NO,Source: Capterra,"Jan 06, 2015",5,5,4,5,4,8.0,"Comments: Very impressed with the product, especially the customer service. A huge shout out to Silvia for her quick responses and unending patience and help. Also a big shout to Sergio for all his help!!",,,,
Easy to make updates quickly,Helen K.,Marketing Manager,,,NO,Source: Capterra,"Oct 11, 2015",4,4,4,5,4,8.0,"Comments: The ticket discounting feature is easy to use and you can make updates quickly. Whenever we have had questions, customer support is available and has been able to assist us.",,,,
We use out ticketing system for our theater sales.,Eurydice S.,,,,NO,Source: Capterra,"Mar 21, 2016",5,4,4,5,4,8.0,Comments: Customer service is quick to reply but it takes time to have projects fished. that said we Love TIX and ho it has facilitated our organizatoin!,,,,
"We do not have the usual events, but Tix has worked with us, and they have done well.",Joan M.,Registrar,,,NO,Source: Capterra,"Mar 19, 2015",5,4,4,5,4,8.0,"Comments: Tix was not intended for season passes, but they worked with us to accommodate our needs. While all customers are unique in some way, I am sure we have presented more specific issues than most. Throughout all, they have understood our needs and have helped resolve the problems at hand.",,,,
HUB Review,Janice W.,The Hudson Uptown Building (HUB) Manager,"Government Administration, 11-50 employees",Used the software for: 6-12 months,NO,Source: Capterra,"May 02, 2019",5,5,5,5,5,10.0,,Pros: Easy access for the administrator and customers.,Cons: I haven't found anything I didn't like thus far.,Overall: I saved a lot of valuable time using Tix.com. Also by using tix.com it saved a lot of paper work for the sales of tickets.,
Concert series tickets,Lylamae C.,Administration Assistant,"Music, 1-10 employees",Used the software for: 2+ years,NO,Source: Capterra,"Apr 21, 2017",5,5,5,5,5,10.0,,Pros: Ease of use.,"Cons: Too many options, but Tix has been getting the various folders easier to navigate through.","Overall: We have been very satisfied with the over all performance at Tix.com. If I have a problem, I can get it solved with either an email or phone call.",
Steve Moore,Peter T.,Assistant Director of Marketing and Ticket Sales,,,NO,Source: Capterra,"Sep 06, 2016",5,5,5,5,5,9.0,Comments: Steve has helped me transition over to me new position here at American University. He has been there every single time I have called and he has walked me through all of the questions and problems I have had.,,,,
user friendly ( TIX system and TIX employees ),Lisa G.,,,,NO,Source: Capterra,"Apr 07, 2016",5,5,5,5,5,9.0,"Comments: This is our first time taking credit cards electronically and it felt very scary, but Steve Moore and his fellow TIXians have made it almost easy to get thru our learning curve. TIX really ""is"" the ticket!",,,,
Excellet cusotmer service ... I love working with this company!,Patricia L.,Owner,,,NO,Source: Capterra,"May 13, 2016",5,5,5,5,5,9.0,Comments: I am constantly approached by other ticket sales companies ... who are trying to get me to switch services ... but Tixs is the best. I am always able to reach someone by phone if I have any questions or need help. Very accommodating and easy to work with.,,,,
Exceptional Product and Service!!,Terri C.,Facilities and Operations Manager,,,NO,Source: Capterra,"Aug 14, 2015",5,5,5,5,5,9.0,"Comments: They are always there when we need them, they provide excellent customer service for our Patrons and the ease of use is comfortable for our customers! On the user end, we are able to implement changes to events without having to contact customer support, which is a plus. In the future, we would like to be able to update the message that appears on the homepage when nothing is on sale. In conclusion, we are totally satisfied with the product and with those that help us behind the scenes.",,,,
The UMW Philharmonic Orchestra uses Tix.com for selling concert tickets,Rita S.,UMW Philharmonic Operations Manager,,,NO,Source: Capterra,"Apr 07, 2015",5,5,5,5,5,9.0,"Comments: I have found the software very easy to use and their customer support exemplary. We have always received prompt and courteous service. Whenever we have needed help, they have been very responsive and helpful. In the beginning they carefully guided us and gave useful instructions on the use of the software. They have provided ""after hours"" phone numbers we could use if we needed help during the flurry of activity for the pre-concert ticket sales. I regard their support very highly.",,,,
Tix.com serves us Well,Mike F.,Arts and Events Supervisor,,,NO,Source: Capterra,"Feb 23, 2015",4,4,5,5,5,9.0,"Comments: We've been using Tix.com as out ticket fulfillment system for over 10 years and just this year have gone to a full e-ticket system. It saves us time, money and staff hours. More importantly, Customer Service has been with us every step of the way during the transition and made it a pleasing experience.",,,,
Business Friendly,Kim O.,Director of Student Management,,,NO,Source: Capterra,"Apr 25, 2016",5,5,5,5,5,9.0,"Comments: We have been using TIX for a few years now. It is really easy to set up, easy to use and not difficult for our customers. When we have changes the support team at TIX can make it happen quick!",,,,
Tix.com Report & Tickets Settings,Miriam N.,Box Office,,,NO,Source: Capterra,"Feb 04, 2015",5,5,5,5,5,9.0,"Comments: The Customer Service I've received since day one (2011) to now 2015 has been exceptional!!!

Our account manager Steve Moore goes above & beyond on all of our company requests. Not only does Steve and his team get the problem solved, he indicates helpful tips on how I can change settings.",,,,
I love Tix! :),Johnny D.,President,,,NO,Source: Capterra,"Jul 23, 2015",5,5,5,5,5,9.0,"Comments: I have been a customer with Tix for many years and as a promoter of the sport of Kickboxing that has done events on the East and West Coast etc., I have found that Tix programs are simple to learn and the customer service has always been awesome! I've had several request over the years and they have met each of them with success!",,,,
Tix is the perfect solution for our box office needs!,Joseph N.,Marketing Director,,,NO,Source: Capterra,"Jan 15, 2016",5,5,5,5,5,9.0,Comments: Tix.com has been the perfect solution for our box office. It is an easy and quick way for our customers to purchase tickets online and provides a back-end system for our office staff that is both robust and super simple to train staff on.,,,,
Tix has been easy to use and the support has always been great.,Candie E.,Box Office Manager,"Arts and Crafts, 11-50 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Jun 08, 2017",5,5,5,5,5,10.0,,Pros: I like the ease of use and the available reports. Also the timely response of my rep has been very helpful.,Cons: The user login button is at the very bottom of the site page. I shouldn't have to scroll to the bottom for the login button.,"Overall: We are able to sell online, generate various reports, email patrons and keep lists/tallies/emails for future use.",
Major concert ticket sale,Linda G.,Program Assistant I,,,NO,Source: Capterra,"Apr 26, 2016",5,5,5,5,5,10.0,Comments: We needed to have a quick turn around due to lack of planning on our end and the staff I worked with at Tix made that happen. I learned a lot from this experience and I appreciate the patience and assistance that was given from each person that assisted me. In the end the concert ended up getting cancelled because the artist was ill and the staff was excellent and assisting with refunds and we received our invoice very quickly.,,,,
Setting up New Season Subscription Package,Cathey S.,Director of Develop and Patron Services,,,NO,Source: Capterra,"Apr 08, 2015",5,5,5,5,5,10.0,"Comments: After talking to Sylvia, she walked me through the whole process and within 5 minutes I had our new season subscription package done! I love that I am able to do this myself now. The user friendly way that TIX has designed their program makes anyone able to add an event, set up a production, group events for package deals and sell tickets. And if you have any questions, a friendly, helpful representative is only a phone call or email away.",,,,
Intuitive Ticketing Software,Katie S.,,,,NO,Source: Capterra,"Feb 10, 2016",5,5,5,5,5,10.0,"Comments: Easy to use and easy to learn the back end.

Customer Support is amazing - they quickly helped us with a glitch that occurred on our end with our payment processor and saved the day when we had just launched sales for a big event. Very responsive support team.",,,,
Positive,Michele W.,,,,NO,Source: Capterra,"Mar 29, 2016",5,5,5,5,5,10.0,Comments: Everyone at Tix.com is super helpful. They quickly answer questions and update your events. I have used this service for 4 years now for my dance studio and I highly recommend it.,,,,
"Personal interaction with staff is excellent, navigation of site not easy.",Mari W.,Exec. Director,,,NO,Source: Capterra,"Apr 11, 2016",3,2,5,4,5,10.0,"Comments: Cannot easily find solutions to problems on our own, generally must call and speak with rep to get answer - it works if its during office hours but not on weekends or evenings. At times feel as though I'm going in a circle.",,,,
I have used this software over the last 6yrs and find it to be very reliable & easy to use,Lori L.,Owner,,,NO,Source: Capterra,"Apr 26, 2016",5,5,5,5,5,10.0,"Comments: Software easy to learn, has multiple record keeping abilities and the customer service is excellent. I will continue to use this Company as my online ticketing venue.",,,,
We have used tix.com for three years and have had very good success with ticket sales and donations,Kathy A.,Executive Director,,,NO,Source: Capterra,"Feb 12, 2016",5,5,5,5,5,10.0,Comments: Customer service is excellent. Software is easy to use and is customer friendly. I love the option to have donations accepted through the ticket sales.,,,,
We've used Tix for 7 seasons and have always been pleased with the service.,Warren S.,Artistic Director,,,NO,Source: Capterra,"Mar 28, 2016",5,4,5,5,5,10.0,"Comments: The service allows ticket buyers to add a donation of any amount to their purchase. Tix staff has always been prompt and helpful, both on technical issues and in processing ticket sales.",,,,
It's easy to understand and self navigate,Lindsay S.,Education Coordinator,,,NO,Source: Capterra,"Feb 11, 2016",5,5,5,5,5,10.0,Comments: I really enjoy working with Iris. She is extremely thorough and always makes sure to go above and beyond to help answer any questions I may have.,,,,
I use it daily and it is very user friendly...if i have any questions the tech support team is great,Dee C.,Box office manager,,,NO,Source: Capterra,"Nov 02, 2015",5,5,5,5,5,10.0,Comments: I use it daily and it is very user friendly...if i have any questions the tech support team is always there and is very informative and helpful.,,,,
We use this company to sell our reserved tickets online to our annual dance recital.,Brittany F.,Assistant Director,,,NO,Source: Capterra,"Apr 20, 2015",5,5,5,5,5,10.0,"Comments: We have been using this company for a few years now and it just keeps getting better! The first two years we had a few bumps, but those were quickly averted and we have had no problems since then! We love using tix.com and always plan on using them for our ticket sales. We would recommend them to anyone! Silvia Mahoney is so great to work with!",,,,
Review of Tix.com,Jackie A.,Finance Dir,,,NO,Source: Capterra,"Apr 15, 2015",5,4,5,5,5,10.0,Comments: I have been very happy working with Tix.com. Their service is easy to use and was fairly easy to set-up. There are more reports than we could ever use and the ones I need are readily available. Tech support and Customer support are quick to respond and you are not kept waiting or required to auto-respond. We are very satisfied with Tix.com.,,,,
Great product with excellent service.,Michael H.,President,,,NO,Source: Capterra,"May 19, 2015",5,5,5,5,5,10.0,"Comments: I have been using Tix.com for a few years now and it's been a great and helpful product.

There have been several times when I needed to get a hold of someone who would help me with refunds, adding dates and general questions. My account rep, Adam, has always been on top of everything. I honestly would be lost without this service.",,,,
I was happy with my use of the software but it seems a little out of date,sarah u.,event director,,,NO,Source: Capterra,"May 04, 2016",4,3,5,5,5,10.0,Comments: I had a great customer service rep that guided me to use the software. Once she gave me an initial tutorial on the software it was easy to use. I did not find the software very intuitive before being shown how to use it... and it is mostly because of how the navigation menus are set up- not extremely user friendly.,,,,
Customer Service,Barbi H.,Committee Member,,,NO,Source: Capterra,"Mar 19, 2015",5,5,5,5,5,10.0,"Comments: In 3 years of working with TIX, the customer service is what kept me there. Always willing to take time to explain and walk me through any software issues that I had",,,,
First time using any software for ticketing and this is very simple.,Alan F.,Director,,,NO,Source: Capterra,"Mar 15, 2016",5,5,5,5,5,10.0,Comments: The only negative thing I would say is customer service needs to be open on the weekends.,,,,
Event Set Up and Management,Liz H.,,,,NO,Source: Capterra,"Feb 18, 2016",5,5,5,5,5,10.0,Comments: Customer service has always been great! We appreciate the quick turn around time when setting up events.,,,,
"Reliable, easy to use. Inability to customize reports. Customer service GREAT!",Betty S.,Box Office Manager,,,NO,Source: Capterra,"May 01, 2015",4,4,5,5,5,10.0,"Comments: Easy to learn, easy to learn updates. Wish we could design our own reports, as sometimes we'd like something a little different from standard reports. Recently a couple of glitches with customer search screen, but corrected when I left Tix and came back in. When I had computer problems, Tix support was just outstanding!",,,,
Finally a ticketing site that does it all!,Kirby C.,Project Manager,,,NO,Source: Capterra,"Aug 21, 2015",5,5,5,5,5,10.0,Comments: I am so glad I chose tix.com for our music festival. I am really happy with all the reporting capabilities. The seating chart set up at no cost was also a huge help! Customer service is great and they are always making the product better.,,,,
Top of the line service from a long time user,Casey G.,Owner,,,NO,Source: Capterra,"Jan 19, 2016",5,5,5,5,5,10.0,"Comments: Self explanatory

Easy to use

Quick set up of events

Detailed reporting and customer database

Top of the line customer service",,,,
new event set up,Linda L.,,,,NO,Source: Capterra,"Dec 12, 2014",5,5,5,5,5,10.0,"Comments: I love how fast my questions and special requests where addressed and solved.

Thank you to Steve More and Sergio Rodriguez!!",,,,
"The software is pretty easy to use--easy for non-tech people, like me!",Lesley G.,Music Teacher/Musical Director,,,NO,Source: Capterra,"Apr 20, 2015",5,5,5,5,5,10.0,"Comments: Steve Moore is THE BEST!! I had him on the phone almost an hour today and he walked me through the steps, answered about at least a dozen questions and told me to call back with anything I need help with! That's MY KIND OF CUSTOMER SERVICE! He's great!",,,,
Our business has been using Tix for years. There customer service is the absolute best!!,Terri P.,Co-owner,,,NO,Source: Capterra,"Mar 11, 2016",5,4,5,5,5,10.0,Comments: Very easy to use even for a computer challenged person like myself!!,,,,
Tix.com is awesome!,Patricia S.,Special Events Manager,,,NO,Source: Capterra,"May 21, 2015",5,5,5,5,5,10.0,"Comments: I cannot say enough about your customer service. Adam Hettinger is truly amazing. He takes care of all our many questions and needs and if he is busy, he gets back to us in a matter of minutes. Tix.com truly has made our lives easier!",,,,
"Quick, simple, and very valuable to our business",Bill H.,General manager,,,NO,Source: Capterra,"Nov 26, 2015",5,5,5,5,5,10.0,"Comments: Incredible report features

Excellent customer services

Fair pricing

Professional appearance",,,,
Tix certique,Ellen S.,,,,NO,Source: Capterra,"Apr 21, 2017",5,5,5,3,5,10.0,"Comments: We really like the software , which is easy to use.

The customer service is the best. Although we're on different time zones, the programmers are very easy to get in touch with. I think Tix is super.",,,,
Always been great!,Aaron H.,Markeitng,,,NO,Source: Capterra,"Feb 19, 2016",5,5,5,5,5,10.0,"Comments: never had any issues that could not be solve quickly, rep and tech support has been great!",,,,
Tix is a great service!,Dusty S.,Director of Meetings & Conventions,,,NO,Source: Capterra,"Jun 24, 2015",5,5,5,5,5,10.0,"Comments: Tix is a professional, full-service ticket company. Flexible, accurate, and extremely helpful! Our organization has some unique programming needed to make our ticketing successful, and Tix handles everything perfectly!",,,,
very user freindly in the box office,Gayle M.,Managing Director,,,NO,Source: Capterra,"Jul 23, 2015",5,5,5,5,5,10.0,Comments: Some of our costumers seem to have a problem with their passwords. They get frustrated when they reserve a seat then have to request a password-- then the seat is reserved in the system but they cannot access it.,,,,
Great Service WIth Great Staff,Drew E.,VP of Operations & Marketing,,,NO,Source: Capterra,"Mar 30, 2015",5,5,5,5,5,10.0,"Comments: We have been with Tix for over a decade and we love their services, ease of use and customer service. We highly recommend Tix to any business looking to gain complete control over their back end ticketing operations.",,,,
"Box Office Manager, processing orders, running reports",Jo F.,Box Office Manager,,,NO,Source: Capterra,"Jul 16, 2015",5,5,5,5,5,10.0,"Comments: It's extremely easy for patrons to buy online, also easy to sell tickets at the office. Steve Moore provides terrific customer service to us. Whenever we have a question, he is there with the answer.",,,,
We use Tix.com for 3 different ticketed events at The All American Quarter Horse Congress,Barb B.,Accountant,,,NO,Source: Capterra,"Jul 22, 2015",5,4,5,5,5,10.0,Comments: Tix.com has been very customer service oriented. They have been very helpful in getting our events set up and ready for sales.,,,,
Very easy to use and when I don't understand something I just call and Tix takes care of everything!,Greg I.,,,,NO,Source: Capterra,"Jul 10, 2015",5,5,5,5,5,10.0,Comments: I specifically like the speed of use when working with ticket buyers one on one at our registration desk. It's a great software but better than that is customer service I get when I have a question.,,,,
Easy to use and intuitive!,Hailey F.,Box Office Manager,,,NO,Source: Capterra,"May 19, 2015",5,4,5,5,5,10.0,Comments: Tix is incredible easy to use and their customer service is incredible. The response time is very quick and they are always going the extra mile to make sure that I have all the information I need.,,,,
Love Tix,Rich R.,Producing Artistic Director,,,NO,Source: Capterra,"Aug 13, 2015",5,5,5,5,5,10.0,"Comments: I've had nothing but good experiences with tix.com - their software is easy to use (especially compared to other ticketing softwares I've seen), and their customer service is top-notch.",,,,
TIX is the ticketing service for our theatre.,Caroline B.,Box Office Manager,,,NO,Source: Capterra,"Jan 07, 2016",5,5,5,5,5,10.0,Comments: Excellent customer service.,,,,
Tix provides Top notch service,Bill H.,,,,NO,Source: Capterra,"Jan 30, 2017",5,5,5,5,5,10.0,,Pros: Quality product,,Overall: First class operation and employees. Excellent customer service. This is a quality product that has substantial helped our company.,
Tix software is excellent - love using it!,Melanie S.,Treasurer,,,NO,Source: Capterra,"Jul 22, 2015",5,5,5,5,5,10.0,Comments: No cons - all pros. Love working with this product and support staff is amazing. Every issue is dealt with quickly and very professionally. Highly recommend Tix to everyone.,,,,
Customer Service/ Tech Support WONDERFUL!,Diane D.,Box Office Supervisor,,,NO,Source: Capterra,"Apr 02, 2015",4,4,5,5,5,10.0,Comments: I have been incredibly pleased with the Customer service and technical help. Silvia Mahoney and Sergio Rodriquez are always incredibly helpful.,,,,
Very intuitive to use. Easy to understand and comprehensive in design.,Donald C.,Ticketing chair,,,NO,Source: Capterra,"Jul 23, 2015",5,5,5,5,5,10.0,Comments: I have used the Tix software for about eight years with two separate venues. One other venue has adopted the system upon my recommendation. I love it.,,,,
TIX brought our 70 year theater organization into the 21st century.,Michael W.,,,,NO,Source: Capterra,"Apr 10, 2016",4,4,5,4,5,10.0,Comments: This solution can easily handle large venues to small. Metrics & Reports help us measure the success of our performances.,,,,
"If I have to e-mail Adam for help or call, he is always ready to help with my problems.",Rosella R.,Treasurer,,,NO,Source: Capterra,"Mar 30, 2015",4,4,5,5,5,10.0,"Comments: Wish I could make some of the changes that I have to have Adam fix for me.

Sometimes it drives we crazy when I have to change an order.",,,,
Not ever using tixs before our contact has been extremely helpful with getting me use to the system.,Jackie M.,Assistant Director of Marketing and Ticket Sales,,,NO,Source: Capterra,"Feb 29, 2016",4,3,5,5,5,10.0,Comments: It is not the easiest thing I have ever used but once you figure it out it is easy. Customer service is great.,,,,
Easy to use and gives me all the information as the sales are happening. Helps me to plan ahead.,Dan M.,Promoter,,,NO,Source: Capterra,"Jun 25, 2015",5,5,5,5,5,10.0,Comments: I really have no cons on the software. The pros are ease of use and customer support. I wouldn't use any other company.,,,,
Season set up!,Steve A.,,,,NO,Source: Capterra,"Aug 21, 2015",5,5,5,5,5,10.0,Comments: Always quick responses from the support folks when we need assistance getting our season set up. Good folks!,,,,
I love this system!,Cathi D.,Community Relations,,,NO,Source: Capterra,"Oct 13, 2015",5,5,5,5,5,10.0,Comments: My experience with the system is great. It is easy to use and your customer service is exceptional.,,,,
best in the market,Sayat A.,owner,,,NO,Source: Capterra,"May 04, 2015",5,5,5,5,5,10.0,"Comments: I have been using tix for the past 4 years, and will never change a client.

Good Gob TIX.",,,,
Great company. Easy to work with!,Jason S.,President & CEO,,,NO,Source: Capterra,"Aug 17, 2015",5,5,5,5,5,10.0,Comments: They are very responsive and we've never experienced a service interruption. Easy to use in many ways.,,,,
Great Service!,Signe L.,Executive Assitant/ Office Manager,,,NO,Source: Capterra,"Jul 10, 2015",5,5,5,5,5,10.0,Comments: Tix is a user friendly and great service. Customer Service is outstanding.,,,,
Excellent value and service,Kay W.,President & CEO,,,NO,Source: Capterra,"Mar 16, 2016",5,5,5,5,5,10.0,Comments: Excellent product/value for smaller arts organizations.,,,,
supportive and reasonably priced,Ivan L.,Event Manager,,,NO,Source: Capterra,"Jul 16, 2015",5,5,5,5,5,10.0,"Comments: Pros: said above

Cons: not Chinese characters friendly",,,,
Software is great and easy to learn,Charles (Hutch) H.,President,,,NO,Source: Capterra,"Sep 22, 2015",5,5,5,5,5,10.0,Comments: for me there are to many choices. I only use a few,,,,
I found this very good to use.,Karen F.,General Manager,,,NO,Source: Capterra,"Oct 07, 2015",5,5,5,5,5,10.0,Comments: Very good for what we need. Easy to use.,,,,
Easy to use and always improving.,Gail C.,Co-President,,,NO,Source: Capterra,"Mar 30, 2015",5,5,5,5,5,10.0,"Comments: Good for managing ticket sale, reporting.",,,,
TIX review,Candie E.,Box Office Manager,"Non-Profit Organization Management, 11-50 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 22, 2016",5,5,5,5,5,10.0,,"Pros: Easy to use, cost.",,"Overall: My contact, rep, was wonderful. He got back to me right away when I had questions. He walked me through the process and emailed me steps I needed as well.",
Uplifting Brothers Review,Steve C.,President,"Civic & Social Organization, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Dec 12, 2016",5,5,5,5,5,10.0,,Pros: Access,Cons: Manual manipulation,Overall: Awesome support was provided. My rep set our account up for success and was very timely and knowledgeable.,"Recommendations to other buyers: Enhance capability to modify tickets after preprinted for customers on location will call use. Basically, add customers name via the online system"
Uplifting Brothers Review,Robin M.,,,Used the software for: 2+ years,NO,Source: GetApp,"Dec 05, 2016",3,5,5,5,5,10.0,,,,,
